FDA 2:1 3:1 7:1 11:1 15:1 104:1 10544:1
issues 9:1 16:1 74:1 102:1 10430:1 10542:1
warning 72:1 103:1 125:1 770:1 10428:1 10543:1
on 10:1 73:1 123:1 140:1 768:1 10429:1
injected 2:1 104:1 124:1 138:1 769:1 16298:1
drugs 9:1 50:1 102:1 139:1 2249:1 16296:1
------------------------------------ 48:1 62:1 103:1 2247:1 16297:1
. 4:1 8:1 49:1 60:1 2248:1
WASHINGTON 3:1 7:1 11:1 15:1 89:1 21489:1
-LRB- 16:1 17:1 87:1 20624:1 21490:1
AP 11:1 15:1 88:1 95:1 20622:1
-RRB- 16:1 32:1 93:1 20623:1
: 10:1 26:1 30:1 94:1
Pain 2:1 11:1 24:1 31:1 104:1 19322:1
clinics 9:1 25:1 102:1 131:1 134:1 19320:1
and 103:1 129:1 132:1 149:1 152:1 19321:1
other 26:1 130:1 133:1 147:1 150:1 1172:1
health 24:1 104:1 148:1 151:1 1170:1 1178:1
facilities 25:1 102:1 1010:1 1171:1 1176:1 3569:1
should 103:1 572:1 1008:1 1177:1 3567:1 5312:1
immediately 10:1 570:1 611:1 1009:1 3568:1 5310:1
quit 2:1 74:1 571:1 609:1 5311:1 9107:1
using 9:1 68:1 72:1 413:1 610:1 9105:1
all 66:1 73:1 152:1 411:1 9106:1 22019:1
injectable 67:1 104:1 150:1 412:1 16298:1 22017:1
drugs 102:1 140:1 151:1 1109:1 16296:1 22018:1
made 103:1 125:1 138:1 143:1 1107:1 16297:1
by 68:1 123:1 139:1 141:1 287:1 1108:1
a 17:1 66:1 124:1 142:1 285:1 8009:1
South 11:1 15:1 17:1 67:1 286:1 437:1 8007:1
Carolina 10:1 11:1 15:1 16:1 26:1 435:1 8008:1
pharmacy 2:1 16:1 24:1 125:1 436:1 2015:1
after 9:1 25:1 50:1 123:1 2013:1 2609:1
one 48:1 124:1 125:1 161:1 2014:1 2607:1
of 49:1 68:1 123:1 159:1 515:1 2608:1
that 26:1 66:1 124:1 160:1 513:1 12416:1
company 24:1 67:1 514:1 758:1 761:1 12414:1
's 25:1 104:1 756:1 759:1 12415:1 16298:1
drugs 102:1 110:1 275:1 757:1 760:1 16296:1
was 103:1 108:1 140:1 273:1 1445:1 16297:1
linked 109:1 113:1 116:1 138:1 274:1 1443:1
to 111:1 114:1 139:1 152:1 1444:1 11165:1
deadly 26:1 112:1 115:1 150:1 200:1 11163:1
meningitis 24:1 44:1 151:1 198:1 11164:1
, 25:1 42:1 68:1 173:1 199:1
the 43:1 66:1 89:1 171:1 503:1
-LSB- 17:1 35:1 67:1 87:1 172:1 501:1
United 11:1 15:1 33:1 38:1 41:1 88:1 502:1
States 11:1 16:1 34:1 36:1 39:1 95:1 641:1
-RSB- 26:1 37:1 40:1 93:1 639:1 6785:1
government 24:1 94:1 110:1 640:1 890:1 6783:1
said 25:1 108:1 125:1 770:1 888:1 6784:1
on 17:1 109:1 123:1 768:1 889:1 2432:1
Friday 11:1 15:1 44:1 124:1 769:1 2430:1
, 16:1 42:1 50:1 245:1 2431:1
15 17:1 43:1 48:1 53:1 243:1
Nov 11:1 15:1 49:1 50:1 51:1 244:1 806:1
2002 16:1 48:1 52:1 62:1 804:1
. 4:1 8:1 49:1 60:1 805:1
The 3:1 7:1 11:1 17:1 63:1 66:1 6716:1
