Typhus 2:1 3:1 7:1 11:1 15:1 26:1 722:1
outbreak 9:1 16:1 24:1 125:1 236:1 720:1
in 17:1 25:1 123:1 234:1 434:1 721:1
North 10:1 11:1 15:1 17:1 124:1 235:1 432:1
Kazakhstan 2:1 11:1 15:1 16:1 50:1 433:1 17639:1
------------------------------------------------------- 9:1 16:1 48:1 62:1 17637:1
. 4:1 8:1 49:1 60:1 17638:1
There 3:1 7:1 11:1 83:1 479:1 1362:1 3147:1
is 68:1 81:1 477:1 1022:1 1363:1 3148:1
an 26:1 66:1 82:1 478:1 722:1 1020:1
outbreak 24:1 67:1 125:1 161:1 720:1 1021:1
of 10:1 25:1 123:1 152:1 159:1 721:1
louse-borne 2:1 124:1 150:1 152:1 160:1 3710:1
classical 9:1 26:1 150:1 151:1 3708:1 20057:1
typhus 24:1 125:1 151:1 236:1 3709:1 20055:1
in 17:1 25:1 123:1 234:1 434:1 20056:1
North 10:1 11:1 15:1 17:1 124:1 235:1 432:1
Kazakhstan 2:1 11:1 15:1 16:1 17:1 433:1 5276:1
Region 9:1 11:1 15:1 16:1 62:1 5274:1
. 4:1 8:1 16:1 60:1 5275:1
It 3:1 7:1 11:1 83:1 479:1 846:1 3714:1
is 81:1 477:1 572:1 847:1 3287:1 3715:1
mostly 82:1 104:1 478:1 570:1 2543:1 3285:1
children 102:1 571:1 728:1 998:1 2541:1 3286:1
who 103:1 671:1 726:1 996:1 1052:1 2542:1
are 669:1 671:1 727:1 997:1 1050:1 1052:1
are 152:1 669:1 670:1 1050:1 1051:1 6818:1
sick 62:1 150:1 670:1 1051:1 6816:1
. 4:1 8:1 60:1 151:1 6817:1
A 3:1 7:1 11:1 26:1 66:1 255:1 260:1
total 24:1 67:1 125:1 161:1 256:1 258:1
of 25:1 50:1 123:1 159:1 259:1 632:1
18 48:1 104:1 124:1 160:1 191:1 630:1
cases 49:1 102:1 125:1 161:1 189:1 631:1
of 26:1 103:1 123:1 159:1 190:1 20057:1
typhus 24:1 124:1 160:1 668:1 671:1 20055:1
have 25:1 140:1 296:1 666:1 669:1 20056:1
been 138:1 140:1 294:1 667:1 670:1 2273:1
registered 125:1 138:1 139:1 295:1 1196:1 2271:1
during 68:1 123:1 139:1 173:1 1194:1 2272:1
the 66:1 124:1 152:1 171:1 1085:1 1195:1
last 50:1 67:1 150:1 172:1 215:1 1083:1
2 48:1 104:1 151:1 213:1 1084:1 7439:1
months 49:1 62:1 102:1 214:1 7437:1
. 4:1 8:1 60:1 103:1 7438:1
Classical 3:1 7:1 11:1 26:1 150:1 3276:1 20057:1
typhus 24:1 110:1 151:1 275:1 3277:1 20055:1
was 25:1 108:1 140:1 273:1 2324:1 20056:1
associated 109:1 125:1 138:1 274:1 398:1 2322:1
with 68:1 123:1 139:1 173:1 396:1 2323:1
the 66:1 124:1 152:1 171:1 397:1 15557:1
Civil 11:1 26:1 67:1 150:1 172:1 12290:1 15555:1
War 11:1 24:1 89:1 151:1 503:1 12288:1 15556:1
-LSB- 25:1 87:1 125:1 161:1 501:1 12289:1
of 10:1 50:1 88:1 123:1 159:1 502:1
1918-1920 2:1 48:1 124:1 125:1 160:1 236:1
in 9:1 49:1 68:1 123:1 173:1 234:1
the 66:1 124:1 152:1 171:1 235:1 2630:1
former 17:1 67:1 150:1 172:1 2628:1 2633:1
Soviet 11:1 15:1 17:1 151:1 2629:1 2631:1 2636:1
Union 11:1 15:1 16:1 95:1 641:1 2632:1 2634:1
-RSB- 16:1 93:1 131:1 134:1 639:1 2635:1
and 68:1 94:1 129:1 132:1 173:1 640:1
the 10:1 26:1 66:1 130:1 133:1 171:1
devastation 2:1 24:1 67:1 125:1 161:1 172:1
of 9:1 25:1 68:1 123:1 159:1 173:1
the 66:1 124:1 152:1 160:1 171:1 512:1
first 67:1 104:1 150:1 172:1 350:1 510:1
years 102:1 125:1 151:1 161:1 348:1 511:1
of 103:1 123:1 152:1 159:1 349:1 2633:1
Soviet 10:1 11:1 26:1 124:1 150:1 160:1 2631:1
power 2:1 24:1 62:1 151:1 2632:1
. 4:1 8:1 9:1 25:1 60:1
Yelena 2:1 3:1 7:1 10:1 11:1 15:1 17:1
Koptyayeva 2:1 9:1 11:1 15:1 16:1 44:1
, 9:1 16:1 26:1 42:1 6851:1
head 24:1 43:1 125:1 161:1 6849:1
of 25:1 68:1 123:1 159:1 173:1 6850:1
the 66:1 104:1 124:1 160:1 171:1 2543:1
children 67:1 102:1 172:1 758:1 761:1 2541:1
's 103:1 152:1 756:1 759:1 2372:1 2542:1
infectious 26:1 150:1 743:1 757:1 760:1 2370:1
disease 24:1 26:1 151:1 741:1 767:1 2371:1
department 24:1 25:1 125:1 161:1 742:1 765:1
of 25:1 68:1 123:1 159:1 173:1 766:1
the 66:1 124:1 152:1 160:1 171:1 10175:1
third 26:1 67:1 150:1 172:1 878:1 10173:1
hospital 24:1 125:1 151:1 161:1 876:1 10174:1
of 10:1 17:1 25:1 123:1 159:1 877:1
Petropavlovsk 2:1 11:1 15:1 44:1 124:1 160:1
, 9:1 16:1 42:1 110:1 890:1
said 43:1 108:1 842:1 888:1
`` 109:1 840:1 845:1 848:1 889:1
We 11:1 110:1 841:1 843:1 846:1 1610:1
had 108:1 572:1 844:1 847:1 1608:1 4664:1
only 50:1 109:1 570:1 1609:1 2609:1 4662:1
one 10:1 26:1 48:1 571:1 2607:1 4663:1
louse 2:1 24:1 32:1 49:1 635:1 2608:1
- 9:1 25:1 30:1 140:1 633:1 11291:1
borne 31:1 138:1 152:1 634:1 3710:1 11289:1
classical 26:1 139:1 150:1 3708:1 11290:1 20057:1
typhus 24:1 26:1 151:1 866:1 3709:1 20055:1
case 24:1 25:1 125:1 236:1 864:1 20056:1
in 25:1 50:1 123:1 234:1 865:1 2741:1
1997 48:1 124:1 131:1 134:1 235:1 2739:1
and 49:1 50:1 129:1 132:1 182:1 2740:1
7 48:1 104:1 130:1 133:1 180:1 191:1
cases 49:1 102:1 125:1 181:1 189:1 236:1
in 10:1 50:1 103:1 123:1 190:1 234:1
1998-1999 2:1 48:1 62:1 124:1 235:1
. 4:1 8:1 9:1 49:1 60:1
At 3:1 7:1 11:1 123:1 152:1 2490:1 2495:1
present 44:1 124:1 150:1 2491:1 2493:1
, 42:1 125:1 151:1 974:1 2494:1
if 43:1 123:1 848:1 896:1 972:1
we 124:1 671:1 846:1 894:1 973:1 3596:1
take 125:1 669:1 847:1 895:1 959:1 3594:1
into 26:1 123:1 670:1 957:1 3595:1 18575:1
account 24:1 68:1 124:1 173:1 958:1 18573:1
the 25:1 26:1 66:1 171:1 476:1 18574:1
activity 24:1 67:1 125:1 161:1 172:1 474:1
of 25:1 123:1 159:1 475:1 911:1 914:1
our 10:1 26:1 124:1 160:1 909:1 912:1
lice 2:1 24:1 125:1 206:1 910:1 913:1
from 9:1 17:1 25:1 123:1 204:1 7421:1
April 11:1 15:1 113:1 116:1 124:1 205:1 7419:1
