0 3:1 7:1 11:1 150:1 152:1 702:1 1235:1
0 11:1 26:1 86:1 150:1 151:1 703:1 1233:1
0 24:1 26:1 84:1 151:1 722:1 1234:1
0 24:1 25:1 32:1 85:1 338:1 720:1
0 25:1 30:1 125:1 336:1 721:1 5186:1
0 31:1 50:1 123:1 337:1 5184:1 6764:1
0 48:1 124:1 152:1 5185:1 6762:1 6818:1
0 49:1 125:1 150:1 770:1 6763:1 6816:1
0 26:1 123:1 151:1 768:1 1130:1 6817:1
0 24:1 26:1 124:1 769:1 1128:1 1133:1
0 10:1 24:1 25:1 50:1 1129:1 1131:1
0 2:1 25:1 48:1 62:1 1132:1
0 4:1 8:1 9:1 49:1 60:1
0 3:1 7:1 10:1 11:1 17:1 66:1 255:1
0 2:1 11:1 15:1 26:1 67:1 256:1 1130:1
0 9:1 16:1 24:1 26:1 1128:1 1133:1
0 24:1 25:1 110:1 1129:1 1131:1 7433:1
0 25:1 108:1 125:1 206:1 1132:1 7431:1
0 68:1 109:1 123:1 204:1 287:1 7432:1
0 50:1 66:1 124:1 185:1 205:1 285:1
0 26:1 48:1 67:1 183:1 286:1 18440:1
0 10:1 24:1 26:1 49:1 184:1 18438:1
0 2:1 24:1 25:1 125:1 770:1 18439:1
0 9:1 25:1 26:1 123:1 768:1 6518:1
0 11:1 24:1 50:1 124:1 215:1 769:1 6516:1
0 17:1 25:1 48:1 213:1 6517:1 11027:1
0 11:1 15:1 49:1 50:1 214:1 806:1 11025:1
0 16:1 48:1 74:1 804:1 2390:1 11026:1
0 49:1 72:1 491:1 805:1 1058:1 2388:1
0 73:1 125:1 489:1 1056:1 2389:1 2477:1
0 50:1 123:1 490:1 1057:1 2475:1 6764:1
0 48:1 104:1 124:1 1049:1 2476:1 6762:1
0 10:1 49:1 102:1 140:1 1047:1 6763:1
0 2:1 103:1 125:1 138:1 143:1 1048:1
0 9:1 68:1 123:1 139:1 141:1 287:1
0 66:1 124:1 142:1 152:1 285:1 7700:1
0 26:1 67:1 86:1 150:1 286:1 7698:1
0 24:1 44:1 84:1 151:1 7699:1
0 25:1 42:1 85:1 125:1 398:1
0 43:1 104:1 123:1 396:1 818:1
0 102:1 124:1 152:1 397:1 816:1 1103:1
0 103:1 113:1 116:1 150:1 817:1 1101:1
0 68:1 111:1 114:1 151:1 1102:1 3827:1
0 10:1 66:1 74:1 112:1 115:1 3825:1
0 2:1 67:1 72:1 149:1 152:1 3826:1
0 9:1 26:1 73:1 147:1 150:1 1130:1
0 10:1 24:1 104:1 148:1 151:1 1128:1
0 2:1 25:1 62:1 102:1 1129:1
0 4:1 8:1 9:1 60:1 103:1
0 3:1 7:1 11:1 26:1 66:1 255:1 260:1
0 24:1 67:1 125:1 161:1 256:1 258:1
0 10:1 25:1 50:1 123:1 159:1 259:1
0 2:1 48:1 104:1 124:1 160:1 1124:1
0 9:1 49:1 102:1 131:1 134:1 1122:1
0 50:1 103:1 129:1 132:1 554:1 1123:1
0 26:1 48:1 130:1 133:1 552:1 18155:1
0 24:1 49:1 104:1 553:1 812:1 18153:1
0 25:1 102:1 125:1 770:1 810:1 18154:1
0 68:1 103:1 123:1 173:1 768:1 811:1
0 66:1 124:1 171:1 769:1 842:1
0 10:1 26:1 67:1 172:1 840:1
0 2:1 11:1 24:1 841:1 875:1
0 9:1 25:1 107:1 110:1 873:1
0 74:1 105:1 108:1 740:1 874:1
0 72:1 106:1 109:1 131:1 134:1 738:1
0 26:1 73:1 129:1 132:1 739:1 794:1
0 24:1 44:1 130:1 133:1 792:1
0 25:1 42:1 134:1 793:1 2072:1
0 43:1 104:1 132:1 2070:1 4685:1
0 102:1 133:1 668:1 671:1 2071:1 4683:1
0 103:1 572:1 666:1 669:1 1097:1 4684:1
0 570:1 572:1 667:1 670:1 857:1 1095:1
0 140:1 570:1 571:1 578:1 855:1 1096:1
0 125:1 138:1 571:1 576:1 856:1 3617:1
0 123:1 139:1 577:1 848:1 3566:1 3615:1
0 110:1 124:1 846:1 1610:1 3564:1 3616:1
0 68:1 108:1 287:1 847:1 1608:1 3565:1
0 66:1 109:1 152:1 285:1 1235:1 1609:1
0 11:1 26:1 67:1 86:1 150:1 286:1 1233:1
0 24:1 44:1 84:1 151:1 1234:1
0 25:1 42:1 85:1 110:1 890:1
0 10:1 17:1 43:1 108:1 888:1
0 2:1 10:1 11:1 15:1 17:1 109:1 889:1
0 2:1 9:1 11:1 15:1 16:1 44:1
0 9:1 16:1 42:1 68:1 287:1
0 10:1 17:1 43:1 66:1 285:1
0 2:1 10:1 11:1 15:1 17:1 67:1 286:1
0 2:1 9:1 11:1 15:1 16:1 26:1 881:1
0 9:1 16:1 24:1 62:1 879:1
0 4:1 8:1 25:1 60:1 880:1
0 3:1 7:1 11:1 104:1 150:1 1233:1 1247:1
0 102:1 151:1 668:1 671:1 1234:1 1245:1
0 103:1 140:1 666:1 669:1 1246:1 7982:1
0 125:1 138:1 667:1 670:1 5186:1 7980:1
0 50:1 123:1 139:1 5184:1 7981:1 8645:1
0 48:1 104:1 124:1 1049:1 5185:1 8643:1
0 49:1 102:1 125:1 770:1 1047:1 8644:1
0 103:1 123:1 149:1 152:1 768:1 1048:1
0 26:1 124:1 147:1 150:1 769:1 1130:1
0 24:1 104:1 148:1 151:1 1128:1 1193:1
0 25:1 102:1 125:1 236:1 1129:1 1191:1
0 68:1 103:1 123:1 173:1 234:1 1192:1
0 66:1 124:1 152:1 171:1 235:1 5720:1
0 67:1 150:1 152:1 172:1 5718:1 8492:1
0 104:1 150:1 151:1 5719:1 7439:1 8490:1
0 44:1 102:1 151:1 7437:1 8491:1
0 42:1 74:1 103:1 1535:1 7438:1
0 17:1 43:1 72:1 1533:1 18128:1
0 11:1 15:1 17:1 73:1 1187:1 1534:1 18126:1
0 10:1 11:1 15:1 16:1 17:1 1185:1 18127:1
0 2:1 11:1 15:1 16:1 758:1 761:1 1186:1
0 9:1 16:1 17:1 756:1 759:1 1136:1
0 11:1 15:1 131:1 134:1 757:1 760:1 1134:1
0 16:1 17:1 129:1 132:1 1135:1 18254:1
0 11:1 15:1 17:1 130:1 133:1 18110:1 18252:1
0 10:1 11:1 15:1 16:1 17:1 18108:1 18253:1
0 2:1 11:1 15:1 16:1 758:1 761:1 18109:1
0 9:1 16:1 17:1 756:1 759:1 18257:1
0 11:1 15:1 44:1 757:1 760:1 18255:1
0 16:1 42:1 74:1 2144:1 18256:1
0 43:1 68:1 72:1 2142:1 3827:1
0 10:1 66:1 73:1 104:1 2143:1 3825:1
0 2:1 67:1 102:1 113:1 116:1 3826:1
0 9:1 10:1 103:1 111:1 114:1 611:1
