Hong 3:1 7:1 11:1 15:1 17:1 5685:1 5690:1
Kong 10:1 11:1 15:1 16:1 17:1 5686:1 5688:1
SAR 2:1 11:1 15:1 16:1 32:1 5689:1
: 9:1 16:1 30:1 152:1 1583:1
Human 11:1 26:1 31:1 150:1 1581:1 7475:1
Case 11:1 24:1 125:1 151:1 161:1 1582:1 7473:1
of 25:1 123:1 152:1 159:1 7474:1 15719:1
Avian 11:1 26:1 124:1 150:1 160:1 6926:1 15717:1
Influenza 11:1 24:1 26:1 151:1 257:1 6924:1 15718:1
A 11:1 24:1 25:1 89:1 255:1 6925:1
-LRB- 10:1 25:1 26:1 87:1 256:1
H9N2 2:1 11:1 24:1 88:1 95:1
-RRB- 9:1 23:1 25:1 26:1 93:1
Virus 11:1 21:1 24:1 26:1 94:1 3089:1
Infection 11:1 22:1 24:1 25:1 50:1 719:1 3087:1
-------------------------------------------------- 25:1 48:1 62:1 717:1 3088:1
. 4:1 8:1 49:1 60:1 718:1
On 3:1 7:1 11:1 26:1 123:1 164:1 504:1
Tue 11:1 24:1 50:1 124:1 162:1 505:1 2465:1
9 17:1 25:1 48:1 163:1 2463:1 11027:1
Dec 11:1 15:1 49:1 50:1 1334:1 2464:1 11025:1
2003 16:1 44:1 48:1 1332:1 11026:1
, 42:1 49:1 728:1 1333:1 4694:1
WHO 11:1 43:1 110:1 275:1 726:1 4692:1
was 108:1 140:1 273:1 727:1 4693:1 14450:1
informed 109:1 125:1 138:1 274:1 515:1 14448:1
that 104:1 123:1 139:1 513:1 1352:1 14449:1
tests 102:1 110:1 124:1 514:1 1350:1 3227:1
carried 103:1 108:1 1351:1 2393:1 2396:1 3225:1
out 109:1 125:1 143:1 2391:1 2394:1 3226:1
by 68:1 123:1 141:1 173:1 2392:1 2395:1
the 17:1 66:1 124:1 142:1 171:1 1589:1
Department 11:1 15:1 67:1 125:1 161:1 172:1 1587:1
of 16:1 17:1 123:1 159:1 1310:1 1588:1
Health 11:1 15:1 17:1 124:1 160:1 1308:1 3887:1
Public 11:1 15:1 16:1 17:1 1309:1 1310:1 3885:1
Health 11:1 15:1 16:1 17:1 1308:1 3886:1 4292:1
Laboratory 11:1 15:1 16:1 17:1 1309:1 4290:1 4304:1
Centre 11:1 15:1 16:1 44:1 4291:1 4302:1
, 16:1 17:1 42:1 4303:1 5687:1
Hong 11:1 15:1 17:1 43:1 5685:1 5690:1
Kong 10:1 11:1 15:1 16:1 26:1 5686:1 5688:1
SAR 2:1 11:1 16:1 24:1 110:1 5689:1 8402:1
identified 9:1 25:1 26:1 108:1 6869:1 8400:1
influenza 24:1 26:1 109:1 257:1 6867:1 8401:1
A 11:1 24:1 25:1 89:1 255:1 6868:1
-LRB- 10:1 25:1 26:1 87:1 256:1
H9N2 2:1 11:1 24:1 88:1 95:1
-RRB- 9:1 25:1 26:1 86:1 93:1
virus 24:1 84:1 89:1 94:1
-LRB- 25:1 85:1 87:1 152:1 8252:1
avian 26:1 88:1 150:1 6869:1 8250:1
influenza 24:1 26:1 86:1 151:1 6867:1 8251:1
virus 24:1 25:1 84:1 95:1 6868:1
-RRB- 25:1 85:1 93:1 125:1 236:1
in 68:1 94:1 123:1 234:1 287:1
a 10:1 66:1 124:1 152:1 235:1 285:1
5-year-old 2:1 10:1 26:1 67:1 150:1 286:1
boy 2:1 9:1 24:1 125:1 151:1 236:1
in 9:1 17:1 25:1 123:1 234:1 5687:1
Hong 11:1 15:1 17:1 124:1 235:1 5685:1 5690:1
Kong 10:1 11:1 15:1 16:1 17:1 5686:1 5688:1
SAR 2:1 11:1 15:1 16:1 62:1 5689:1
. 4:1 8:1 9:1 16:1 60:1
The 3:1 7:1 10:1 11:1 26:1 63:1 66:1
boy 2:1 24:1 64:1 67:1 110:1 7424:1
recovered 9:1 25:1 108:1 125:1 2015:1 7422:1
after 26:1 109:1 123:1 2013:1 2504:1 7423:1
treatment 24:1 124:1 125:1 236:1 2014:1 2502:1
in 25:1 26:1 123:1 234:1 878:1 2503:1
hospital 24:1 124:1 131:1 134:1 235:1 876:1
and 25:1 83:1 129:1 132:1 293:1 877:1
has 81:1 130:1 133:1 291:1 572:1 1259:1
now 82:1 140:1 292:1 296:1 570:1 1257:1
been 138:1 140:1 294:1 571:1 1258:1 18449:1
discharged 62:1 138:1 139:1 295:1 18447:1
. 4:1 8:1 60:1 139:1 18448:1
Genetic 3:1 7:1 11:1 26:1 150:1 8885:1 12636:1
sequencing 24:1 83:1 151:1 479:1 8883:1 12637:1
is 25:1 74:1 81:1 477:1 1367:1 8884:1
being 72:1 82:1 140:1 478:1 1365:1 3227:1
carried 73:1 125:1 138:1 1366:1 2393:1 3225:1
out 113:1 116:1 123:1 139:1 2391:1 3226:1
to 111:1 114:1 124:1 611:1 2392:1 4922:1
confirm 68:1 112:1 115:1 173:1 609:1 4920:1
the 10:1 26:1 66:1 171:1 610:1 4921:1
identity 2:1 24:1 67:1 125:1 161:1 172:1
of 9:1 25:1 68:1 123:1 159:1 173:1
the 26:1 66:1 86:1 124:1 160:1 171:1
virus 24:1 62:1 67:1 84:1 172:1
. 4:1 8:1 25:1 60:1 85:1
This 3:1 7:1 11:1 66:1 83:1 479:1 2139:1
is 67:1 68:1 81:1 173:1 477:1 2140:1
the 66:1 82:1 152:1 171:1 478:1 13976:1
second 26:1 67:1 150:1 172:1 2498:1 13974:1
time 10:1 24:1 26:1 151:1 2496:1 13975:1
H9N2 2:1 11:1 24:1 25:1 104:1 1247:1 2497:1
viruses 9:1 25:1 102:1 668:1 671:1 1245:1
have 103:1 140:1 296:1 666:1 669:1 1246:1
been 138:1 140:1 294:1 667:1 670:1 1784:1
isolated 125:1 138:1 139:1 206:1 295:1 1782:1
from 104:1 123:1 139:1 204:1 1783:1 2183:1
humans 102:1 124:1 125:1 205:1 236:1 2181:1
in 17:1 103:1 123:1 234:1 2182:1 5687:1
Hong 11:1 15:1 17:1 124:1 235:1 5685:1 5690:1
Kong 10:1 11:1 15:1 16:1 17:1 5686:1 5688:1
SAR 2:1 11:1 15:1 16:1 62:1 5689:1
. 4:1 8:1 9:1 16:1 60:1
The 3:1 7:1 11:1 63:1 66:1 152:1 1085:1
last 26:1 64:1 67:1 150:1 866:1 1083:1
case 24:1 110:1 151:1 864:1 1084:1 1160:1
occurred 25:1 108:1 125:1 236:1 865:1 1158:1
in 50:1 109:1 123:1 234:1 1159:1 1754:1
1999 48:1 62:1 124:1 235:1 1752:1
. 4:1 8:1 49:1 60:1 1753:1
Hong 3:1 7:1 11:1 15:1 17:1 5685:1 5690:1
