EU 3:1 7:1 11:1 15:1 113:1 116:1 6792:1
to 10:1 16:1 111:1 114:1 611:1 6793:1
Resume 2:1 10:1 11:1 17:1 112:1 115:1 609:1
Uruguayan 2:1 9:1 10:1 11:1 15:1 26:1 610:1
Beef 2:1 9:1 10:1 11:1 16:1 24:1 104:1
Imports 2:1 9:1 11:1 25:1 50:1 102:1 17216:1
----------------------------------------------- 9:1 48:1 62:1 103:1 17214:1
. 4:1 8:1 49:1 60:1 17215:1
President 3:1 7:1 10:1 11:1 15:1 17:1 10368:1
Jorge 2:1 10:1 11:1 15:1 16:1 17:1 10369:1
Batlle 2:1 9:1 11:1 15:1 16:1 110:1 890:1
said 9:1 16:1 68:1 108:1 173:1 888:1
the 17:1 66:1 109:1 171:1 889:1 3221:1
European 11:1 15:1 17:1 67:1 172:1 2636:1 3219:1
Union 11:1 15:1 16:1 1010:1 1355:1 2634:1 3220:1
will 10:1 16:1 611:1 1008:1 1353:1 2635:1
resume 2:1 74:1 609:1 1009:1 1354:1 11948:1
importing 9:1 26:1 72:1 610:1 6779:1 11946:1
beef 24:1 73:1 125:1 206:1 6777:1 11947:1
from 10:1 17:1 25:1 123:1 204:1 6778:1
Uruguay 2:1 11:1 15:1 124:1 125:1 205:1 2015:1
after 9:1 16:1 68:1 123:1 287:1 2013:1
a 66:1 124:1 152:1 285:1 2014:1 12062:1
foot-and-mouth 26:1 67:1 150:1 286:1 3635:1 12060:1
vaccination 24:1 26:1 151:1 2735:1 3633:1 12061:1
program 24:1 25:1 83:1 2733:1 3634:1 18953:1
ends 25:1 81:1 125:1 485:1 2734:1 18951:1
at 68:1 82:1 123:1 173:1 483:1 18952:1
the 26:1 66:1 124:1 171:1 484:1 7364:1
end 24:1 67:1 125:1 161:1 172:1 7362:1
of 25:1 68:1 123:1 159:1 173:1 7363:1
the 26:1 66:1 124:1 160:1 171:1 5189:1
month 24:1 62:1 67:1 172:1 5187:1
. 4:1 8:1 25:1 60:1 5188:1
The 3:1 7:1 11:1 17:1 63:1 66:1 6794:1
EU 11:1 15:1 64:1 67:1 110:1 6792:1 14099:1
banned 16:1 26:1 108:1 6793:1 11978:1 14097:1
meat 24:1 104:1 109:1 11976:1 14098:1 14102:1
imports 25:1 102:1 125:1 206:1 11977:1 14100:1
from 10:1 17:1 103:1 123:1 204:1 14101:1
Uruguay 2:1 11:1 15:1 124:1 152:1 205:1 1085:1
last 9:1 16:1 26:1 150:1 1083:1 5189:1
month 24:1 125:1 151:1 1084:1 2015:1 5187:1
after 25:1 68:1 123:1 287:1 2013:1 5188:1
a 66:1 124:1 152:1 285:1 2014:1 12062:1
foot-and-mouth 26:1 67:1 150:1 286:1 743:1 12060:1
disease 24:1 89:1 151:1 741:1 12061:1
-LRB- 25:1 26:1 87:1 742:1 10205:1
FMD 11:1 24:1 88:1 95:1 10203:1
-RRB- 25:1 26:1 93:1 722:1 10204:1
outbreak 24:1 94:1 110:1 720:1 7982:1
affected 25:1 104:1 108:1 721:1 6770:1 7980:1
cattle 102:1 109:1 125:1 236:1 6768:1 7981:1
in 50:1 103:1 123:1 234:1 1283:1 6769:1
16 48:1 124:1 125:1 161:1 235:1 1281:1
of 49:1 68:1 123:1 159:1 173:1 1282:1
the 26:1 66:1 124:1 160:1 171:1 2849:1
country 24:1 67:1 172:1 758:1 761:1 2847:1
's 25:1 50:1 756:1 759:1 2848:1 7349:1
19 48:1 104:1 757:1 760:1 7347:1 13163:1
counties 49:1 62:1 102:1 7348:1 13161:1
. 4:1 8:1 60:1 103:1 13162:1
At 3:1 7:1 11:1 123:1 524:1 527:1 2490:1
least 50:1 124:1 522:1 525:1 2491:1 14132:1
190 48:1 104:1 191:1 523:1 526:1 14130:1
cases 49:1 102:1 110:1 189:1 203:1 14131:1
were 103:1 107:1 108:1 140:1 190:1 201:1
reported 62:1 105:1 109:1 138:1 202:1
. 4:1 8:1 60:1 106:1 139:1
Earlier 2:1 3:1 7:1 11:1 68:1 650:1 1059:1
this 9:1 26:1 66:1 648:1 1060:1 5189:1
month 24:1 44:1 67:1 649:1 5187:1
, 10:1 17:1 25:1 42:1 5188:1
Uruguay 2:1 11:1 15:1 43:1 110:1 5123:1
began 9:1 16:1 74:1 108:1 5121:1 12224:1
vaccinating 72:1 109:1 914:1 1823:1 5122:1 12222:1
its 73:1 152:1 912:1 1821:1 12223:1 14021:1
entire 26:1 150:1 913:1 1822:1 6758:1 14019:1
herd 24:1 125:1 151:1 161:1 6756:1 14020:1
of 25:1 50:1 123:1 159:1 305:1 6757:1
10 48:1 50:1 124:1 160:1 303:1 5666:1
million 48:1 49:1 104:1 304:1 5664:1 6770:1
cattle 44:1 49:1 102:1 5665:1 6768:1
, 42:1 68:1 103:1 287:1 6769:1
a 26:1 43:1 66:1 285:1 2735:1
program 10:1 24:1 67:1 140:1 286:1 2733:1
scheduled 2:1 25:1 113:1 116:1 138:1 2734:1
to 9:1 111:1 114:1 139:1 611:1 7364:1
end 50:1 112:1 115:1 326:1 609:1 7362:1
24 17:1 48:1 324:1 610:1 2261:1 7363:1
May 11:1 15:1 49:1 50:1 56:1 325:1 2259:1
2001 16:1 48:1 54:1 62:1 2260:1
. 4:1 8:1 49:1 55:1 60:1
ProMED-mail 3:1 7:1 10:1 11:1 15:1 17:1 675:1
<ProMED@promedmail.org> 2:1 15:1 16:1 32:1 676:1 689:1
... 9:1 10:1 16:1 30:1 104:1 687:1
tg/pg/ds 2:1 4:1 8:1 31:1 102:1 688:1
