References 3:1 7:1 11:1 32:1 102:1 3900:1
: 30:1 50:1 103:1 3901:1 5414:1
---------- 31:1 48:1 62:1 5412:1
. 4:1 8:1 49:1 60:1 5413:1
Deadly 3:1 7:1 11:1 26:1 150:1 1808:1 17298:1
fungus 10:1 24:1 104:1 151:1 1806:1 17299:1
strikes 2:1 10:1 17:1 25:1 102:1 1807:1
Vancouver 2:1 9:1 11:1 15:1 17:1 103:1 464:1
Island 9:1 11:1 15:1 16:1 32:1 338:1 462:1
; 16:1 30:1 50:1 336:1 463:1 14180:1
52 31:1 48:1 140:1 337:1 1931:1 14178:1
infected 49:1 125:1 138:1 236:1 1929:1 14179:1
in 68:1 123:1 139:1 173:1 234:1 1930:1
the 66:1 124:1 152:1 171:1 235:1 5720:1
past 50:1 67:1 150:1 172:1 185:1 5718:1
3 48:1 104:1 151:1 183:1 350:1 5719:1
years 32:1 49:1 102:1 184:1 348:1 1274:1
-- 30:1 103:1 131:1 134:1 349:1 1272:1
and 31:1 50:1 129:1 132:1 1273:1 2609:1
one 26:1 48:1 130:1 133:1 1034:1 2607:1
person 24:1 49:1 83:1 293:1 1032:1 2608:1
has 25:1 81:1 140:1 291:1 386:1 1033:1
died 50:1 82:1 138:1 292:1 384:1 22496:1
----------------------------------- 48:1 68:1 139:1 257:1 385:1 22494:1
A 11:1 49:1 66:1 152:1 255:1 19424:1 22495:1
tiny 44:1 67:1 150:1 256:1 19422:1
, 42:1 151:1 152:1 11165:1 19423:1
deadly 26:1 43:1 150:1 1808:1 11163:1
fungus 24:1 151:1 572:1 1806:1 8588:1 11164:1
never 25:1 125:1 570:1 1807:1 4919:1 8586:1
before 123:1 140:1 571:1 2216:1 4917:1 8587:1
found 124:1 125:1 138:1 236:1 2214:1 4918:1
in 68:1 123:1 139:1 234:1 287:1 2215:1
a 66:1 124:1 152:1 235:1 285:1 15524:1
temperate 26:1 67:1 150:1 286:1 15522:1 19442:1
climate 24:1 83:1 151:1 293:1 15523:1 19440:1
has 25:1 81:1 140:1 291:1 14735:1 19441:1
turned 82:1 138:1 292:1 2396:1 5132:1 14733:1
up 125:1 139:1 770:1 2394:1 5130:1 14734:1
on 68:1 123:1 173:1 768:1 2395:1 5131:1
the 66:1 124:1 152:1 171:1 769:1 8873:1
