Indonesia 3:1 7:1 11:1 15:1 32:1 14535:1
: 16:1 17:1 30:1 10976:1 14536:1
Dengue 11:1 15:1 26:1 31:1 4823:1 10974:1
Fever 11:1 16:1 24:1 83:1 4821:1 10975:1 17720:1
Kills 11:1 25:1 50:1 81:1 2282:1 4822:1 17718:1
23 48:1 82:1 125:1 236:1 2280:1 17719:1
in 17:1 49:1 123:1 234:1 2281:1 8009:1
South 10:1 11:1 15:1 17:1 124:1 235:1 8007:1
Sulawesi 2:1 11:1 15:1 16:1 50:1 719:1 8008:1
-------------------------------------------------- 9:1 16:1 48:1 62:1 717:1
. 4:1 8:1 49:1 60:1 718:1
In 3:1 7:1 11:1 68:1 123:1 650:1 1182:1
this 66:1 124:1 648:1 671:1 1183:1 5855:1
update 32:1 67:1 649:1 669:1 5853:1
: 30:1 89:1 503:1 670:1 5854:1
-LSB- 31:1 87:1 218:1 224:1 501:1
1 88:1 95:1 216:1 222:1 502:1 641:1
-RSB- 17:1 93:1 217:1 223:1 639:1 14537:1
Indonesia 11:1 15:1 89:1 94:1 640:1 14535:1
-LRB- 16:1 17:1 87:1 8009:1 14536:1
South 10:1 11:1 15:1 17:1 88:1 8007:1
Sulawesi 2:1 11:1 15:1 16:1 95:1 8008:1
-RRB- 9:1 16:1 89:1 93:1 503:1
-LSB- 50:1 87:1 94:1 215:1 501:1
2 48:1 88:1 95:1 213:1 502:1 641:1
-RSB- 10:1 17:1 49:1 93:1 214:1 639:1
Paraguay 2:1 11:1 15:1 89:1 94:1 640:1
-LRB- 9:1 16:1 17:1 87:1 1280:1
Brazil 11:1 15:1 26:1 88:1 1278:1 4859:1
border 16:1 24:1 95:1 1279:1 4857:1
-RRB- 25:1 89:1 93:1 503:1 4858:1
-LSB- 50:1 87:1 94:1 185:1 501:1
3 48:1 88:1 95:1 183:1 502:1 641:1
-RSB- 17:1 49:1 93:1 184:1 639:1 8480:1
Australia 11:1 15:1 89:1 94:1 640:1 8478:1
-LRB- 16:1 17:1 87:1 8479:1 10982:1
Queensland 11:1 15:1 88:1 95:1 10980:1
-RRB- 16:1 89:1 93:1 503:1 10981:1
-LSB- 50:1 87:1 94:1 501:1 554:1
4 48:1 88:1 95:1 502:1 552:1 641:1
-RSB- 10:1 17:1 49:1 93:1 553:1 639:1
Ecuador 2:1 11:1 15:1 89:1 94:1 640:1
-LRB- 9:1 10:1 16:1 17:1 87:1
Guayaquil 2:1 11:1 15:1 88:1 95:1
-RRB- 9:1 16:1 89:1 93:1 503:1
