I 3:1 7:1 11:1 110:1 846:1 2970:1 3323:1
thought 108:1 847:1 848:1 863:1 2971:1 3321:1
it 109:1 846:1 861:1 1010:1 3044:1 3322:1
might 611:1 734:1 847:1 862:1 1008:1 3042:1
be 10:1 152:1 609:1 732:1 1009:1 3043:1
helpful 2:1 125:1 150:1 610:1 733:1 974:1
if 9:1 123:1 151:1 848:1 972:1 2972:1
I 11:1 110:1 124:1 846:1 973:1 2970:1 23441:1
responded 108:1 113:1 116:1 847:1 2971:1 23439:1
to 68:1 109:1 111:1 114:1 173:1 23440:1
the 66:1 112:1 115:1 152:1 171:1 3419:1
previous 67:1 104:1 150:1 172:1 3002:1 3417:1
postings 102:1 125:1 151:1 770:1 3000:1 3418:1
on 68:1 103:1 123:1 650:1 768:1 3001:1
this 66:1 124:1 152:1 648:1 769:1 17621:1
subject 67:1 131:1 134:1 150:1 649:1 17619:1
and 10:1 129:1 132:1 140:1 151:1 17620:1
corrected 2:1 68:1 130:1 133:1 138:1 173:1
the 9:1 66:1 139:1 171:1 572:1 22997:1
rather 10:1 67:1 152:1 172:1 570:1 22995:1
garbled 2:1 26:1 150:1 571:1 4787:1 22996:1
version 9:1 24:1 125:1 151:1 161:1 4785:1
of 25:1 104:1 123:1 159:1 2948:1 4786:1
events 102:1 124:1 160:1 515:1 824:1 2946:1
that 83:1 103:1 479:1 513:1 822:1 2947:1
is 10:1 81:1 140:1 477:1 514:1 823:1
portrayed 2:1 82:1 125:1 138:1 143:1 478:1
by 9:1 123:1 139:1 141:1 914:1 7274:1
your 124:1 142:1 152:1 912:1 3419:1 7272:1
previous 104:1 150:1 913:1 3002:1 3417:1 7273:1
postings 62:1 102:1 151:1 3000:1 3418:1
. 4:1 8:1 60:1 103:1 3001:1
A 3:1 7:1 10:1 11:1 26:1 66:1 255:1
mother 2:1 24:1 67:1 110:1 256:1 8531:1
gave 9:1 10:1 25:1 26:1 108:1 8529:1
birth 2:1 24:1 109:1 125:1 143:1 8530:1
by 9:1 10:1 25:1 26:1 123:1 141:1
caesarian 2:1 24:1 26:1 124:1 142:1 6455:1
section 9:1 24:1 25:1 125:1 770:1 6453:1
on 25:1 50:1 123:1 404:1 768:1 6454:1
26 26:1 48:1 124:1 377:1 402:1 769:1
Oct 11:1 24:1 49:1 50:1 375:1 403:1 1754:1
1999 25:1 48:1 125:1 376:1 485:1 1752:1
at 17:1 49:1 123:1 483:1 1753:1 19664:1
George 10:1 11:1 15:1 17:1 124:1 484:1 19662:1
Elliot 2:1 11:1 15:1 16:1 17:1 755:1 19663:1
Hospital 9:1 11:1 15:1 16:1 753:1 821:1 824:1
which 16:1 83:1 479:1 754:1 819:1 822:1
is 81:1 125:1 236:1 477:1 820:1 823:1
in 17:1 82:1 123:1 234:1 434:1 478:1
North 10:1 11:1 15:1 17:1 124:1 235:1 432:1
Warwickshire 2:1 11:1 15:1 16:1 62:1 433:1
. 4:1 8:1 9:1 16:1 60:1
At 3:1 7:1 11:1 68:1 123:1 173:1 2490:1
the 26:1 66:1 124:1 171:1 2491:1 2498:1
time 24:1 67:1 172:1 848:1 2496:1 7598:1
she 25:1 110:1 846:1 1610:1 2497:1 7596:1
had 108:1 140:1 296:1 847:1 1608:1 7597:1
been 109:1 138:1 140:1 294:1 1609:1 19772:1
noticed 113:1 116:1 138:1 139:1 295:1 19770:1
to 111:1 114:1 139:1 611:1 668:1 19771:1
have 68:1 112:1 115:1 609:1 666:1 2909:1
some 26:1 66:1 610:1 667:1 2907:1 15101:1
depression 24:1 67:1 131:1 134:1 2908:1 15099:1
and 10:1 25:1 26:1 129:1 132:1 15100:1
mood 2:1 10:1 24:1 104:1 130:1 133:1
swings 2:1 9:1 25:1 102:1 134:1 2072:1
but 9:1 103:1 110:1 132:1 275:1 2070:1
was 108:1 133:1 273:1 572:1 2071:1 22988:1
otherwise 109:1 152:1 274:1 570:1 15398:1 22986:1
normal 62:1 150:1 571:1 15396:1 22987:1
. 4:1 8:1 60:1 151:1 15397:1
On 3:1 7:1 11:1 50:1 123:1 504:1 2255:1
29 17:1 48:1 124:1 505:1 602:1 2253:1
Jan 11:1 15:1 49:1 50:1 600:1 1742:1 2254:1
2000 16:1 48:1 601:1 848:1 1740:1 7598:1
she 49:1 110:1 275:1 846:1 1741:1 7596:1
was 108:1 140:1 273:1 847:1 3101:1 7597:1
admitted 109:1 113:1 116:1 138:1 274:1 3099:1
to 68:1 111:1 114:1 139:1 992:1 3100:1
another 26:1 66:1 112:1 115:1 878:1 990:1
hospital 24:1 67:1 125:1 236:1 876:1 991:1
in 25:1 68:1 123:1 173:1 234:1 877:1
the 26:1 66:1 124:1 171:1 235:1 2054:1
region 24:1 67:1 125:1 172:1 398:1 2052:1
with 25:1 68:1 123:1 287:1 396:1 2053:1
a 10:1 66:1 74:1 124:1 285:1 397:1
deteriorating 2:1 67:1 72:1 152:1 286:1 3104:1
neurological 9:1 26:1 73:1 150:1 980:1 3102:1
condition 24:1 151:1 821:1 824:1 978:1 3103:1
which 25:1 110:1 275:1 819:1 822:1 979:1
was 10:1 108:1 152:1 273:1 820:1 823:1
suspicious 2:1 109:1 125:1 150:1 161:1 274:1
of 9:1 123:1 151:1 152:1 159:1 5426:1
Variant 11:1 26:1 124:1 150:1 160:1 5424:1 5429:1
CJD 11:1 24:1 89:1 151:1 5425:1 5427:1
-LRB- 10:1 25:1 26:1 87:1 5428:1
nvCJD 2:1 24:1 88:1 95:1
-RRB- 9:1 25:1 62:1 93:1
. 4:1 8:1 60:1 94:1
George 3:1 7:1 10:1 11:1 15:1 17:1 19662:1
Elliot 2:1 11:1 15:1 16:1 26:1 878:1 19663:1
hospital 9:1 16:1 24:1 110:1 203:1 876:1
were 25:1 108:1 140:1 201:1 877:1 18929:1
notified 109:1 131:1 134:1 138:1 202:1 18927:1
and 129:1 132:1 139:1 848:1 3566:1 18928:1
they 130:1 133:1 572:1 846:1 3564:1 5135:1
immediately 110:1 570:1 847:1 3565:1 5123:1 5133:1
began 68:1 108:1 571:1 1022:1 5121:1 5134:1
an 26:1 66:1 109:1 1020:1 1340:1 5122:1
investigation 24:1 62:1 67:1 1021:1 1338:1
. 4:1 8:1 25:1 60:1 1339:1
George 3:1 7:1 10:1 11:1 15:1 17:1 19662:1
Elliot 2:1 11:1 15:1 16:1 26:1 878:1 19663:1
hospital 9:1 16:1 24:1 83:1 293:1 876:1
has 25:1 68:1 81:1 287:1 291:1 877:1
a 10:1 26:1 66:1 82:1 285:1 292:1
bar 2:1 24:1 67:1 74:1 286:1 20375:1
coding 9:1 25:1 26:1 72:1 11858:1 20373:1
system 24:1 73:1 125:1 770:1 11856:1 20374:1
on 25:1 68:1 123:1 413:1 768:1 11857:1
all 66:1 124:1 411:1 769:1 914:1 977:1
their 10:1 26:1 67:1 412:1 912:1 975:1
theatre 2:1 10:1 24:1 104:1 913:1 976:1
instruments 2:1 9:1 25:1 102:1 131:1 134:1
and 9:1 103:1 129:1 132:1 572:1 1328:1
so 110:1 130:1 133:1 203:1 570:1 1326:1
were 108:1 152:1 201:1 571:1 1327:1 5471:1
able 109:1 113:1 116:1 150:1 202:1 5469:1
to 111:1 114:1 151:1 611:1 5470:1 9239:1
identify 68:1 112:1 115:1 173:1 609:1 9237:1
the 66:1 152:1 171:1 610:1 9238:1 16331:1
actual 26:1 67:1 150:1 172:1 13739:1 16329:1
kit 24:1 140:1 151:1 1940:1 13737:1 16330:1
used 25:1 125:1 138:1 770:1 1938:1 13738:1
on 68:1 123:1 139:1 650:1 768:1 1939:1
this 26:1 66:1 124:1 648:1 769:1 3155:1
patient 24:1 67:1 131:1 134:1 649:1 3153:1
and 25:1 129:1 132:1 572:1 3154:1 5135:1
immediately 130:1 133:1 570:1 611:1 3596:1 5133:1
take 571:1 609:1 848:1 863:1 3594:1 5134:1
it 125:1 610:1 846:1 861:1 2393:1 3595:1
out 123:1 125:1 161:1 847:1 862:1 2391:1
of 26:1 123:1 124:1 159:1 2327:1 2392:1
use 24:1 62:1 124:1 160:1 2325:1
. 4:1 8:1 25:1 60:1 2326:1
National 3:1 7:1 11:1 15:1 104:1 4685:1 5493:1
experts 16:1 102:1 125:1 206:1 4683:1 5494:1
from 68:1 103:1 123:1 173:1 204:1 4684:1
the 17:1 66:1 124:1 171:1 205:1 5429:1
CJD 11:1 15:1 26:1 67:1 98:1 172:1 5427:1
surveillance 16:1 24:1 26:1 96:1 5428:1 7361:1
unit 24:1 25:1 97:1 110:1 203:1 7359:1
were 25:1 108:1 140:1 201:1 7360:1 16877:1
contacted 109:1 125:1 138:1 202:1 533:1 16875:1
for 26:1 123:1 139:1 531:1 5732:1 16876:1
advice 24:1 62:1 124:1 532:1 5730:1
. 4:1 8:1 25:1 60:1 5731:1
George 3:1 7:1 10:1 11:1 15:1 17:1 19662:1
Elliot 2:1 11:1 15:1 16:1 26:1 878:1 19663:1
hospital 9:1 16:1 24:1 110:1 203:1 876:1
were 25:1 108:1 201:1 572:1 877:1 1442:1
also 109:1 152:1 202:1 570:1 1440:1 5471:1
able 113:1 116:1 150:1 571:1 1441:1 5469:1
to 10:1 111:1 114:1 151:1 611:1 5470:1
ascertain 2:1 50:1 112:1 115:1 182:1 609:1
7 9:1 48:1 149:1 152:1 180:1 610:1
other 49:1 104:1 147:1 150:1 181:1 14477:1
women 102:1 110:1 148:1 151:1 1610:1 14475:1
had 103:1 108:1 140:1 1608:1 1610:1 14476:1
had 10:1 109:1 138:1 152:1 1608:1 1609:1
caesarian 2:1 104:1 139:1 150:1 1609:1 4202:1
sections 9:1 74:1 102:1 151:1 4200:1 9107:1
using 68:1 72:1 103:1 650:1 4201:1 9105:1
this 10:1 26:1 66:1 73:1 648:1 9106:1
theatre 2:1 24:1 26:1 67:1 649:1 13739:1
kit 9:1 24:1 25:1 125:1 236:1 13737:1
in 25:1 68:1 123:1 173:1 234:1 13738:1
the 10:1 66:1 74:1 124:1 171:1 235:1
intervening 2:1 26:1 67:1 72:1 172:1 230:1
period 9:1 24:1 73:1 125:1 228:1 1088:1
between 25:1 50:1 123:1 229:1 404:1 1086:1
26 26:1 48:1 124:1 377:1 402:1 1087:1
Oct 11:1 24:1 49:1 50:1 375:1 403:1 1754:1
1999 25:1 48:1 131:1 134:1 376:1 1752:1
and 49:1 50:1 129:1 132:1 1753:1 2255:1
29 17:1 48:1 130:1 133:1 602:1 2253:1
Jan 11:1 15:1 49:1 50:1 600:1 1742:1 2254:1
2000 16:1 48:1 62:1 601:1 1740:1
. 4:1 8:1 49:1 60:1 1741:1
The 3:1 7:1 11:1 26:1 63:1 66:1 16283:1
child 24:1 64:1 67:1 125:1 161:1 16281:1
of 25:1 68:1 123:1 159:1 650:1 16282:1
this 10:1 26:1 66:1 124:1 160:1 648:1
mother 2:1 24:1 67:1 110:1 275:1 649:1
was 9:1 25:1 108:1 273:1 572:1 1442:1
also 109:1 140:1 274:1 570:1 1440:1 3101:1
admitted 113:1 116:1 138:1 571:1 1441:1 3099:1
to 68:1 111:1 114:1 139:1 173:1 3100:1
the 66:1 112:1 115:1 152:1 171:1 13976:1
second 26:1 67:1 150:1 172:1 878:1 13974:1
hospital 24:1 125:1 151:1 876:1 3122:1 13975:1
because 25:1 123:1 848:1 863:1 877:1 3120:1
it 110:1 124:1 275:1 846:1 861:1 3121:1
was 10:1 74:1 108:1 273:1 847:1 862:1
failing 2:1 72:1 109:1 113:1 116:1 274:1
to 9:1 10:1 73:1 111:1 114:1 611:1
thrive 2:1 112:1 115:1 131:1 134:1 609:1
and 9:1 110:1 129:1 132:1 610:1 5327:1
appeared 108:1 113:1 116:1 130:1 133:1 5325:1
to 109:1 111:1 114:1 611:1 668:1 5326:1
have 112:1 115:1 152:1 609:1 666:1 3104:1
neurological 104:1 150:1 610:1 667:1 1478:1 3102:1
signs 62:1 102:1 151:1 1476:1 3103:1
. 4:1 8:1 60:1 103:1 1477:1
This 3:1 7:1 11:1 66:1 572:1 2139:1 22469:1
obviously 67:1 140:1 570:1 2140:1 12296:1 22467:1
led 113:1 116:1 138:1 571:1 12294:1 22468:1
to 10:1 26:1 111:1 114:1 139:1 12295:1
speculation 2:1 24:1 112:1 115:1 125:1 158:1
as 9:1 25:1 113:1 116:1 123:1 156:1
to 111:1 114:1 124:1 125:1 157:1 3617:1
whether 112:1 115:1 123:1 848:1 863:1 3615:1
it 124:1 846:1 861:1 1010:1 2483:1 3616:1
could 611:1 734:1 847:1 862:1 1008:1 2481:1
be 10:1 152:1 609:1 732:1 1009:1 2482:1
CJD.Various 2:1 11:1 104:1 150:1 610:1 733:1 4685:1
experts 9:1 102:1 151:1 671:1 1052:1 4683:1
are 103:1 569:1 572:1 669:1 1050:1 4684:1
still 10:1 74:1 567:1 570:1 670:1 1051:1
thinking 2:1 72:1 125:1 473:1 568:1 571:1
about 9:1 68:1 73:1 123:1 471:1 650:1
this 66:1 124:1 134:1 472:1 648:1 2072:1
but 67:1 125:1 132:1 485:1 649:1 2070:1
at 68:1 123:1 133:1 173:1 483:1 2071:1
the 10:1 26:1 66:1 124:1 171:1 484:1
moment 2:1 24:1 67:1 172:1 584:1 587:1
most 9:1 25:1 582:1 585:1 671:1 9791:1
appear 113:1 116:1 583:1 586:1 669:1 9789:1
to 111:1 114:1 611:1 670:1 9790:1 17573:1
agree 112:1 115:1 125:1 515:1 609:1 17571:1
that 68:1 123:1 173:1 513:1 610:1 17572:1
the 26:1 66:1 124:1 171:1 365:1 514:1
illness 24:1 67:1 83:1 172:1 363:1 3008:1
does 25:1 81:1 364:1 572:1 1097:1 3006:1
not 10:1 82:1 570:1 611:1 1095:1 3007:1
resemble 2:1 26:1 571:1 609:1 1096:1 5429:1
CJD 9:1 11:1 24:1 62:1 610:1 5427:1
. 4:1 8:1 25:1 60:1 5428:1
Obviously 3:1 7:1 11:1 570:1 891:1 1361:1 1364:1
there 83:1 479:1 571:1 892:1 1359:1 1362:1
is 68:1 81:1 287:1 477:1 1360:1 1363:1
a 26:1 66:1 82:1 285:1 478:1 2870:1
problem 24:1 67:1 286:1 572:1 2868:1 7235:1
here 25:1 125:1 236:1 570:1 2869:1 7233:1
in 123:1 125:1 234:1 515:1 571:1 7234:1
that 123:1 124:1 235:1 513:1 848:1 896:1
we 124:1 514:1 668:1 671:1 846:1 894:1
have 572:1 666:1 669:1 847:1 895:1 8588:1
never 140:1 570:1 667:1 670:1 2993:1 8586:1
seen 68:1 138:1 287:1 571:1 2991:1 8587:1
a 26:1 66:1 139:1 285:1 866:1 2992:1
case 24:1 67:1 125:1 161:1 286:1 864:1
