105 3:1 7:1 10:1 48:1 152:1 15756:1
anthrax-infected 2:1 49:1 104:1 150:1 6770:1 15757:1
cattle 9:1 10:1 102:1 104:1 151:1 6768:1
graveyards 2:1 102:1 103:1 668:1 671:1 6769:1
have 9:1 103:1 140:1 296:1 666:1 669:1
been 138:1 140:1 294:1 667:1 670:1 4889:1
located 125:1 138:1 139:1 143:1 295:1 4887:1
by 10:1 123:1 139:1 141:1 152:1 4888:1
Ural 2:1 11:1 124:1 142:1 150:1 152:1 8768:1
regional 9:1 104:1 150:1 151:1 1415:1 8766:1
authorities 10:1 50:1 102:1 151:1 1413:1 8767:1
------------------------------------------------ 2:1 10:1 48:1 103:1 152:1 1414:1
Ural 2:1 9:1 11:1 49:1 150:1 152:1 2612:1
public 9:1 10:1 104:1 150:1 151:1 2610:1
prosecutors 2:1 102:1 151:1 668:1 671:1 2611:1
have 9:1 103:1 140:1 666:1 669:1 4679:1
discovered 50:1 138:1 667:1 670:1 4677:1 15758:1
105 48:1 104:1 139:1 4678:1 6770:1 15756:1
cattle 10:1 49:1 102:1 104:1 6768:1 15757:1
graveyards 2:1 102:1 103:1 515:1 824:1 6769:1
that 9:1 103:1 513:1 671:1 822:1 11180:1
contain 26:1 514:1 669:1 823:1 6440:1 11178:1
anthrax 24:1 104:1 670:1 6438:1 11179:1 21197:1
spores 25:1 62:1 102:1 6439:1 21195:1
. 4:1 8:1 60:1 103:1 21196:1
According 3:1 7:1 11:1 72:1 113:1 116:1 2442:1
to 68:1 73:1 111:1 114:1 287:1 2443:1
a 66:1 112:1 115:1 152:1 285:1 2453:1
chief 10:1 26:1 67:1 150:1 286:1 2451:1
deputy 2:1 10:1 24:1 26:1 151:1 2452:1
Prosecutor 2:1 9:1 11:1 24:1 25:1 125:1 161:1
of 9:1 25:1 68:1 123:1 159:1 173:1
the 66:1 124:1 152:1 160:1 171:1 2528:1
Russian 11:1 17:1 67:1 150:1 172:1 2526:1 2531:1
Federation 11:1 15:1 44:1 151:1 2527:1 2529:1
, 10:1 16:1 17:1 42:1 2530:1
Yuriy 2:1 10:1 11:1 15:1 17:1 43:1
Zolotov 2:1 9:1 11:1 15:1 16:1 44:1
, 9:1 10:1 16:1 42:1 572:1
altogether 2:1 43:1 125:1 236:1 570:1
in 9:1 68:1 123:1 173:1 234:1 571:1
the 10:1 17:1 66:1 124:1 171:1 235:1
Ural 2:1 11:1 15:1 67:1 152:1 172:1 7730:1
federal 9:1 16:1 26:1 150:1 2054:1 7728:1
region 24:1 151:1 1361:1 1364:1 2052:1 7729:1
there 25:1 671:1 1052:1 1359:1 1362:1 2053:1
are 125:1 473:1 669:1 1050:1 1360:1 1363:1
about 10:1 50:1 123:1 471:1 670:1 1051:1
1100 2:1 10:1 48:1 124:1 140:1 472:1
neglected 2:1 9:1 10:1 49:1 104:1 138:1
graveyards 2:1 9:1 62:1 102:1 139:1
. 4:1 8:1 9:1 60:1 103:1
A 3:1 7:1 11:1 66:1 104:1 255:1 6770:1
cattle 10:1 26:1 67:1 102:1 256:1 6768:1
graveyard 2:1 24:1 103:1 125:1 236:1 6769:1
in 9:1 10:1 17:1 25:1 123:1 234:1
Tobolsk 2:1 11:1 15:1 83:1 124:1 235:1 12176:1
needs 9:1 16:1 81:1 152:1 12174:1 13742:1
special 26:1 82:1 150:1 11885:1 12175:1 13740:1
attention 24:1 62:1 151:1 11883:1 13741:1
. 4:1 8:1 25:1 60:1 11884:1
It 3:1 7:1 11:1 83:1 479:1 846:1 3714:1
is 81:1 152:1 477:1 847:1 3715:1 4889:1
located 82:1 125:1 150:1 478:1 770:1 4887:1
on 68:1 123:1 151:1 173:1 768:1 4888:1
the 10:1 66:1 104:1 124:1 171:1 769:1
banks 2:1 67:1 102:1 125:1 161:1 172:1
of 9:1 68:1 103:1 123:1 159:1 173:1
the 10:1 66:1 124:1 152:1 160:1 171:1
Irtish 2:1 11:1 26:1 67:1 150:1 172:1 23558:1
river 9:1 24:1 44:1 151:1 23556:1
, 25:1 42:1 131:1 134:1 23557:1
and 43:1 125:1 129:1 132:1 974:1
if 26:1 123:1 130:1 133:1 972:1 17429:1
flooding 24:1 83:1 124:1 973:1 4730:1 17427:1
occurs 25:1 44:1 81:1 4728:1 17428:1
, 42:1 82:1 1361:1 1364:1 4729:1
there 43:1 83:1 479:1 1359:1 1362:1
is 68:1 81:1 287:1 477:1 1360:1 1363:1
a 66:1 82:1 152:1 285:1 478:1 7322:1
high 26:1 67:1 150:1 286:1 3383:1 7320:1
risk 24:1 125:1 151:1 161:1 3381:1 7321:1
of 25:1 68:1 123:1 159:1 173:1 3382:1
the 26:1 66:1 124:1 160:1 171:1 23558:1
river 24:1 67:1 74:1 172:1 3500:1 23556:1
becoming 25:1 72:1 140:1 1931:1 3498:1 23557:1
infected 73:1 125:1 138:1 398:1 1929:1 3499:1
with 26:1 123:1 139:1 396:1 1930:1 6440:1
anthrax 24:1 62:1 124:1 397:1 6438:1
. 4:1 8:1 25:1 60:1 6439:1
Today 3:1 7:1 11:1 24:1 68:1 173:1 2424:1
the 10:1 25:1 66:1 152:1 171:1 2425:1
Irtish 2:1 11:1 26:1 67:1 150:1 172:1 23558:1
river 9:1 24:1 83:1 151:1 479:1 23556:1
is 25:1 81:1 140:1 477:1 23228:1 23557:1
separated 82:1 125:1 138:1 206:1 478:1 23226:1
from 68:1 123:1 139:1 173:1 204:1 23227:1
