Avian 3:1 7:1 11:1 26:1 150:1 6869:1 15717:1
influenza 24:1 26:1 151:1 257:1 6867:1 15718:1
A 11:1 24:1 25:1 89:1 255:1 6868:1
-LRB- 25:1 26:1 87:1 256:1 17138:1
H5N1 11:1 24:1 88:1 95:1 17136:1
-RRB- 25:1 26:1 86:1 93:1 17137:1
virus 24:1 26:1 84:1 94:1 401:1
infection 24:1 25:1 32:1 85:1 399:1 635:1
- 25:1 30:1 400:1 633:1 728:1 4694:1
WHO 11:1 17:1 31:1 634:1 726:1 4692:1 7394:1
Update 11:1 15:1 50:1 727:1 4693:1 7392:1 7412:1
22 10:1 16:1 48:1 50:1 7393:1 7410:1
-------------------------------------------------------- 2:1 48:1 49:1 62:1 7411:1
. 4:1 8:1 9:1 49:1 60:1
The 3:1 7:1 11:1 17:1 63:1 66:1 2525:1
Ministry 11:1 15:1 64:1 67:1 125:1 161:1 2523:1
of 16:1 17:1 123:1 159:1 2524:1 3887:1
Public 11:1 15:1 17:1 124:1 160:1 1310:1 3885:1
Health 11:1 15:1 16:1 125:1 236:1 1308:1 3886:1
in 16:1 17:1 123:1 234:1 1309:1 20060:1
Thailand 11:1 15:1 83:1 124:1 235:1 293:1 20058:1
has 16:1 81:1 140:1 291:1 578:1 20059:1
confirmed 68:1 82:1 138:1 173:1 292:1 576:1
the 26:1 66:1 139:1 171:1 577:1 2849:1
country 24:1 67:1 172:1 758:1 761:1 2847:1
's 25:1 152:1 756:1 759:1 2848:1 8663:1
6th 26:1 150:1 757:1 760:1 866:1 8661:1
case 24:1 125:1 151:1 161:1 864:1 8662:1
of 25:1 26:1 123:1 159:1 865:1 17138:1
H5N1 11:1 24:1 26:1 124:1 160:1 401:1 17136:1
infection 24:1 25:1 62:1 399:1 17137:1
. 4:1 8:1 25:1 60:1 400:1
The 3:1 7:1 11:1 26:1 63:1 66:1 866:1
case 24:1 64:1 67:1 83:1 479:1 864:1
is 25:1 68:1 81:1 287:1 477:1 865:1
a 50:1 66:1 82:1 167:1 285:1 478:1
13 26:1 48:1 67:1 165:1 286:1 1166:1
year 24:1 49:1 152:1 166:1 1164:1 6212:1
old 10:1 25:1 26:1 150:1 1165:1 6210:1
boy 2:1 24:1 125:1 151:1 206:1 6211:1
from 9:1 17:1 25:1 123:1 204:1 23777:1
Chaiyaphum 11:1 15:1 17:1 124:1 205:1 4613:1 23775:1
Province 11:1 15:1 16:1 62:1 4611:1 23776:1
. 4:1 8:1 16:1 60:1 4612:1
Preliminary 3:1 7:1 11:1 26:1 150:1 1340:1 8298:1
investigation 24:1 83:1 151:1 293:1 1338:1 8299:1
has 25:1 81:1 140:1 291:1 1339:1 1445:1
linked 68:1 82:1 138:1 173:1 292:1 1443:1
the 26:1 66:1 139:1 171:1 866:1 1444:1
case 24:1 67:1 113:1 116:1 172:1 864:1
to 25:1 111:1 114:1 611:1 839:1 865:1
contact 112:1 115:1 125:1 398:1 609:1 837:1
with 10:1 123:1 152:1 396:1 610:1 838:1
diseased 2:1 104:1 124:1 150:1 397:1 10898:1
chickens 9:1 102:1 125:1 151:1 6386:1 10896:1
near 103:1 123:1 914:1 4829:1 6384:1 10897:1
his 26:1 124:1 912:1 4827:1 6385:1 17393:1
home 24:1 62:1 913:1 4828:1 17391:1
. 4:1 8:1 25:1 60:1 17392:1
The 3:1 7:1 11:1 17:1 63:1 66:1 2525:1
Ministry 11:1 15:1 64:1 67:1 125:1 161:1 2523:1
of 16:1 17:1 123:1 159:1 1310:1 2524:1
Health 11:1 15:1 124:1 125:1 160:1 236:1 1308:1
in 16:1 17:1 123:1 234:1 1309:1 15707:1
Viet 11:1 15:1 17:1 124:1 235:1 15705:1 15710:1
Nam 11:1 15:1 16:1 83:1 293:1 15706:1 15708:1
has 16:1 26:1 81:1 291:1 1418:1 15709:1
today 24:1 82:1 110:1 292:1 578:1 1416:1
confirmed 25:1 68:1 108:1 576:1 1022:1 1417:1
an 66:1 109:1 152:1 509:1 577:1 1020:1
additional 26:1 67:1 150:1 507:1 866:1 1021:1
case 24:1 125:1 151:1 161:1 508:1 864:1
of 25:1 26:1 123:1 159:1 865:1 17138:1
H5N1 11:1 24:1 62:1 124:1 160:1 17136:1
. 4:1 8:1 25:1 60:1 17137:1
The 3:1 7:1 11:1 26:1 63:1 66:1 866:1
case 24:1 44:1 64:1 67:1 864:1
, 25:1 42:1 821:1 824:1 865:1
which 43:1 110:1 275:1 819:1 822:1
was 108:1 152:1 273:1 820:1 823:1 1319:1
fatal 44:1 109:1 150:1 274:1 1317:1
, 42:1 110:1 151:1 275:1 1318:1
was 43:1 108:1 125:1 236:1 273:1
in 68:1 109:1 123:1 234:1 274:1 287:1
a 50:1 66:1 124:1 235:1 285:1 7349:1
19 26:1 48:1 67:1 286:1 1166:1 7347:1
year 24:1 49:1 152:1 1164:1 6212:1 7348:1
old 25:1 26:1 150:1 1165:1 3098:1 6210:1
man 24:1 151:1 728:1 998:1 3096:1 6211:1
who 25:1 110:1 726:1 996:1 1610:1 3097:1
had 108:1 140:1 296:1 727:1 997:1 1608:1
been 109:1 138:1 140:1 294:1 1609:1 2285:1
hospitalized 125:1 138:1 139:1 236:1 295:1 2283:1
in 17:1 123:1 139:1 234:1 2284:1 15800:1
Ho 11:1 15:1 17:1 124:1 235:1 15798:1 15803:1
Chi 11:1 15:1 16:1 17:1 15799:1 15801:1 15806:1
