West 3:1 7:1 11:1 12:1 15:1 17:1 20:1
Nile 11:1 13:1 15:1 16:1 18:1 26:1 86:1
virus 16:1 19:1 24:1 84:1 110:1 578:1
confirmed 25:1 85:1 108:1 125:1 236:1 576:1
in 10:1 17:1 109:1 123:1 234:1 577:1
Oakville 2:1 11:1 15:1 124:1 152:1 235:1 7343:1
blue 9:1 10:1 16:1 26:1 150:1 7341:1
jay 2:1 24:1 50:1 151:1 7342:1 14426:1
---------------------------------------------- 9:1 25:1 48:1 62:1 14424:1
. 4:1 8:1 49:1 60:1 14425:1
OAKVILLE 2:1 3:1 7:1 11:1 15:1 32:1
: 9:1 16:1 17:1 30:1 257:1
A 11:1 15:1 31:1 152:1 255:1 4316:1
dead 16:1 26:1 150:1 256:1 4314:1 7343:1
blue 10:1 24:1 26:1 151:1 4315:1 7341:1
jay 2:1 24:1 25:1 140:1 2216:1 7342:1
found 9:1 25:1 125:1 138:1 236:1 2214:1
in 10:1 17:1 123:1 139:1 234:1 2215:1
Oakville 2:1 11:1 15:1 83:1 124:1 235:1 293:1
has 9:1 16:1 81:1 140:1 291:1 4622:1
tested 82:1 138:1 152:1 292:1 4620:1 4649:1
positive 125:1 139:1 150:1 770:1 4621:1 4647:1
on 123:1 151:1 152:1 768:1 1346:1 4648:1
confirmatory 26:1 124:1 150:1 769:1 1344:1 5306:1
testing 24:1 125:1 151:1 533:1 1345:1 5304:1
for 14:1 17:1 25:1 123:1 531:1 5305:1
West 11:1 12:1 15:1 17:1 20:1 124:1 532:1
Nile 11:1 13:1 15:1 16:1 18:1 26:1 86:1
virus 16:1 19:1 24:1 84:1 125:1 485:1
at 25:1 68:1 85:1 123:1 173:1 483:1
the 17:1 66:1 124:1 171:1 484:1 5963:1
Federal 11:1 15:1 17:1 67:1 172:1 4292:1 5961:1
Laboratory 11:1 15:1 16:1 125:1 236:1 4290:1 5962:1
in 10:1 16:1 17:1 123:1 234:1 4291:1
Winnipeg 2:1 11:1 15:1 62:1 124:1 235:1
. 4:1 8:1 9:1 16:1 60:1
`` 3:1 7:1 152:1 840:1 23516:1
Initial 11:1 26:1 150:1 841:1 5306:1 23514:1
testing 24:1 110:1 151:1 1610:1 5304:1 23515:1
had 25:1 108:1 140:1 1608:1 3719:1 5305:1
shown 104:1 109:1 138:1 1478:1 1609:1 3717:1
signs 102:1 125:1 139:1 161:1 1476:1 3718:1
of 68:1 103:1 123:1 159:1 173:1 1477:1
the 26:1 66:1 86:1 124:1 160:1 171:1
virus 24:1 62:1 67:1 84:1 172:1
. 4:1 8:1 25:1 60:1 85:1
Further 3:1 7:1 11:1 104:1 150:1 1352:1 5727:1
tests 102:1 151:1 671:1 1350:1 5099:1 5728:1
confirm 103:1 125:1 515:1 669:1 1351:1 5097:1
that 68:1 123:1 173:1 513:1 670:1 5098:1
the 26:1 66:1 124:1 171:1 514:1 7367:1
bird 24:1 67:1 110:1 172:1 275:1 7365:1
was 25:1 108:1 140:1 273:1 1931:1 7366:1
infected 109:1 125:1 138:1 274:1 398:1 1929:1
with 14:1 17:1 123:1 139:1 396:1 1930:1
