0 2:1 3:1 7:1 11:1 15:1 26:1 6698:1
0 9:1 16:1 24:1 26:1 6464:1 6696:1
0 10:1 24:1 25:1 83:1 6462:1 6697:1
0 2:1 25:1 50:1 81:1 6463:1 14531:1
0 9:1 48:1 62:1 82:1 14529:1
0 4:1 8:1 49:1 60:1 14530:1
0 3:1 7:1 48:1 104:1 2463:1 6770:1
0 49:1 102:1 104:1 2464:1 6768:1 9524:1
0 102:1 103:1 125:1 236:1 6769:1 9522:1
0 10:1 17:1 103:1 123:1 234:1 9523:1
0 2:1 11:1 15:1 124:1 131:1 134:1 235:1
0 9:1 10:1 16:1 17:1 129:1 132:1
0 2:1 11:1 15:1 130:1 133:1 668:1 671:1
0 9:1 16:1 140:1 296:1 666:1 669:1
0 138:1 140:1 294:1 667:1 670:1 1445:1
0 113:1 116:1 138:1 139:1 295:1 1443:1
0 68:1 111:1 114:1 139:1 287:1 1444:1
0 26:1 66:1 112:1 115:1 285:1 24062:1
0 24:1 26:1 67:1 286:1 6698:1 24060:1
0 24:1 25:1 140:1 1931:1 6696:1 24061:1
0 25:1 125:1 138:1 398:1 1929:1 6697:1
0 123:1 139:1 152:1 396:1 1930:1 6695:1
0 26:1 124:1 150:1 397:1 6693:1 6698:1
0 24:1 26:1 151:1 743:1 6694:1 6696:1
0 24:1 25:1 89:1 741:1 6697:1
0 17:1 25:1 87:1 742:1 6701:1
0 11:1 15:1 17:1 88:1 6699:1 6704:1
0 11:1 15:1 16:1 17:1 6700:1 6702:1 6707:1
0 11:1 15:1 16:1 44:1 6703:1 6705:1
0 16:1 17:1 42:1 6706:1 6710:1
0 11:1 15:1 43:1 95:1 6708:1
0 16:1 44:1 93:1 6709:1
0 42:1 68:1 94:1 287:1
0 43:1 66:1 152:1 285:1 7730:1
0 26:1 67:1 150:1 286:1 2345:1 7728:1
0 10:1 24:1 26:1 151:1 2343:1 7729:1
0 2:1 24:1 25:1 110:1 890:1 2344:1
0 9:1 25:1 62:1 108:1 888:1
0 4:1 8:1 60:1 109:1 889:1
0 3:1 7:1 11:1 26:1 66:1 255:1 260:1
0 24:1 67:1 125:1 161:1 256:1 258:1
0 25:1 50:1 123:1 159:1 182:1 259:1
0 48:1 104:1 124:1 160:1 180:1 9524:1
0 49:1 102:1 110:1 181:1 1610:1 9522:1
0 103:1 108:1 140:1 296:1 1608:1 9523:1
0 109:1 138:1 140:1 294:1 1609:1 7787:1
0 125:1 138:1 139:1 236:1 295:1 7785:1
0 68:1 123:1 139:1 173:1 234:1 7786:1
0 50:1 66:1 124:1 171:1 215:1 235:1
0 48:1 67:1 104:1 172:1 213:1 10307:1
0 17:1 49:1 102:1 214:1 10268:1 10305:1
0 11:1 15:1 44:1 103:1 10266:1 10306:1
0 16:1 42:1 131:1 134:1 10267:1
0 43:1 68:1 129:1 132:1 992:1
0 50:1 66:1 130:1 133:1 215:1 990:1
0 48:1 67:1 125:1 213:1 236:1 991:1
0 10:1 17:1 49:1 123:1 214:1 234:1
0 2:1 11:1 15:1 110:1 124:1 203:1 235:1
0 9:1 10:1 16:1 74:1 108:1 201:1
0 2:1 72:1 109:1 152:1 202:1 2687:1
0 9:1 26:1 73:1 150:1 2685:1 6464:1
0 24:1 62:1 151:1 2686:1 6462:1
0 4:1 8:1 25:1 60:1 6463:1
0 3:1 7:1 10:1 11:1 15:1 17:1 1722:1
0 2:1 10:1 11:1 15:1 16:1 17:1 1723:1
0 2:1 9:1 11:1 15:1 16:1 110:1 890:1
0 9:1 16:1 108:1 152:1 509:1 888:1
0 104:1 109:1 150:1 507:1 889:1 13613:1
0 102:1 151:1 508:1 1010:1 2483:1 13611:1
0 103:1 611:1 734:1 1008:1 2481:1 13612:1
0 140:1 609:1 732:1 1009:1 1973:1 2482:1
0 125:1 138:1 610:1 733:1 1337:1 1971:1
0 26:1 123:1 139:1 1335:1 1972:1 6464:1
0 24:1 124:1 131:1 134:1 1336:1 6462:1
0 25:1 125:1 129:1 132:1 515:1 6463:1
0 68:1 123:1 130:1 133:1 173:1 513:1
0 26:1 66:1 124:1 171:1 514:1 4886:1
0 24:1 67:1 83:1 172:1 479:1 4884:1
0 25:1 74:1 81:1 477:1 1229:1 4885:1
0 72:1 82:1 478:1 1046:1 1227:1 3371:1
0 68:1 73:1 173:1 1044:1 1228:1 3369:1
0 66:1 152:1 171:1 1045:1 1931:1 3370:1
0 26:1 67:1 150:1 172:1 1929:1 6698:1
0 24:1 110:1 151:1 275:1 1930:1 6696:1
0 10:1 25:1 108:1 140:1 273:1 6697:1
0 2:1 62:1 109:1 138:1 274:1
0 4:1 8:1 9:1 60:1 139:1
0 3:1 7:1 840:1 845:1 848:1
0 11:1 671:1 841:1 843:1 846:1 9569:1
0 572:1 669:1 844:1 847:1 1097:1 9567:1
0 152:1 570:1 670:1 1095:1 4742:1 9568:1
0 150:1 571:1 1046:1 1096:1 3371:1 4740:1
0 68:1 151:1 650:1 1044:1 3369:1 4741:1
0 26:1 66:1 648:1 1045:1 3370:1 4418:1
0 24:1 67:1 110:1 275:1 649:1 4416:1
0 25:1 108:1 140:1 273:1 4417:1 5618:1
0 32:1 109:1 138:1 274:1 689:1 5616:1
