0 3:1 7:1 11:1 15:1 32:1 4557:1
0 16:1 26:1 30:1 4558:1 16568:1
0 11:1 24:1 31:1 125:1 161:1 16566:1
0 25:1 68:1 123:1 159:1 287:1 16567:1
0 26:1 66:1 124:1 160:1 285:1 4562:1
0 11:1 24:1 67:1 125:1 143:1 286:1 4560:1
0 10:1 25:1 104:1 123:1 141:1 4561:1
0 2:1 11:1 102:1 124:1 125:1 142:1 485:1
0 9:1 68:1 103:1 123:1 173:1 483:1
0 10:1 17:1 66:1 124:1 171:1 484:1
0 2:1 11:1 15:1 17:1 67:1 172:1 22619:1
0 9:1 11:1 15:1 16:1 50:1 1301:1 22617:1
0 16:1 48:1 62:1 1299:1 22618:1
0 4:1 8:1 49:1 60:1 1300:1
0 3:1 7:1 11:1 26:1 66:1 255:1 4574:1
0 24:1 67:1 83:1 256:1 293:1 4572:1
0 25:1 81:1 140:1 291:1 296:1 4573:1
0 82:1 138:1 140:1 292:1 294:1 3353:1
0 125:1 138:1 139:1 236:1 295:1 3351:1
0 104:1 123:1 139:1 234:1 1598:1 3352:1
0 102:1 124:1 140:1 235:1 1596:1 1928:1
0 103:1 125:1 138:1 206:1 1597:1 1926:1
0 26:1 123:1 139:1 204:1 1927:1 4559:1
0 11:1 24:1 104:1 124:1 205:1 545:1 4557:1
0 25:1 102:1 125:1 236:1 543:1 4558:1
0 17:1 103:1 123:1 234:1 544:1 15740:1
0 11:1 15:1 124:1 125:1 143:1 235:1 15738:1
0 10:1 16:1 17:1 123:1 141:1 15739:1
0 2:1 11:1 15:1 17:1 124:1 142:1 3749:1
0 9:1 15:1 16:1 17:1 3747:1 3752:1
0 10:1 15:1 16:1 17:1 3748:1 3750:1
0 2:1 11:1 15:1 16:1 131:1 134:1 3751:1
0 9:1 16:1 104:1 129:1 132:1 5882:1
0 102:1 125:1 130:1 133:1 236:1 5880:1
0 68:1 103:1 123:1 173:1 234:1 5881:1
0 10:1 66:1 124:1 152:1 171:1 235:1
0 2:1 10:1 11:1 17:1 67:1 150:1 172:1
0 2:1 9:1 11:1 15:1 125:1 151:1 161:1
0 9:1 16:1 123:1 152:1 159:1 15443:1
0 10:1 11:1 104:1 124:1 150:1 160:1 15441:1
0 2:1 10:1 11:1 26:1 102:1 151:1 15442:1
0 2:1 9:1 11:1 24:1 103:1 125:1 485:1
0 9:1 25:1 68:1 123:1 173:1 483:1
0 10:1 17:1 66:1 124:1 171:1 484:1
0 2:1 11:1 15:1 17:1 67:1 172:1 22619:1
0 9:1 11:1 15:1 16:1 62:1 22617:1
0 4:1 8:1 16:1 60:1 22618:1
0 3:1 7:1 11:1 15:1 17:1 3752:1 9213:1
0 10:1 15:1 16:1 17:1 3750:1 9214:1
0 2:1 11:1 15:1 16:1 758:1 761:1 3751:1
0 9:1 16:1 26:1 756:1 759:1 1253:1
0 24:1 110:1 757:1 760:1 1251:1 1610:1
0 25:1 108:1 140:1 296:1 1252:1 1608:1
0 10:1 109:1 138:1 140:1 294:1 1609:1
0 2:1 125:1 138:1 139:1 143:1 295:1
0 9:1 68:1 123:1 139:1 141:1 173:1
0 17:1 66:1 124:1 142:1 171:1 4166:1
0 11:1 15:1 17:1 67:1 172:1 1310:1 4164:1
0 10:1 11:1 15:1 16:1 17:1 1308:1 4165:1
0 2:1 11:1 15:1 16:1 131:1 134:1 1309:1
0 9:1 16:1 68:1 129:1 132:1 173:1
0 17:1 66:1 130:1 133:1 171:1 16697:1
0 10:1 11:1 15:1 17:1 67:1 172:1 16695:1
0 2:1 11:1 15:1 16:1 1772:1 8753:1 16696:1
0 9:1 16:1 1770:1 1772:1 8751:1 18335:1
0 10:1 17:1 1770:1 1771:1 8752:1 18333:1
0 2:1 10:1 11:1 15:1 26:1 1771:1 18334:1
0 2:1 9:1 16:1 24:1 89:1
0 9:1 10:1 25:1 26:1 87:1
0 2:1 11:1 24:1 88:1 95:1
0 9:1 25:1 93:1 113:1 116:1
0 10:1 94:1 111:1 114:1 611:1
0 2:1 112:1 115:1 125:1 236:1 609:1
0 9:1 68:1 123:1 173:1 234:1 610:1
0 66:1 124:1 152:1 171:1 235:1 11741:1
0 26:1 67:1 150:1 172:1 11739:1 19634:1
0 24:1 113:1 116:1 151:1 11740:1 19632:1
0 25:1 111:1 114:1 611:1 5066:1 19633:1
0 68:1 112:1 115:1 173:1 609:1 5064:1
0 26:1 66:1 171:1 610:1 5065:1 8765:1
0 24:1 67:1 125:1 161:1 172:1 8763:1
0 25:1 68:1 123:1 159:1 173:1 8764:1
0 66:1 124:1 152:1 160:1 171:1 5711:1
0 17:1 67:1 150:1 172:1 4559:1 5709:1
0 11:1 15:1 26:1 151:1 722:1 4557:1 5710:1
0 16:1 24:1 125:1 236:1 720:1 4558:1
0 17:1 25:1 123:1 234:1 721:1 7469:1
0 11:1 15:1 62:1 124:1 235:1 7467:1
0 4:1 8:1 16:1 60:1 7468:1
0 3:1 7:1 11:1 48:1 125:1 161:1 537:1
0 49:1 68:1 123:1 159:1 173:1 538:1
0 10:1 66:1 104:1 124:1 160:1 171:1
0 2:1 67:1 102:1 125:1 172:1 236:1
0 9:1 103:1 123:1 234:1 914:1 7592:1
0 26:1 124:1 235:1 912:1 1253:1 7590:1
0 24:1 44:1 913:1 1251:1 7591:1
0 17:1 25:1 42:1 1252:1 1430:1
0 10:1 11:1 15:1 17:1 43:1 1428:1
0 2:1 10:1 11:1 15:1 16:1 17:1 1429:1
0 2:1 9:1 11:1 15:1 16:1 44:1
0 9:1 16:1 42:1 110:1 275:1
0 43:1 68:1 108:1 273:1 287:1
0 26:1 66:1 109:1 274:1 285:1 3551:1
0 24:1 67:1 125:1 161:1 286:1 3549:1
0 25:1 68:1 123:1 159:1 173:1 3550:1
0 26:1 66:1 124:1 160:1 171:1 2675:1
0 24:1 67:1 140:1 172:1 2673:1 4784:1
0 25:1 113:1 116:1 138:1 2674:1 4782:1
0 17:1 111:1 114:1 139:1 4783:1 15740:1
0 11:1 15:1 112:1 115:1 125:1 143:1 15738:1
0 16:1 68:1 123:1 141:1 173:1 15739:1
0 10:1 26:1 66:1 124:1 142:1 171:1
0 2:1 11:1 24:1 62:1 67:1 172:1
0 4:1 8:1 9:1 25:1 60:1
0 3:1 7:1 11:1 26:1 63:1 66:1 7361:1
0 24:1 64:1 67:1 83:1 479:1 7359:1
0 25:1 26:1 81:1 477:1 4958:1 7360:1
0 24:1 82:1 125:1 161:1 478:1 4956:1
0 25:1 68:1 123:1 159:1 173:1 4957:1
0 10:1 17:1 66:1 124:1 160:1 171:1
0 2:1 10:1 11:1 15:1 26:1 67:1 172:1
0 2:1 9:1 10:1 16:1 24:1 26:1
0 2:1 9:1 10:1 24:1 25:1 26:1
0 2:1 9:1 24:1 25:1 89:1
0 9:1 10:1 25:1 26:1 87:1
0 2:1 11:1 24:1 88:1 95:1
0 9:1 25:1 44:1 93:1
0 42:1 94:1 140:1 6080:1
0 43:1 125:1 138:1 236:1 6078:1
0 50:1 123:1 139:1 234:1 806:1 6079:1
0 48:1 113:1 116:1 124:1 235:1 804:1
0 49:1 111:1 114:1 611:1 805:1 10880:1
0 112:1 115:1 152:1 609:1 10878:1 17576:1
0 26:1 150:1 610:1 6902:1 10879:1 17574:1
0 24:1 113:1 116:1 151:1 6900:1 17575:1
0 25:1 26:1 111:1 114:1 743:1 6901:1
0 24:1 104:1 112:1 115:1 741:1 1190:1
0 25:1 102:1 134:1 197:1 742:1 1188:1
0 10:1 103:1 132:1 152:1 195:1 1189:1
0 2:1 104:1 133:1 150:1 196:1 21653:1
0 9:1 62:1 102:1 151:1 21651:1
0 4:1 8:1 60:1 103:1 21652:1
0 3:1 7:1 10:1 11:1 17:1 63:1 66:1
0 2:1 11:1 15:1 17:1 64:1 67:1 22619:1
0 9:1 11:1 15:1 16:1 110:1 275:1 22617:1
0 10:1 16:1 108:1 140:1 273:1 22618:1
0 2:1 68:1 109:1 138:1 173:1 274:1
0 9:1 26:1 66:1 139:1 171:1 19043:1
0 24:1 67:1 125:1 161:1 172:1 19041:1
0 25:1 74:1 123:1 159:1 2678:1 19042:1
0 68:1 72:1 124:1 160:1 173:1 2676:1
0 66:1 73:1 104:1 171:1 1598:1 2677:1
0 67:1 102:1 125:1 172:1 206:1 1596:1
0 17:1 103:1 123:1 204:1 1597:1 15740:1
0 11:1 15:1 44:1 124:1 205:1 15738:1
0 16:1 42:1 158:1 572:1 15739:1
0 43:1 156:1 570:1 572:1 4394:1
0 125:1 157:1 158:1 570:1 571:1 4392:1
0 123:1 140:1 156:1 571:1 731:1 4393:1
0 104:1 124:1 138:1 157:1 191:1 729:1
0 102:1 139:1 189:1 515:1 730:1 824:1
0 103:1 190:1 513:1 822:1 1010:1 3044:1
0 514:1 611:1 823:1 1008:1 3042:1 16691:1
0 125:1 236:1 609:1 1009:1 3043:1 16689:1
0 17:1 123:1 234:1 610:1 5693:1 16690:1
0 11:1 15:1 124:1 125:1 206:1 235:1 5691:1
0 10:1 16:1 17:1 123:1 204:1 5692:1
0 2:1 15:1 17:1 124:1 205:1 7469:1
0 9:1 11:1 15:1 16:1 62:1 7467:1
0 4:1 8:1 16:1 60:1 7468:1
0 3:1 7:1 68:1 87:1 257:1 501:1
0 11:1 26:1 66:1 77:1 88:1 255:1 502:1
0 24:1 67:1 75:1 125:1 236:1 256:1
0 10:1 17:1 25:1 76:1 123:1 234:1
0 2:1 11:1 15:1 17:1 124:1 235:1 5771:1
0 9:1 11:1 15:1 16:1 44:1 5769:1
0 16:1 42:1 50:1 605:1 5770:1
0 17:1 43:1 48:1 603:1 5459:1
0 11:1 15:1 49:1 50:1 604:1 1334:1 5457:1
0 16:1 48:1 488:1 491:1 1332:1 5458:1
0 10:1 49:1 50:1 486:1 489:1 1333:1
0 2:1 48:1 487:1 490:1 491:1 497:1
0 9:1 49:1 89:1 489:1 495:1
0 87:1 140:1 490:1 496:1 17534:1
0 88:1 125:1 138:1 143:1 17532:1
0 10:1 17:1 123:1 139:1 141:1 17533:1
0 2:1 10:1 11:1 15:1 17:1 124:1 142:1
0 2:1 9:1 11:1 15:1 16:1 131:1 134:1
0 9:1 10:1 16:1 129:1 132:1 140:1
0 2:1 125:1 130:1 133:1 138:1 143:1
0 9:1 10:1 17:1 123:1 139:1 141:1
0 2:1 10:1 11:1 15:1 17:1 124:1 142:1
0 2:1 9:1 11:1 15:1 16:1 44:1
0 9:1 10:1 16:1 17:1 42:1
0 2:1 11:1 15:1 43:1 95:1
0 9:1 16:1 93:1 140:1 1145:1
0 94:1 125:1 138:1 236:1 1143:1
0 26:1 123:1 139:1 234:1 1144:1 3839:1
0 24:1 124:1 125:1 235:1 515:1 3837:1
0 25:1 104:1 123:1 513:1 3838:1 4571:1
0 102:1 124:1 125:1 485:1 514:1 4569:1
0 68:1 103:1 123:1 173:1 483:1 4570:1
0 17:1 66:1 124:1 171:1 484:1 22619:1
0 11:1 15:1 17:1 67:1 172:1 4064:1 22617:1
0 11:1 15:1 16:1 125:1 236:1 4062:1 22618:1
0 16:1 17:1 123:1 234:1 4063:1 22625:1
0 11:1 15:1 32:1 124:1 235:1 1274:1 22623:1
0 10:1 16:1 30:1 572:1 1272:1 22624:1
0 2:1 31:1 68:1 570:1 1273:1 3827:1
0 9:1 66:1 140:1 571:1 3825:1 23555:1
0 67:1 138:1 560:1 572:1 3826:1 23553:1
0 32:1 139:1 558:1 570:1 1274:1 23554:1
0 30:1 110:1 559:1 571:1 1272:1 1610:1
0 31:1 108:1 140:1 1273:1 1608:1 8402:1
0 10:1 104:1 109:1 138:1 1609:1 8400:1
0 2:1 102:1 125:1 139:1 236:1 8401:1
0 9:1 103:1 104:1 123:1 234:1 1598:1
0 102:1 124:1 125:1 206:1 235:1 1596:1
0 50:1 103:1 123:1 204:1 251:1 1597:1
0 48:1 104:1 124:1 205:1 249:1 545:1
0 49:1 102:1 125:1 250:1 398:1 543:1
0 103:1 123:1 152:1 396:1 544:1 14825:1
0 26:1 124:1 150:1 397:1 13754:1 14823:1
0 24:1 125:1 151:1 236:1 13752:1 14824:1
0 25:1 68:1 123:1 173:1 234:1 13753:1
0 17:1 66:1 124:1 171:1 235:1 15740:1
0 11:1 15:1 17:1 67:1 172:1 755:1 15738:1
0 11:1 15:1 16:1 125:1 236:1 753:1 15739:1
0 16:1 17:1 123:1 234:1 754:1 24032:1
0 11:1 15:1 44:1 124:1 235:1 24030:1
0 16:1 42:1 158:1 572:1 24031:1
0 43:1 156:1 570:1 572:1 4394:1
0 125:1 157:1 158:1 570:1 571:1 4392:1
0 123:1 125:1 156:1 236:1 571:1 4393:1
0 104:1 123:1 124:1 157:1 234:1 1598:1
0 102:1 124:1 140:1 235:1 1596:1 1928:1
0 103:1 125:1 138:1 206:1 1597:1 1926:1
0 68:1 123:1 139:1 204:1 287:1 1927:1
0 26:1 66:1 124:1 205:1 285:1 2456:1
0 24:1 67:1 140:1 286:1 2285:1 2454:1
0 25:1 125:1 138:1 236:1 2283:1 2455:1
0 10:1 17:1 123:1 139:1 234:1 2284:1
0 2:1 11:1 15:1 89:1 124:1 235:1
0 9:1 16:1 26:1 87:1 4343:1
0 24:1 88:1 125:1 161:1 4341:1
0 17:1 25:1 123:1 159:1 4342:1 5693:1
0 11:1 15:1 95:1 124:1 160:1 5691:1
0 16:1 44:1 93:1 5692:1
0 42:1 68:1 94:1 173:1
0 43:1 66:1 152:1 171:1 512:1
0 26:1 67:1 150:1 172:1 510:1 17465:1
0 24:1 125:1 151:1 161:1 511:1 17463:1
0 25:1 123:1 152:1 159:1 1076:1 17464:1
0 124:1 150:1 152:1 160:1 1074:1 2267:1
0 150:1 151:1 152:1 1075:1 1550:1 2265:1
0 26:1 150:1 151:1 1548:1 2266:1 4577:1
0 24:1 125:1 151:1 236:1 1549:1 4575:1
0 17:1 25:1 123:1 234:1 4576:1 5693:1
0 11:1 15:1 62:1 124:1 235:1 5691:1
0 4:1 8:1 16:1 60:1 5692:1
0 2:1 3:1 7:1 10:1 11:1 15:1 17:1
0 2:1 9:1 11:1 15:1 16:1 44:1
0 9:1 16:1 17:1 42:1 5693:1
0 11:1 15:1 43:1 758:1 761:1 5691:1
0 16:1 26:1 756:1 759:1 1172:1 5692:1
0 10:1 24:1 26:1 757:1 760:1 1170:1
0 2:1 24:1 25:1 44:1 1171:1
0 9:1 25:1 42:1 110:1 1145:1
0 43:1 108:1 125:1 515:1 1143:1
0 68:1 109:1 123:1 173:1 513:1 1144:1
0 26:1 66:1 86:1 124:1 171:1 514:1
0 24:1 67:1 83:1 84:1 172:1 293:1
0 25:1 68:1 81:1 85:1 291:1 1022:1
0 66:1 82:1 292:1 842:1 1020:1
