The 3:1 7:1 11:1 26:1 63:1 66:1 10256:1
Division 11:1 24:1 64:1 67:1 125:1 161:1 10254:1
of 17:1 25:1 123:1 159:1 9905:1 10255:1
Wildlife 11:1 15:1 17:1 124:1 160:1 9903:1 10016:1
Resources 11:1 15:1 16:1 89:1 9904:1 10014:1
-LRB- 10:1 16:1 17:1 87:1 10015:1
DWR 2:1 11:1 15:1 88:1 95:1
-RRB- 9:1 16:1 83:1 93:1 479:1
is 10:1 81:1 94:1 140:1 477:1
puzzled 2:1 82:1 125:1 138:1 143:1 478:1
by 9:1 68:1 123:1 139:1 141:1 287:1
a 26:1 66:1 124:1 142:1 285:1 13433:1
fish 24:1 26:1 67:1 286:1 13214:1 13431:1
kill 24:1 25:1 125:1 485:1 13212:1 13432:1
at 10:1 17:1 25:1 123:1 483:1 13213:1
Wrigley 2:1 11:1 15:1 17:1 124:1 484:1 4331:1
Springs 9:1 10:1 11:1 15:1 16:1 17:1 4329:1
Reservoir 2:1 11:1 15:1 16:1 125:1 236:1 4330:1
in 9:1 10:1 16:1 17:1 123:1 234:1
Emery 2:1 11:1 15:1 17:1 124:1 235:1 7943:1
County 9:1 11:1 15:1 16:1 44:1 7941:1
, 10:1 16:1 17:1 42:1 7942:1
Utah 2:1 11:1 15:1 43:1 44:1
, 9:1 16:1 42:1 125:1 473:1
about 43:1 50:1 123:1 471:1 1316:1
8 48:1 104:1 124:1 472:1 1314:1 5297:1
miles 26:1 49:1 102:1 1315:1 5295:1 13367:1
west 24:1 103:1 125:1 161:1 5296:1 13365:1
of 10:1 17:1 25:1 123:1 159:1 13366:1
Ferron 2:1 11:1 15:1 62:1 124:1 160:1
. 4:1 8:1 9:1 16:1 60:1
Louis 2:1 3:1 7:1 10:1 11:1 15:1 17:1
Berg 2:1 9:1 11:1 15:1 16:1 44:1
, 9:1 10:1 16:1 42:1 104:1
aquatics 2:1 26:1 43:1 102:1 5075:1
manager 9:1 24:1 103:1 125:1 533:1 5073:1
for 25:1 68:1 123:1 173:1 531:1 5074:1
the 10:1 66:1 124:1 152:1 171:1 532:1
southeastern 2:1 26:1 67:1 150:1 172:1 2054:1
region 9:1 24:1 44:1 151:1 2052:1
, 25:1 42:1 110:1 890:1 2053:1
said 43:1 68:1 108:1 173:1 888:1
the 26:1 66:1 109:1 171:1 889:1 15401:1
extent 24:1 67:1 125:1 161:1 172:1 15399:1
of 25:1 68:1 123:1 159:1 173:1 15400:1
the 26:1 66:1 124:1 160:1 171:1 13214:1
kill 24:1 67:1 83:1 172:1 293:1 13212:1
has 25:1 81:1 291:1 572:1 1097:1 13213:1
not 82:1 140:1 292:1 296:1 570:1 1095:1
been 138:1 140:1 294:1 571:1 854:1 1096:1
determined 134:1 138:1 139:1 295:1 852:1 2072:1
but 132:1 139:1 853:1 1010:1 2070:1 2483:1
could 133:1 611:1 734:1 1008:1 2071:1 2481:1
be 491:1 609:1 732:1 1009:1 1058:1 2482:1
more 125:1 489:1 610:1 733:1 1056:1 2477:1
than 50:1 123:1 490:1 1057:1 1742:1 2475:1
2000 10:1 26:1 48:1 124:1 1740:1 2476:1
rainbow 2:1 24:1 49:1 131:1 134:1 1741:1
and 9:1 25:1 26:1 129:1 132:1 20093:1
tiger 10:1 24:1 104:1 130:1 133:1 20091:1
trout 2:1 25:1 62:1 102:1 20092:1
. 4:1 8:1 9:1 60:1 103:1
`` 3:1 7:1 68:1 840:1 995:1
Those 10:1 11:1 66:1 74:1 841:1 993:1
surviving 2:1 67:1 72:1 110:1 203:1 994:1
were 9:1 73:1 108:1 201:1 572:1 22469:1
obviously 109:1 152:1 202:1 570:1 13184:1 22467:1
stressed 44:1 150:1 571:1 13182:1 22468:1
, 42:1 74:1 151:1 10058:1 13183:1
swimming 43:1 72:1 125:1 5144:1 10056:1
around 68:1 73:1 123:1 173:1 5142:1 10057:1
the 10:1 26:1 66:1 124:1 171:1 5143:1
shoreline 2:1 24:1 44:1 67:1 172:1
, 9:1 25:1 42:1 875:1
'' 43:1 848:1 873:1 5036:1
he 110:1 846:1 874:1 890:1 5034:1
said 62:1 108:1 847:1 888:1 5035:1
. 4:1 8:1 60:1 109:1 889:1
The 3:1 7:1 11:1 26:1 63:1 66:1 13433:1
fish 24:1 64:1 67:1 110:1 5123:1 13431:1
began 10:1 25:1 74:1 108:1 5121:1 13432:1
dying 2:1 68:1 72:1 109:1 287:1 5122:1
a 9:1 66:1 73:1 285:1 572:1 4979:1
little 67:1 286:1 491:1 570:1 1058:1 4977:1
more 125:1 489:1 571:1 1056:1 2477:1 4978:1
than 50:1 123:1 185:1 490:1 1057:1 2475:1
3 48:1 104:1 124:1 183:1 1970:1 2476:1
weeks 49:1 102:1 184:1 572:1 1968:1 11336:1
ago 62:1 103:1 570:1 1969:1 11334:1
. 4:1 8:1 60:1 571:1 11335:1
As 3:1 7:1 11:1 123:1 125:1 161:1 1137:1
of 17:1 123:1 124:1 159:1 773:1 1138:1
Monday 11:1 15:1 44:1 124:1 160:1 771:1
, 16:1 42:1 772:1 848:1 863:1
it 43:1 110:1 846:1 861:1 5327:1
appeared 68:1 108:1 173:1 847:1 862:1 5325:1
the 10:1 26:1 66:1 109:1 171:1 5326:1
devastation 2:1 24:1 67:1 110:1 172:1 275:1
was 9:1 25:1 74:1 108:1 273:1 9593:1
ending 62:1 72:1 109:1 274:1 9591:1
. 4:1 8:1 60:1 73:1 9592:1
The 3:1 7:1 10:1 11:1 17:1 63:1 66:1
DWR 2:1 11:1 15:1 64:1 67:1 83:1 293:1
has 9:1 16:1 81:1 140:1 291:1 296:1
been 82:1 125:1 138:1 236:1 292:1 294:1
in 26:1 123:1 139:1 234:1 295:1 839:1
contact 24:1 124:1 125:1 235:1 398:1 837:1
with 10:1 17:1 25:1 123:1 396:1 838:1
Emery 2:1 11:1 15:1 17:1 124:1 397:1 7943:1
County 9:1 11:1 15:1 16:1 104:1 1592:1 7941:1
officials 16:1 102:1 131:1 134:1 1590:1 7942:1
and 103:1 125:1 129:1 132:1 398:1 1591:1
with 68:1 123:1 130:1 133:1 173:1 396:1
the 66:1 104:1 124:1 171:1 397:1 1049:1
people 67:1 102:1 172:1 728:1 998:1 1047:1
who 103:1 671:1 726:1 996:1 1048:1 18962:1
maintain 68:1 173:1 669:1 727:1 997:1 18960:1
the 10:1 26:1 66:1 171:1 670:1 18961:1
