-LSB- 3:1 7:1 87:1 125:1 501:1 1184:1
In 11:1 26:1 88:1 123:1 502:1 1182:1 6902:1
response 24:1 113:1 116:1 124:1 1183:1 6900:1
to 25:1 68:1 111:1 114:1 287:1 6901:1
a 66:1 112:1 115:1 152:1 285:1 21077:1
German 10:1 11:1 26:1 67:1 150:1 286:1 21075:1
subscriber 2:1 24:1 151:1 758:1 761:1 21076:1
's 9:1 25:1 26:1 756:1 759:1 5933:1
request 24:1 125:1 533:1 757:1 760:1 5931:1
for 25:1 123:1 152:1 531:1 5932:1 13313:1
official 26:1 124:1 150:1 470:1 532:1 13311:1
information 24:1 125:1 151:1 468:1 770:1 13312:1
on 25:1 68:1 123:1 287:1 469:1 768:1
a 66:1 104:1 124:1 285:1 769:1 14828:1
measles 67:1 102:1 152:1 286:1 2399:1 14826:1
epidemic 103:1 125:1 150:1 236:1 2397:1 14827:1
in 17:1 123:1 151:1 234:1 2398:1 5681:1
Italy 11:1 15:1 44:1 124:1 235:1 5679:1
, 16:1 17:1 42:1 1724:1 5680:1
Dr. 10:1 11:1 15:1 17:1 43:1 1722:1
Stefania 2:1 10:1 11:1 15:1 16:1 17:1 1723:1
Salmaso 2:1 9:1 11:1 15:1 16:1 110:1 275:1
was 9:1 16:1 108:1 140:1 273:1 16877:1
contacted 109:1 131:1 134:1 138:1 274:1 16875:1
and 129:1 132:1 139:1 914:1 7592:1 16876:1
her 26:1 130:1 133:1 912:1 7590:1 18695:1
reply 24:1 83:1 479:1 913:1 7591:1 18693:1
is 25:1 81:1 125:1 477:1 1982:1 18694:1
below 62:1 82:1 123:1 478:1 1980:1
. 4:1 8:1 60:1 124:1 1981:1
- 3:1 7:1 26:1 30:1 633:1 3080:1
Mod.MPP 11:1 24:1 31:1 95:1 634:1 641:1 3078:1
-RSB- 25:1 74:1 93:1 639:1 3079:1 21101:1
Regarding 11:1 68:1 72:1 94:1 173:1 640:1 21099:1
the 66:1 73:1 104:1 171:1 14828:1 21100:1
measles 26:1 67:1 102:1 172:1 722:1 14826:1
outbreak 24:1 103:1 125:1 236:1 720:1 14827:1
in 10:1 17:1 25:1 123:1 234:1 721:1
Campania 2:1 11:1 15:1 44:1 124:1 235:1
, 9:1 16:1 42:1 125:1 236:1
in 43:1 68:1 123:1 173:1 234:1
the 26:1 66:1 124:1 171:1 230:1 235:1
period 17:1 24:1 67:1 172:1 228:1 17585:1
January 11:1 15:1 25:1 32:1 229:1 635:1 17583:1
- 16:1 17:1 30:1 633:1 7421:1 17584:1
April 11:1 15:1 31:1 50:1 634:1 806:1 7419:1
2002 16:1 48:1 101:1 104:1 804:1 7420:1
data 49:1 99:1 102:1 125:1 206:1 805:1
from 68:1 100:1 103:1 123:1 173:1 204:1
the 26:1 66:1 124:1 171:1 205:1 9644:1
sentinel 10:1 24:1 67:1 152:1 172:1 9642:1
pediatric 2:1 25:1 26:1 98:1 150:1 9643:1
surveillance 9:1 24:1 96:1 151:1 671:1 10163:1
show 25:1 68:1 97:1 669:1 1022:1 10161:1
an 26:1 66:1 670:1 1020:1 6596:1 10162:1
incidence 24:1 67:1 125:1 161:1 1021:1 6594:1
of 25:1 123:1 159:1 572:1 4466:1 6595:1
approximately 10:1 50:1 124:1 160:1 570:1 4464:1
1600 2:1 48:1 104:1 191:1 571:1 4465:1
cases 9:1 49:1 102:1 125:1 189:1 8099:1
per 50:1 103:1 123:1 190:1 2057:1 8097:1
100 48:1 50:1 124:1 2055:1 8098:1 9752:1
000 26:1 48:1 49:1 2056:1 4409:1 9750:1
population 24:1 44:1 49:1 4407:1 9751:1
, 25:1 42:1 821:1 824:1 4408:1
which 10:1 43:1 83:1 819:1 822:1
corresponds 2:1 81:1 113:1 116:1 820:1 823:1
to 9:1 82:1 111:1 114:1 491:1 1058:1
more 112:1 115:1 125:1 489:1 1056:1 2477:1
than 50:1 123:1 245:1 490:1 1057:1 2475:1
15 48:1 50:1 124:1 243:1 2476:1 9752:1
000 48:1 49:1 104:1 191:1 244:1 9750:1
cases 49:1 102:1 125:1 189:1 236:1 9751:1
in 103:1 104:1 123:1 190:1 234:1 2543:1
children 102:1 124:1 235:1 491:1 2541:1 4733:1
less 103:1 125:1 489:1 2477:1 2542:1 4731:1
than 50:1 123:1 245:1 490:1 2475:1 4732:1
