List 2:1 3:1 7:1 11:1 24:1 125:1 161:1
of 9:1 17:1 25:1 123:1 159:1 13307:1
Anthrax 11:1 15:1 104:1 124:1 160:1 1289:1 13305:1
Cases 11:1 16:1 44:1 102:1 1287:1 13306:1
, 10:1 42:1 103:1 104:1 1288:1
Locations 2:1 11:1 43:1 50:1 102:1 9788:1
----------------------------------------- 9:1 48:1 62:1 103:1 9786:1
. 4:1 8:1 49:1 60:1 9787:1
-LSB- 3:1 7:1 50:1 87:1 224:1 501:1
1 48:1 88:1 95:1 222:1 502:1 641:1
-RSB- 10:1 17:1 49:1 93:1 223:1 639:1
Summary 2:1 11:1 15:1 94:1 125:1 161:1 640:1
of 9:1 16:1 104:1 123:1 159:1 191:1
cases 102:1 124:1 131:1 134:1 160:1 189:1
and 103:1 129:1 132:1 140:1 190:1 10847:1
contaminated 104:1 130:1 133:1 138:1 10845:1 17660:1
locations 89:1 102:1 139:1 503:1 10846:1 17658:1
-LSB- 50:1 87:1 103:1 215:1 501:1 17659:1
2 48:1 88:1 95:1 213:1 502:1 641:1
-RSB- 26:1 49:1 93:1 214:1 639:1 10304:1
trace 10:1 24:1 83:1 94:1 640:1 10302:1
amounts 2:1 25:1 81:1 140:1 8402:1 10303:1
identified 9:1 82:1 125:1 138:1 236:1 8400:1
in 50:1 123:1 139:1 185:1 234:1 8401:1
3 10:1 48:1 104:1 124:1 183:1 235:1
congressmen 2:1 49:1 102:1 184:1 758:1 761:1
's 9:1 103:1 104:1 756:1 759:1 21296:1
offices 89:1 102:1 503:1 757:1 760:1 21294:1
-LSB- 50:1 87:1 103:1 185:1 501:1 21295:1
3 48:1 88:1 95:1 183:1 502:1 641:1
-RSB- 49:1 93:1 152:1 184:1 639:1 6593:1
2nd 94:1 150:1 152:1 640:1 6591:1 21218:1
postal 26:1 150:1 151:1 1004:1 6592:1 21216:1
facility 24:1 110:1 151:1 920:1 1002:1 21217:1
closed 25:1 108:1 125:1 236:1 918:1 1003:1
in 26:1 109:1 123:1 234:1 919:1 19727:1
DC 11:1 24:1 32:1 124:1 235:1 1274:1 19725:1
-- 25:1 30:1 104:1 1272:1 13757:1 19726:1
traces 31:1 102:1 125:1 161:1 1273:1 13755:1
of 26:1 103:1 123:1 159:1 6440:1 13756:1
anthrax 24:1 32:1 124:1 160:1 338:1 6438:1
; 25:1 26:1 30:1 336:1 6439:1 6440:1
anthrax 24:1 31:1 140:1 337:1 6438:1 8402:1
identified 25:1 125:1 138:1 236:1 6439:1 8400:1
in 10:1 17:1 123:1 139:1 234:1 8401:1
Supreme 2:1 11:1 15:1 17:1 124:1 235:1 20735:1
Court 9:1 11:1 15:1 16:1 26:1 20733:1 21236:1
mailroom 16:1 24:1 89:1 503:1 20734:1 21234:1
-LSB- 25:1 50:1 87:1 501:1 554:1 21235:1
4 48:1 88:1 95:1 502:1 552:1 641:1
-RSB- 17:1 49:1 93:1 119:1 553:1 639:1
CDC 11:1 15:1 26:1 94:1 117:1 640:1 3635:1
vaccination 16:1 24:1 104:1 118:1 3633:1 6809:1
recommendations 25:1 89:1 102:1 503:1 3634:1 6807:1
-LSB- 50:1 87:1 103:1 501:1 1892:1 6808:1
5 48:1 88:1 95:1 502:1 641:1 1890:1
-RSB- 17:1 49:1 93:1 639:1 1304:1 1891:1
State 11:1 15:1 17:1 94:1 640:1 698:1 1302:1
Dept. 11:1 15:1 16:1 26:1 696:1 1303:1 10667:1
employee 16:1 24:1 572:1 697:1 8423:1 10665:1
ill 25:1 32:1 570:1 8421:1 10666:1
: 17:1 30:1 119:1 571:1 8422:1
CDC 11:1 15:1 31:1 83:1 117:1 2852:1
suspects 16:1 81:1 118:1 1058:1 1061:1 2850:1
more 82:1 104:1 1056:1 1059:1 2851:1 21305:1
letters 102:1 152:1 1057:1 1060:1 3191:1 21303:1
responsible 89:1 103:1 150:1 503:1 3189:1 21304:1
-LSB- 87:1 151:1 501:1 611:1 644:1 3190:1
Note 11:1 88:1 125:1 502:1 515:1 609:1 642:1
that 68:1 123:1 413:1 513:1 610:1 643:1
all 66:1 110:1 124:1 411:1 514:1 578:1
confirmed 26:1 67:1 108:1 412:1 576:1 14972:1
inhalation 24:1 104:1 109:1 191:1 577:1 14970:1
cases 25:1 102:1 189:1 671:1 1052:1 14971:1
are 103:1 125:1 190:1 236:1 669:1 1050:1
in 104:1 123:1 234:1 670:1 1051:1 3056:1
males 44:1 102:1 124:1 235:1 3054:1
, 42:1 103:1 131:1 134:1 3055:1
and 43:1 68:1 129:1 132:1 413:1
all 66:1 130:1 133:1 134:1 411:1 2072:1
but 50:1 67:1 132:1 412:1 2070:1 2609:1
one 48:1 125:1 133:1 161:1 2071:1 2607:1
of 49:1 68:1 123:1 159:1 173:1 2608:1
the 66:1 124:1 152:1 160:1 171:1 15605:1
cutaneous 26:1 67:1 150:1 172:1 6440:1 15603:1
anthrax 24:1 104:1 151:1 191:1 6438:1 15604:1
cases 25:1 102:1 189:1 671:1 1052:1 6439:1
are 103:1 125:1 190:1 236:1 669:1 1050:1
in 104:1 123:1 234:1 670:1 1051:1 6146:1
females 62:1 102:1 124:1 235:1 6144:1
. 4:1 8:1 60:1 103:1 6145:1
- 3:1 7:1 26:1 30:1 633:1 3080:1
Mod.MPP 11:1 24:1 31:1 95:1 634:1 641:1 3078:1
-RSB- 25:1 89:1 93:1 503:1 639:1 3079:1
-LSB- 87:1 94:1 501:1 640:1 848:1 3716:1
It 11:1 83:1 88:1 479:1 502:1 846:1 3714:1
is 81:1 152:1 477:1 847:1 3715:1 4793:1
interesting 82:1 113:1 116:1 150:1 478:1 4791:1
to 111:1 114:1 151:1 611:1 3893:1 4792:1
note 68:1 112:1 115:1 173:1 609:1 3891:1
the 26:1 66:1 171:1 344:1 610:1 3892:1
age 10:1 24:1 26:1 67:1 172:1 342:1
separation 2:1 24:1 25:1 125:1 343:1 1088:1
between 9:1 25:1 89:1 123:1 1086:1
-LRB- 87:1 124:1 572:1 1087:1 14216:1
generally 88:1 491:1 570:1 14214:1 16616:1
older 95:1 489:1 571:1 14215:1 16614:1
-RRB- 26:1 93:1 490:1 14972:1 16615:1
inhalation 24:1 94:1 131:1 134:1 14970:1
and 25:1 89:1 129:1 132:1 14971:1
-LRB- 87:1 130:1 133:1 491:1 9668:1
younger 88:1 95:1 489:1 9666:1
-RRB- 93:1 152:1 490:1 9667:1 15605:1
cutaneous 94:1 104:1 150:1 191:1 15603:1
cases 62:1 102:1 151:1 189:1 15604:1
. 4:1 8:1 60:1 103:1 190:1
We 3:1 7:1 10:1 11:1 110:1 843:1 846:1
saw 2:1 68:1 108:1 287:1 844:1 847:1
a 9:1 66:1 109:1 152:1 285:1 1103:1
similar 26:1 67:1 150:1 286:1 344:1 1101:1
age 24:1 26:1 151:1 342:1 833:1 1102:1
spread 24:1 25:1 125:1 236:1 343:1 831:1
in 25:1 68:1 123:1 173:1 234:1 832:1
the 10:1 17:1 66:1 124:1 171:1 235:1
Sverdlovsk 2:1 11:1 15:1 26:1 67:1 172:1 14972:1
inhalation 9:1 16:1 24:1 104:1 191:1 14970:1
cases 25:1 62:1 102:1 189:1 14971:1
. 4:1 8:1 60:1 103:1 190:1
The 3:1 7:1 10:1 11:1 63:1 66:1 152:1
logical 2:1 26:1 64:1 67:1 150:1 14834:1
explanation 9:1 24:1 83:1 151:1 479:1 14832:1
is 25:1 81:1 125:1 477:1 515:1 14833:1
that 82:1 123:1 478:1 491:1 513:1 16616:1
older 104:1 124:1 489:1 514:1 1049:1 16614:1
people 102:1 131:1 134:1 490:1 1047:1 16615:1
and 103:1 129:1 132:1 572:1 1048:1 5885:1
