New 3:1 7:1 11:1 15:1 26:1 207:1 866:1
case 16:1 24:1 125:1 161:1 208:1 864:1
of 10:1 25:1 123:1 152:1 159:1 865:1
laboratory-confirmed 2:1 17:1 124:1 150:1 160:1 4559:1
SARS 9:1 11:1 15:1 125:1 151:1 236:1 4557:1
in 16:1 17:1 123:1 234:1 4558:1 4610:1
Guangdong 11:1 15:1 44:1 124:1 235:1 4608:1
, 16:1 17:1 42:1 4607:1 4609:1
China 11:1 15:1 32:1 43:1 635:1 4605:1
- 16:1 30:1 633:1 671:1 4606:1 5855:1
update 31:1 50:1 634:1 669:1 1892:1 5853:1
5 48:1 50:1 605:1 670:1 1890:1 5854:1
31 17:1 48:1 49:1 602:1 603:1 1891:1
Jan 11:1 15:1 49:1 50:1 600:1 604:1 4682:1
2004 10:1 16:1 48:1 50:1 601:1 4680:1
-------------------------- 2:1 48:1 49:1 68:1 257:1 4681:1
A 9:1 11:1 49:1 66:1 152:1 255:1 4067:1
new 26:1 67:1 150:1 256:1 866:1 4065:1
case 24:1 125:1 151:1 161:1 864:1 4066:1
of 10:1 25:1 123:1 152:1 159:1 865:1
laboratory-confirmed 2:1 26:1 124:1 150:1 160:1 401:1
infection 9:1 24:1 125:1 151:1 398:1 399:1
with 25:1 68:1 123:1 173:1 396:1 400:1
the 17:1 66:1 124:1 171:1 397:1 4559:1
SARS 11:1 15:1 26:1 67:1 172:1 4557:1 4574:1
coronavirus 16:1 24:1 89:1 4558:1 4572:1
-LRB- 10:1 25:1 26:1 87:1 4573:1
SARS-CoV 2:1 11:1 24:1 88:1 95:1
-RRB- 9:1 25:1 83:1 93:1 293:1
has 81:1 94:1 140:1 291:1 296:1
been 82:1 107:1 138:1 140:1 292:1 294:1
reported 26:1 105:1 138:1 139:1 295:1 1418:1
today 24:1 106:1 125:1 139:1 143:1 1416:1
by 25:1 68:1 123:1 141:1 173:1 1417:1
the 17:1 66:1 124:1 142:1 171:1 2525:1
Ministry 11:1 15:1 67:1 125:1 161:1 172:1 2523:1
of 16:1 17:1 123:1 159:1 1310:1 2524:1
Health 11:1 15:1 124:1 125:1 160:1 236:1 1308:1
in 16:1 17:1 123:1 234:1 1309:1 4607:1
China 11:1 15:1 62:1 124:1 235:1 4605:1
. 4:1 8:1 16:1 60:1 4606:1
This 3:1 7:1 11:1 66:1 83:1 479:1 2139:1
is 67:1 68:1 81:1 173:1 477:1 2140:1
the 66:1 82:1 152:1 171:1 478:1 22001:1
4th 26:1 67:1 150:1 172:1 866:1 21999:1
case 24:1 89:1 151:1 864:1 22000:1
-LRB- 25:1 50:1 87:1 185:1 865:1
3 48:1 88:1 110:1 183:1 578:1
confirmed 49:1 108:1 131:1 134:1 184:1 576:1
and 50:1 109:1 129:1 132:1 577:1 2609:1
one 48:1 130:1 133:1 152:1 626:1 2607:1
probable 49:1 95:1 150:1 624:1 2608:1
-RRB- 93:1 140:1 151:1 625:1 3353:1
detected 94:1 125:1 138:1 236:1 3351:1
in 17:1 123:1 139:1 234:1 3352:1 4607:1
China 11:1 15:1 124:1 125:1 235:1 2579:1 4605:1
since 16:1 50:1 123:1 1283:1 2577:1 4606:1
16 17:1 48:1 124:1 1281:1 2578:1 11234:1
Dec 11:1 15:1 49:1 50:1 1282:1 1334:1 11232:1
2003 16:1 48:1 62:1 1332:1 11233:1
. 4:1 8:1 49:1 60:1 1333:1
The 3:1 7:1 11:1 63:1 66:1 152:1 4067:1
new 26:1 64:1 67:1 150:1 866:1 4065:1
case 24:1 83:1 151:1 479:1 864:1 4066:1
is 25:1 68:1 81:1 287:1 477:1 865:1
a 10:1 66:1 82:1 152:1 285:1 478:1
40-year-old 2:1 26:1 67:1 150:1 286:1 10139:1
director 9:1 24:1 125:1 151:1 161:1 10137:1
of 25:1 68:1 123:1 159:1 287:1 10138:1
a 26:1 66:1 124:1 160:1 285:1 878:1
hospital 24:1 67:1 131:1 134:1 286:1 876:1
and 10:1 25:1 74:1 129:1 132:1 877:1
practicing 2:1 26:1 72:1 130:1 133:1 2456:1
physician 9:1 24:1 73:1 125:1 206:1 2454:1
from 17:1 25:1 123:1 204:1 2455:1 4586:1
