West 3:1 7:1 11:1 12:1 15:1 17:1 20:1
Nile 11:1 13:1 15:1 16:1 18:1 23:1 26:1
Virus 11:1 16:1 19:1 21:1 24:1 26:1 3089:1
Infection 11:1 22:1 24:1 25:1 125:1 161:1 3087:1
of 17:1 25:1 123:1 159:1 3088:1 20555:1
Sheep 11:1 15:1 124:1 134:1 160:1 2657:1 20553:1
& 10:1 16:1 17:1 132:1 2655:1 20554:1
Goats 2:1 11:1 15:1 32:1 133:1 2656:1
: 9:1 16:1 26:1 30:1 14420:1
Request 11:1 24:1 31:1 125:1 2471:1 14418:1
For 11:1 25:1 26:1 123:1 2469:1 8105:1 14419:1
Information 10:1 11:1 24:1 50:1 124:1 2470:1 8103:1
------------------------------------------------------------------- 2:1 25:1 48:1 62:1 8104:1
. 4:1 8:1 9:1 49:1 60:1
`` 3:1 7:1 840:1 1046:1 13535:1
Where 11:1 83:1 479:1 841:1 1044:1 13533:1
is 68:1 81:1 173:1 477:1 1045:1 13534:1
the 26:1 66:1 82:1 171:1 478:1 23222:1
proof 24:1 67:1 125:1 172:1 515:1 23220:1
that 25:1 68:1 123:1 513:1 650:1 23221:1
this 66:1 110:1 124:1 275:1 514:1 648:1
was 14:1 17:1 67:1 108:1 273:1 649:1
West 11:1 12:1 15:1 17:1 20:1 109:1 274:1
Nile 11:1 13:1 15:1 16:1 18:1 62:1 950:1
? 4:1 8:1 16:1 19:1 60:1 948:1
Clinical 3:1 7:1 11:1 104:1 150:1 1478:1 7692:1
signs 102:1 151:1 671:1 1052:1 1476:1 7693:1
are 10:1 103:1 572:1 669:1 1050:1 1477:1
absolutely 2:1 570:1 572:1 670:1 1051:1 1097:1
not 9:1 26:1 570:1 571:1 1095:1 23222:1
proof 24:1 32:1 338:1 571:1 1096:1 23220:1
; 25:1 30:1 152:1 336:1 2441:1 23221:1
many 31:1 150:1 152:1 337:1 2439:1 3104:1
neurological 104:1 150:1 151:1 2440:1 3102:1 7313:1
diseases 102:1 151:1 671:1 1052:1 3103:1 7311:1
are 103:1 572:1 669:1 1050:1 5066:1 7312:1
much 570:1 670:1 1051:1 1058:1 1061:1 5064:1
more 152:1 571:1 1056:1 1059:1 5065:1 8516:1
common 125:1 150:1 236:1 1057:1 1060:1 8514:1
in 26:1 123:1 151:1 234:1 4073:1 8515:1
sheep 24:1 124:1 131:1 134:1 235:1 4071:1
and 25:1 104:1 129:1 132:1 4072:1 20831:1
goats 62:1 102:1 130:1 133:1 20829:1
. 4:1 8:1 60:1 103:1 20830:1
Positive 3:1 7:1 10:1 11:1 104:1 150:1 9585:1
titers 2:1 102:1 151:1 572:1 8147:1 9586:1
alone 9:1 103:1 570:1 671:1 1052:1 8145:1
are 571:1 572:1 669:1 1050:1 1097:1 8146:1
not 26:1 570:1 670:1 1051:1 1095:1 23222:1
proof 24:1 62:1 571:1 1096:1 23220:1
. 4:1 8:1 25:1 60:1 23221:1
Apparently 3:1 7:1 11:1 152:1 570:1 2441:1 12195:1
many 104:1 150:1 571:1 2439:1 12196:1 14105:1
cows 102:1 151:1 1010:1 1355:1 2440:1 14103:1
will 10:1 103:1 611:1 1008:1 1353:1 14104:1
seroconvert 2:1 134:1 609:1 1009:1 1354:1 2072:1
but 9:1 132:1 610:1 611:1 2070:1 3356:1
do 133:1 572:1 609:1 1097:1 2071:1 3354:1
not 570:1 610:1 611:1 1095:1 3355:1 5702:1
develop 26:1 571:1 609:1 743:1 1096:1 5700:1
disease 24:1 62:1 610:1 741:1 5701:1
. 4:1 8:1 25:1 60:1 742:1
Virus 3:1 7:1 11:1 21:1 24:1 26:1 2306:1
isolation 22:1 24:1 25:1 1007:1 1010:1 2304:1
would 25:1 611:1 734:1 1005:1 1008:1 2305:1
be 609:1 732:1 1006:1 1009:1 1058:1 1061:1
more 10:1 152:1 610:1 733:1 1056:1 1059:1
convincing 2:1 62:1 150:1 1057:1 1060:1
. 4:1 8:1 9:1 60:1 151:1
IgM 3:1 7:1 11:1 24:1 26:1 17646:1 17651:1
capture 24:1 25:1 26:1 17647:1 17649:1 17654:1
ELISA 11:1 24:1 25:1 26:1 5129:1 17650:1 17652:1
testing 24:1 25:1 1010:1 3044:1 5127:1 17653:1
might 25:1 611:1 734:1 1008:1 3042:1 5128:1
be 10:1 152:1 609:1 732:1 1009:1 3043:1
suggestive 2:1 62:1 150:1 610:1 733:1
. 4:1 8:1 9:1 60:1 151:1
Were 3:1 7:1 11:1 108:1 1361:1 1364:1 11790:1
there 68:1 109:1 1359:1 1362:1 2027:1 11791:1
any 66:1 491:1 1058:1 1360:1 1363:1 2025:1
more 67:1 104:1 489:1 1056:1 2026:1 14741:1
facts 62:1 102:1 490:1 950:1 1057:1 14739:1
? 60:1 103:1 875:1 948:1 14740:1
'' 4:1 8:1 61:1 873:1 949:1
I 3:1 7:1 11:1 110:1 846:1 2970:1 3161:1
received 68:1 108:1 173:1 847:1 2971:1 3159:1
the 66:1 109:1 152:1 171:1 560:1 3160:1
above 26:1 67:1 150:1 172:1 558:1 6902:1
response 24:1 151:1 559:1 1043:1 1046:1 6900:1
when 25:1 848:1 1041:1 1044:1 2972:1 6901:1
I 10:1 11:1 110:1 846:1 1042:1 1045:1 2970:1
forwarded 2:1 68:1 108:1 173:1 847:1 2971:1
the 9:1 17:1 66:1 109:1 171:1 677:1
ProMED-mail 11:1 15:1 26:1 67:1 172:1 675:1 9446:1
post 16:1 24:1 676:1 842:1 9444:1
`` 14:1 17:1 25:1 840:1 9445:1
West 11:1 12:1 15:1 17:1 20:1 841:1
