Authorities 3:1 7:1 11:1 102:1 125:1 236:1 15351:1
in 17:1 103:1 123:1 234:1 8417:1 15352:1
Japan 11:1 15:1 124:1 235:1 668:1 671:1 8415:1
have 16:1 140:1 666:1 669:1 4415:1 8416:1
killed 50:1 138:1 667:1 670:1 4413:1 13781:1
700 48:1 104:1 139:1 4414:1 13779:1 14105:1
cows 49:1 102:1 140:1 731:1 13780:1 14103:1
suspected 103:1 125:1 138:1 161:1 729:1 14104:1
of 74:1 123:1 139:1 159:1 730:1 12038:1
suffering 68:1 72:1 124:1 160:1 173:1 12036:1
the 66:1 73:1 152:1 171:1 11345:1 12037:1
deadly 26:1 67:1 150:1 172:1 11343:1 14111:1
foot 24:1 131:1 134:1 151:1 11344:1 14109:1
and 25:1 26:1 129:1 132:1 9293:1 14110:1
mouth 24:1 26:1 130:1 133:1 743:1 9291:1
disease 24:1 25:1 89:1 741:1 9292:1
-LRB- 25:1 26:1 87:1 742:1 10205:1
FMD 11:1 24:1 88:1 95:1 10203:1
-RRB- 25:1 62:1 93:1 10204:1
. 4:1 8:1 60:1 94:1
The 3:1 7:1 11:1 63:1 66:1 104:1 14105:1
cows 64:1 67:1 102:1 110:1 203:1 14103:1
were 103:1 108:1 140:1 201:1 4415:1 14104:1
killed 109:1 125:1 138:1 143:1 202:1 4413:1
by 123:1 139:1 141:1 152:1 4414:1 16463:1
lethal 124:1 131:1 134:1 142:1 150:1 16461:1
and 10:1 129:1 132:1 151:1 152:1 16462:1
humane 2:1 26:1 130:1 133:1 150:1 10649:1
injection 9:1 24:1 125:1 151:1 236:1 10647:1
in 25:1 68:1 123:1 234:1 1022:1 10648:1
an 10:1 26:1 66:1 124:1 235:1 1020:1
attempt 2:1 24:1 67:1 113:1 116:1 1021:1
to 9:1 25:1 111:1 114:1 611:1 668:1
have 17:1 112:1 115:1 609:1 666:1 8417:1
Japan 11:1 15:1 610:1 667:1 758:1 761:1 8415:1
's 16:1 152:1 756:1 759:1 8416:1 11222:1
northern 26:1 150:1 757:1 760:1 6029:1 11220:1
island 24:1 125:1 151:1 161:1 6027:1 11221:1
of 17:1 25:1 123:1 159:1 6028:1 10208:1
Hokkaido 11:1 15:1 110:1 124:1 160:1 7964:1 10206:1
declared 10:1 16:1 108:1 152:1 7962:1 10207:1
disease-free 2:1 62:1 109:1 150:1 7963:1
. 4:1 8:1 9:1 60:1 151:1
Authorities 3:1 7:1 11:1 102:1 671:1 4463:1 15351:1
say 103:1 572:1 669:1 4461:1 4664:1 15352:1
only 50:1 215:1 570:1 670:1 4462:1 4662:1
2 48:1 125:1 161:1 213:1 571:1 4663:1
of 49:1 68:1 123:1 159:1 173:1 214:1
the 50:1 66:1 124:1 160:1 171:1 13781:1
700 48:1 67:1 104:1 172:1 13779:1 14105:1
cows 49:1 102:1 848:1 3566:1 13780:1 14103:1
they 103:1 110:1 846:1 3564:1 4415:1 14104:1
killed 26:1 108:1 847:1 1418:1 3565:1 4413:1
today 24:1 109:1 572:1 1416:1 4414:1 21269:1
actually 25:1 110:1 570:1 1417:1 1610:1 21267:1
had 17:1 108:1 571:1 1608:1 10205:1 21268:1
FMD 11:1 15:1 62:1 109:1 1609:1 10203:1
. 4:1 8:1 16:1 60:1 10204:1
They 3:1 7:1 11:1 671:1 846:1 3267:1 4463:1
say 669:1 847:1 848:1 3268:1 3566:1 4461:1
they 110:1 670:1 846:1 3564:1 4415:1 4462:1
killed 68:1 108:1 173:1 847:1 3565:1 4413:1
the 26:1 66:1 109:1 171:1 4414:1 6497:1
rest 24:1 44:1 67:1 172:1 6495:1
, 25:1 42:1 728:1 998:1 6496:1
who 43:1 110:1 726:1 996:1 19055:1
shared 68:1 108:1 173:1 727:1 997:1 19053:1
the 66:1 109:1 152:1 171:1 227:1 19054:1
same 26:1 67:1 150:1 172:1 225:1 13628:1
farm 24:1 44:1 151:1 226:1 13626:1
, 25:1 42:1 572:1 4340:1 13627:1
just 43:1 113:1 116:1 570:1 4338:1
to 111:1 114:1 571:1 611:1 734:1 4339:1
be 112:1 115:1 152:1 609:1 732:1 10409:1
sure 62:1 150:1 610:1 733:1 10407:1
. 4:1 8:1 60:1 151:1 10408:1
Japan 3:1 7:1 11:1 15:1 758:1 761:1 8415:1
's 16:1 17:1 756:1 759:1 2525:1 8416:1
Ministry 11:1 15:1 125:1 161:1 757:1 760:1 2523:1
of 16:1 17:1 123:1 159:1 2524:1 7961:1
Agriculture 11:1 15:1 83:1 124:1 160:1 7959:1 10322:1
says 16:1 81:1 848:1 863:1 7960:1 10320:1
it 82:1 83:1 293:1 846:1 861:1 10321:1
has 10:1 81:1 140:1 291:1 847:1 862:1
inspected 2:1 50:1 82:1 138:1 292:1 3512:1
20 9:1 48:1 50:1 139:1 3510:1 9752:1
000 48:1 49:1 104:1 3511:1 9750:1 14105:1
cows 49:1 102:1 572:1 1328:1 9751:1 14103:1
so 103:1 570:1 572:1 1326:1 1331:1 14104:1
far 125:1 570:1 571:1 770:1 1327:1 1329:1
on 123:1 491:1 571:1 768:1 1058:1 1330:1
more 124:1 125:1 489:1 769:1 1056:1 2477:1
than 50:1 123:1 490:1 1057:1 2057:1 2475:1
100 48:1 104:1 124:1 2055:1 2476:1 13613:1
farms 49:1 102:1 131:1 134:1 2056:1 13611:1
and 103:1 129:1 132:1 848:1 863:1 13612:1
it 83:1 130:1 133:1 846:1 861:1 21575:1
believes 81:1 847:1 848:1 862:1 863:1 21573:1
it 82:1 846:1 861:1 1010:1 1355:1 21574:1
will 572:1 847:1 862:1 1008:1 1353:1 3800:1
soon 570:1 611:1 734:1 1009:1 1354:1 3798:1
be 152:1 571:1 609:1 732:1 3799:1 5471:1
able 113:1 116:1 150:1 610:1 733:1 5469:1
to 10:1 111:1 114:1 151:1 611:1 5470:1
declare 2:1 17:1 112:1 115:1 609:1 10208:1
Hokkaido 9:1 10:1 11:1 15:1 152:1 610:1 10206:1
disease-free 2:1 16:1 62:1 150:1 10207:1
. 4:1 8:1 9:1 60:1 151:1
The 3:1 7:1 11:1 26:1 63:1 66:1 722:1
outbreak 24:1 64:1 67:1 125:1 236:1 720:1
in 25:1 68:1 123:1 173:1 234:1 721:1
the 10:1 66:1 124:1 152:1 171:1 235:1
milk-producing 2:1 26:1 67:1 150:1 172:1 2054:1
region 9:1 24:1 125:1 151:1 770:1 2052:1
on 17:1 25:1 123:1 768:1 2053:1 8417:1
Japan 11:1 15:1 124:1 758:1 761:1 769:1 8415:1
's 16:1 152:1 756:1 759:1 8416:1 11222:1
northern 26:1 150:1 757:1 760:1 6029:1 11220:1
island 24:1 83:1 151:1 479:1 6027:1 11221:1
is 17:1 25:1 81:1 477:1 6028:1 8417:1
Japan 11:1 15:1 82:1 478:1 758:1 761:1 8415:1
's 16:1 152:1 756:1 759:1 8416:1 13976:1
second 125:1 150:1 236:1 757:1 760:1 13974:1
in 123:1 151:1 152:1 234:1 590:1 13975:1
recent 104:1 124:1 150:1 235:1 588:1 7439:1
months 62:1 102:1 151:1 589:1 7437:1
. 4:1 8:1 60:1 103:1 7438:1
Only 3:1 7:1 11:1 152:1 570:1 1085:1 3297:1
last 26:1 150:1 176:1 571:1 1083:1 3298:1
week 24:1 68:1 151:1 173:1 174:1 1084:1
the 17:1 25:1 66:1 171:1 175:1 2525:1
Ministry 10:1 11:1 15:1 67:1 110:1 172:1 2523:1
reopened 2:1 16:1 104:1 108:1 2524:1 6770:1
cattle 9:1 102:1 104:1 109:1 4640:1 6768:1
markets 102:1 103:1 125:1 770:1 4638:1 6769:1
on 17:1 103:1 123:1 768:1 4639:1 8417:1
Japan 11:1 15:1 124:1 758:1 761:1 769:1 8415:1
's 16:1 152:1 756:1 759:1 8416:1 13931:1
southern 26:1 150:1 757:1 760:1 6029:1 13929:1
island 24:1 125:1 151:1 161:1 6027:1 13930:1
of 10:1 17:1 25:1 123:1 159:1 6028:1
Kyushu 2:1 11:1 15:1 62:1 124:1 160:1
. 4:1 8:1 9:1 16:1 60:1
-- 3:1 7:1 17:1 30:1 677:1 1272:1
ProMED-mail 11:1 15:1 26:1 31:1 675:1 1273:1 1658:1
