Gulf 3:1 7:1 11:1 15:1 125:1 161:1 13959:1
of 10:1 16:1 17:1 123:1 159:1 13960:1
Maine 2:1 10:1 11:1 15:1 26:1 124:1 160:1
whale 2:1 9:1 16:1 24:1 104:1 551:1
deaths 9:1 25:1 74:1 102:1 549:1 23948:1
raising 72:1 103:1 104:1 550:1 5102:1 23946:1
fears 73:1 102:1 125:1 161:1 5100:1 23947:1
of 103:1 123:1 152:1 159:1 5101:1 8447:1
toxic 104:1 124:1 150:1 160:1 8324:1 8445:1
algae 50:1 102:1 151:1 8322:1 8446:1 22496:1
----------------------------------- 48:1 62:1 103:1 8323:1 22494:1
. 4:1 8:1 49:1 60:1 22495:1
Date 3:1 7:1 11:1 24:1 32:1 11193:1
: 25:1 30:1 50:1 185:1 11194:1
3 26:1 31:1 48:1 183:1 10835:1
Aug 11:1 24:1 49:1 50:1 184:1 1334:1 10833:1
2003 25:1 48:1 125:1 1332:1 8291:1 10834:1
From 11:1 32:1 49:1 123:1 1333:1 8289:1
: 17:1 30:1 124:1 677:1 8290:1
ProMED-mail 11:1 15:1 17:1 31:1 675:1 1277:1
<promed@promedmail.org> 15:1 16:1 17:1 676:1 1275:1 2405:1
Source 11:1 15:1 16:1 32:1 1276:1 2403:1
: 10:1 16:1 17:1 30:1 2404:1
Portland 2:1 11:1 15:1 17:1 31:1 5771:1
Press 9:1 10:1 11:1 15:1 16:1 17:1 5769:1
Herald 2:1 11:1 15:1 16:1 50:1 215:1 5770:1
2 9:1 16:1 17:1 48:1 213:1 10835:1
Aug 11:1 15:1 49:1 50:1 214:1 1334:1 10833:1
2003 16:1 48:1 89:1 503:1 1332:1 10834:1
-LSB- 49:1 87:1 140:1 501:1 1333:1 2417:1
edited 88:1 95:1 138:1 502:1 641:1 2415:1
-RSB- 93:1 139:1 488:1 491:1 639:1 2416:1
< 10:1 50:1 94:1 486:1 489:1 640:1
http://www.pressherald.com/news/coast/030802whales.shtml 2:1 48:1 487:1 490:1 491:1 497:1
> 9:1 49:1 489:1 491:1 495:1 7319:1
More 11:1 125:1 489:1 490:1 496:1 2477:1 7317:1
than 50:1 123:1 245:1 490:1 2475:1 7318:1
15 48:1 104:1 124:1 243:1 350:1 2476:1
years 49:1 102:1 125:1 244:1 348:1 2015:1
after 103:1 123:1 152:1 349:1 2013:1 4316:1
dead 10:1 104:1 124:1 150:1 2014:1 4314:1
whales 2:1 102:1 140:1 151:1 4315:1 12830:1
washed 9:1 10:1 103:1 138:1 572:1 12828:1
ashore 2:1 125:1 139:1 485:1 570:1 12829:1
at 9:1 10:1 17:1 123:1 483:1 571:1
Cape 2:1 10:1 11:1 15:1 17:1 124:1 484:1
Cod 2:1 9:1 11:1 15:1 16:1 44:1
, 9:1 10:1 16:1 26:1 42:1
history 2:1 24:1 43:1 1010:1 1439:1
may 9:1 25:1 611:1 734:1 1008:1 1437:1
be 10:1 74:1 609:1 732:1 1009:1 1438:1
repeating 2:1 72:1 610:1 733:1 848:1 15641:1
itself 9:1 62:1 73:1 846:1 15639:1
. 4:1 8:1 60:1 847:1 15640:1
Scientists 3:1 7:1 11:1 74:1 102:1 2678:1 14652:1
investigating 68:1 72:1 103:1 287:1 2676:1 14653:1
a 26:1 66:1 73:1 285:1 2677:1 10727:1
cluster 24:1 67:1 125:1 161:1 286:1 10725:1
of 10:1 25:1 26:1 123:1 159:1 10726:1
whale 2:1 24:1 104:1 124:1 160:1 13145:1
carcasses 9:1 25:1 102:1 125:1 236:1 13143:1
in 68:1 103:1 123:1 173:1 234:1 13144:1
the 17:1 66:1 124:1 171:1 235:1 13961:1
Gulf 11:1 15:1 67:1 125:1 161:1 172:1 13959:1
of 10:1 16:1 17:1 123:1 159:1 13960:1
Maine 2:1 11:1 15:1 124:1 160:1 671:1 4463:1
say 9:1 16:1 68:1 287:1 669:1 4461:1
a 10:1 66:1 152:1 285:1 670:1 4462:1
near-invisible 2:1 44:1 67:1 150:1 286:1
, 9:1 42:1 151:1 152:1 8447:1
toxic 26:1 43:1 150:1 8324:1 8445:1
algae 24:1 140:1 151:1 8322:1 8354:1 8446:1
blamed 25:1 125:1 138:1 533:1 8323:1 8352:1
for 123:1 125:1 139:1 485:1 531:1 8353:1
at 123:1 124:1 483:1 524:1 527:1 532:1
least 50:1 124:1 416:1 484:1 522:1 525:1
14 10:1 26:1 48:1 414:1 523:1 526:1
whale 2:1 24:1 49:1 104:1 415:1 551:1
deaths 9:1 25:1 102:1 125:1 236:1 549:1
in 50:1 103:1 123:1 234:1 550:1 4178:1
1987 48:1 124:1 235:1 1010:1 1439:1 4176:1
may 49:1 611:1 668:1 1008:1 1437:1 4177:1
have 140:1 609:1 666:1 1009:1 1438:1 11144:1
struck 138:1 572:1 610:1 667:1 11096:1 11142:1
again 62:1 139:1 570:1 11094:1 11143:1
. 4:1 8:1 60:1 571:1 11095:1
Blubber 2:1 3:1 7:1 11:1 15:1 44:1
, 9:1 16:1 26:1 42:1 3785:1
skin 24:1 43:1 44:1 3783:1
, 10:1 25:1 26:1 42:1 3784:1
waste 2:1 24:1 43:1 104:1 5543:1
products 9:1 25:1 102:1 131:1 134:1 5541:1
and 26:1 103:1 129:1 132:1 5542:1 18230:1
stomach 10:1 24:1 26:1 130:1 133:1 18228:1
fluid 2:1 24:1 25:1 140:1 4676:1 18229:1
collected 9:1 25:1 68:1 138:1 650:1 4674:1
this 26:1 66:1 139:1 176:1 648:1 4675:1
week 24:1 67:1 125:1 174:1 206:1 649:1
from 25:1 50:1 123:1 175:1 204:1 251:1
6 48:1 124:1 152:1 205:1 249:1 4316:1
dead 10:1 49:1 104:1 150:1 250:1 4314:1
