O 3:1 7:1 11:1 68:1 123:1 173:1 1182:1 In
O 66:1 124:1 152:1 171:1 1183:1 1523:1 the
O 67:1 104:1 150:1 172:1 1094:1 1521:1 early
O 102:1 125:1 151:1 161:1 1092:1 1522:1 hours
O 17:1 103:1 123:1 159:1 1093:1 5174:1 of
O 11:1 15:1 50:1 124:1 160:1 251:1 5172:1 Sunday
O 16:1 17:1 48:1 249:1 5173:1 10703:1 6
O 11:1 15:1 49:1 50:1 250:1 1742:1 10701:1 Aug
O 16:1 44:1 48:1 1740:1 10702:1 2000
O 42:1 49:1 68:1 287:1 1741:1 ,
B-VIC 26:1 43:1 66:1 285:1 19736:1 a
I-VIC 24:1 67:1 74:1 286:1 3896:1 19734:1 traveller
O 25:1 72:1 125:1 206:1 3894:1 19735:1 returning
O 17:1 73:1 123:1 204:1 3895:1 19739:1 from
O 11:1 15:1 110:1 124:1 205:1 275:1 19737:1 Ethiopia
O 16:1 108:1 140:1 273:1 3101:1 19738:1 was
O 109:1 113:1 116:1 138:1 274:1 3099:1 admitted
O 111:1 114:1 139:1 911:1 914:1 3100:1 to
O 26:1 112:1 115:1 878:1 909:1 912:1 our
O 24:1 125:1 236:1 876:1 910:1 913:1 hospital
O 25:1 68:1 123:1 234:1 287:1 877:1 in
O 66:1 124:1 152:1 235:1 285:1 14984:1 a
O 26:1 67:1 150:1 286:1 980:1 14982:1 critical
O 24:1 62:1 151:1 978:1 14983:1 condition
O 4:1 8:1 25:1 60:1 979:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 3155:1 The
O 24:1 44:1 64:1 67:1 3153:1 patient
O 25:1 42:1 125:1 161:1 3154:1 ,
O 43:1 123:1 152:1 159:1 19742:1 of
O 11:1 26:1 124:1 150:1 160:1 2696:1 19740:1 Ethiopian
O 24:1 134:1 151:1 2072:1 2694:1 19741:1 origin
O 25:1 74:1 132:1 2070:1 2695:1 7565:1 but
O 72:1 125:1 133:1 236:1 2071:1 7563:1 living
O 17:1 73:1 123:1 234:1 5693:1 7564:1 in
O 11:1 15:1 124:1 125:1 235:1 398:1 5691:1 France
O 16:1 123:1 396:1 914:1 5692:1 7592:1 with
O 26:1 124:1 397:1 912:1 3245:1 7590:1 her
O 24:1 44:1 913:1 3243:1 7591:1 family
O 25:1 42:1 110:1 1610:1 3244:1 ,
O 43:1 108:1 140:1 296:1 1608:1 had
O 74:1 109:1 138:1 294:1 1609:1 19745:1 been
O 72:1 139:1 295:1 914:1 7592:1 19743:1 visiting
O 26:1 73:1 912:1 7590:1 17393:1 19744:1 her
O 24:1 26:1 913:1 2849:1 7591:1 17391:1 home
O 24:1 25:1 44:1 2847:1 17392:1 country
O 25:1 42:1 74:1 2848:1 19748:1 ,
O 43:1 72:1 572:1 2963:1 19746:1 staying
O 73:1 125:1 236:1 570:1 2961:1 19747:1 mainly
O 17:1 123:1 234:1 571:1 2962:1 19751:1 in
O 11:1 15:1 17:1 124:1 235:1 19749:1 19754:1 Addis
O 11:1 15:1 16:1 44:1 19750:1 19752:1 Ababa
O 16:1 42:1 125:1 533:1 19753:1 ,
O 43:1 123:1 152:1 531:1 3737:1 for
O 104:1 124:1 150:1 532:1 3735:1 7439:1 several
O 62:1 102:1 151:1 3736:1 7437:1 months
O 4:1 8:1 60:1 103:1 7438:1 .
O 3:1 7:1 11:1 68:1 123:1 173:1 504:1 On
O 26:1 66:1 124:1 171:1 505:1 5111:1 the
O 24:1 26:1 67:1 172:1 5109:1 18791:1 return
O 24:1 25:1 125:1 1565:1 5110:1 18789:1 flight
O 17:1 25:1 123:1 1563:1 7625:1 18790:1 via
O 11:1 15:1 17:1 124:1 1564:1 7623:1 19757:1 Frankfurt
O 11:1 15:1 16:1 17:1 7624:1 19755:1 19760:1 Rhein-Main
O 11:1 15:1 16:1 44:1 19756:1 19758:1 Airport
O 16:1 42:1 848:1 7598:1 19759:1 ,
O 43:1 110:1 846:1 1610:1 7596:1 she
O 108:1 572:1 847:1 1608:1 7597:1 19763:1 had
O 109:1 140:1 570:1 1609:1 19761:1 19766:1 suddenly
O 138:1 571:1 572:1 8423:1 19762:1 19764:1 fallen
O 125:1 139:1 398:1 570:1 8421:1 19765:1 ill
O 123:1 152:1 396:1 571:1 7322:1 8422:1 with
O 26:1 124:1 150:1 397:1 7320:1 19550:1 high
O 24:1 44:1 151:1 7321:1 19548:1 temperature
O 25:1 42:1 152:1 7757:1 19549:1 ,
O 26:1 43:1 150:1 7755:1 18473:1 extensive
O 24:1 131:1 134:1 151:1 7756:1 18471:1 bleeding
O 25:1 104:1 129:1 132:1 818:1 18472:1 and
O 102:1 125:1 130:1 133:1 161:1 816:1 symptoms
O 26:1 103:1 123:1 159:1 817:1 19769:1 of
O 24:1 62:1 124:1 160:1 19767:1 shock
O 4:1 8:1 25:1 60:1 19768:1 .
