0 3:1 7:1 11:1 68:1 123:1 173:1 1182:1
0 17:1 66:1 124:1 171:1 1183:1 8474:1
0 11:1 15:1 26:1 67:1 172:1 8472:1 9446:1
0 16:1 24:1 842:1 8473:1 9444:1
0 25:1 26:1 840:1 9445:1 23180:1
0 11:1 24:1 89:1 841:1 23178:1
0 25:1 50:1 87:1 23179:1 23183:1
0 48:1 88:1 95:1 23181:1
0 49:1 93:1 875:1 23182:1
0 94:1 125:1 770:1 873:1
0 50:1 123:1 768:1 874:1 7412:1
0 26:1 48:1 124:1 769:1 7410:1 10703:1
0 11:1 24:1 49:1 50:1 806:1 7411:1 10701:1
0 25:1 44:1 48:1 804:1 10702:1
0 42:1 49:1 68:1 173:1 805:1
0 26:1 43:1 66:1 171:1 3017:1
0 24:1 67:1 110:1 172:1 1145:1 3015:1
0 25:1 68:1 108:1 173:1 1143:1 3016:1
0 66:1 104:1 109:1 171:1 1144:1 1343:1
0 67:1 102:1 125:1 161:1 172:1 1341:1
0 68:1 103:1 123:1 159:1 173:1 1342:1
0 26:1 66:1 124:1 160:1 171:1 1340:1
0 24:1 67:1 125:1 143:1 172:1 1338:1
0 25:1 68:1 123:1 141:1 173:1 1339:1
0 66:1 124:1 142:1 152:1 171:1 14732:1
0 11:1 26:1 67:1 150:1 172:1 14730:1 23186:1
0 24:1 113:1 116:1 151:1 14731:1 23184:1
0 25:1 68:1 111:1 114:1 173:1 23185:1
0 17:1 66:1 112:1 115:1 171:1 3293:1
0 11:1 15:1 67:1 74:1 172:1 3291:1 14261:1
0 16:1 68:1 72:1 173:1 3292:1 14259:1
0 26:1 66:1 73:1 171:1 4418:1 14260:1
0 24:1 26:1 67:1 172:1 4416:1 14930:1
0 24:1 25:1 668:1 671:1 4417:1 14928:1
0 25:1 572:1 666:1 669:1 1097:1 14929:1
0 140:1 296:1 570:1 667:1 670:1 1095:1
0 138:1 140:1 294:1 571:1 1096:1 11483:1
0 62:1 138:1 139:1 295:1 11481:1
0 4:1 8:1 60:1 139:1 11482:1
0 3:1 7:1 11:1 66:1 83:1 479:1 2139:1
