--------------------------------------------------	CD
.	.
During	IN
the	DT
Cuban	JJ
neuropathy	NN
outbreak	NN
in	IN
1992-1993	CD
,	,
we	PRP
worked	VBD
-LSB-	-LRB-
in	IN
collaboration	NN
with	IN
the	DT
team	NN
investigating	VBG
-RSB-	-RRB-
the	DT
theories	NNS
concerning	VBG
a	DT
possible	JJ
toxic-nutritional	JJ
physiopathological	JJ
origin	NN
and	CC
the	DT
-LSB-	-LRB-
involvement	NN
of	IN
oxidative	JJ
stress	NN
-RSB-	-RRB-
.	.
Later	RB
our	PRP$
team	NN
,	,
with	IN
French	JJ
research	NN
partners	NNS
,	,
developed	VBD
different	JJ
prospective	JJ
studies	NNS
-LRB-	-LRB-
the	DT
SECUBA	NNP
program	NN
1995	CD
1997	CD
-RRB-	-RRB-
in	IN
healthy	JJ
volunteers	NNS
and	CC
patients	NNS
with	IN
neuropathy	NN
,	,
-LSB-	-LRB-
establishing	VBG
-RSB-	-RRB-
the	DT
central	JJ
role	NN
of	IN
antioxidants	NNS
,	,
energy	NN
,	,
and	CC
oxidative	JJ
stress	NN
in	IN
the	DT
Cuban	JJ
neuropathy	NN
outbreak	NN
.	.
We	PRP
were	VBD
aware	JJ
of	IN
the	DT
Tanzanian	JJ
epidemic	JJ
of	IN
bilateral	JJ
optic	JJ
neuropathy	NN
-LRB-	-LRB-
Dolin	NNP
PJ	NNP
,	,
Mohamed	NNP
AA	NNP
,	,
Plant	NNP
GT	NN
.	.
Epidemic	JJ
of	IN
bilateral	JJ
optic	JJ
neuropathy	NN
in	IN
Dar	NNP
es	VBZ
Salaam	FW
,	,
Tanzania	NNP
.	.
N	NN
Engl	NNP
J	NNP
Med	VBD
1998	CD
;	:
338:1547	CD
-8	CD
-RRB-	-RRB-
.	.
-LSB-	-LRB-
Although	IN
-RSB-	-RRB-
the	DT
most	RBS
recent	JJ
information	NN
is	VBZ
limited	VBN
,	,
-LSB-	-LRB-
a	DT
significant	JJ
difference	NN
between	IN
the	DT
Cuban	JJ
and	CC
Tanzanian	JJ
outbreaks	NNS
-RSB-	-RRB-
is	VBZ
that	IN
no	DT
deaths	NNS
occurred	VBD
in	IN
the	DT
Cuban	JJ
neuropathy	NN
outbreak	NN
.	.
Nonetheless	RB
we	PRP
are	VBP
always	RB
interested	JJ
in	IN
assisting	VBG
any	DT
country	NN
,	,
including	VBG
Tanzania	NNP
,	,
-LSB-	-LRB-
that	IN
suspects	VBZ
the	DT
occurrence	NN
-RSB-	-RRB-
of	IN
an	DT
epidemic	JJ
neuropathy	NN
outbreak	NN
of	IN
the	DT
type	NN
experienced	VBD
in	IN
Cuba	NNP
.	.
In	IN
Cuba	NNP
the	DT
disease	NN
is	VBZ
no	RB
longer	RB
a	DT
problem	NN
,	,
and	CC
the	DT
solution	NN
was	VBD
related	VBN
to	TO
improvements	NNS
in	IN
diet	NN
,	,
particularly	RB
antioxidants	NNS
-LSB-	-LRB-
supplied	VBN
-RSB-	-RRB-
by	IN
vegetables	NNS
and	CC
fruits	NNS
,	,
even	RB
if	IN
the	DT
-LSB-	-LRB-
overall	JJ
-RSB-	-RRB-
levels	NNS
of	IN
calories	NNS
and	CC
some	DT
-LSB-	-LRB-
other	JJ
-RSB-	-RRB-
nutrients	NNS
-LRB-	-LRB-
e.g.	FW
,	,
B	NN
vitamins	NNS
-RRB-	-RRB-
were	VBD
not	RB
entirely	RB
adequate	JJ
.	.
Lifestyle	NN
was	VBD
also	RB
important	JJ
.	.
-LSB-	-LRB-
Dr	NN
Verdura	NN
's	POS
comments	NNS
may	MD
refer	VB
to	TO
2	CD
separate	JJ
events	NNS
,	,
namely	RB
the	DT
outbreak	NN
of	IN
epidemic	JJ
neuropathy	NN
in	IN
the	DT
coastal	JJ
region	NN
of	IN
Tanzania	NNP
and	CC
an	DT
outbreak	NN
of	IN
an	DT
unidentified	JJ
illness	NN
affecting	VBG
mainly	RB
young	JJ
men	NNS
on	IN
Ukerewe	NNP
Island	NNP
,	,
Tanzania	NNP
.	.
I	PRP
have	VBP
edited	VBN
Dr	NNP
Verdura	NNP
's	POS
remarks	NNS
-LRB-	-LRB-
I	PRP
hope	VBP
correctly	RB
-RRB-	-RRB-
to	TO
relate	VB
mainly	RB
to	TO
the	DT
first	JJ
of	IN
these	DT
2	CD
events	NNS
.	.
-	:
Mod.CP	NN
-RSB-	-RRB-
-LSB-	-LRB-
Dr	NNP
Verdura	NNP
rightly	RB
points	VBZ
out	RP
that	IN
the	DT
epidemic	JJ
neuropathy	NN
seen	VBN
in	IN
Cuba	NNP
was	VBD
not	RB
associated	VBN
with	IN
mortality	NN
.	.
A	DT
review	NN
of	IN
the	DT
limited	JJ
postings	NNS
on	IN
the	DT
epidemic	JJ
neuropathy	NN
in	IN
the	DT
Tanzania	NNP
Coastal	NNP
area	NN
does	VBZ
not	RB
mention	VB
mortality	NN
either	CC
.	.
This	DT
moderator	NN
significantly	RB
erred	VBD
by	IN
the	DT
provocative	JJ
comments	NNS
made	VBN
in	IN
the	DT
posting	VBG
Unexplained	JJ
deaths	NNS
-	:
Tanzania	NNP
-LRB-	-LRB-
Ukerewe	NNP
Island	NNP
-RRB-	-RRB-
-LRB-	-LRB-
02	NN
-RRB-	-RRB-
:	:
RFI20030529	NN
.1314	CD
,	,
suggesting	VBG
there	RB
might	MD
be	VB
a	DT
link	NN
between	IN
the	DT
epidemic	JJ
neuropathy	NN
reported	VBN
in	IN
the	DT
coast	NN
of	IN
Tanzania	NNP
and	CC
the	DT
undiagnosed	JJ
deaths	NNS
in	IN
young	JJ
males	NNS
on	IN
Ukerewe	NNP
Island	NNP
.	.
A	DT
late	JJ
night	NN
fruit	NN
salad	NN
mixing	VBG
of	IN
apples	NNS
and	CC
oranges	NNS
.	.
-	:
Mod.MPP	NN
-RSB-	-RRB-
