Ethiopia	NNP
was	VBD
admitted	VBN
to	TO
our	PRP$
hospital	NN
in	IN
a	DT
critical	JJ
condition	NN
.	.
The	DT
patient	NN
,	,
of	IN
Ethiopian	JJ
origin	NN
but	CC
living	VBG
in	IN
France	NNP
with	IN
her	PRP$
family	NN
,	,
had	VBD
been	VBN
visiting	VBG
her	PRP$
home	NN
country	NN
,	,
staying	VBG
mainly	RB
in	IN
Addis	NNP
Ababa	NNP
,	,
for	IN
several	JJ
months	NNS
.	.
On	IN
the	DT
return	NN
flight	NN
via	IN
Frankfurt	NNP
Rhein-Main	NNP
Airport	NNP
,	,
she	PRP
had	VBD
suddenly	RB
fallen	VBN
ill	RB
with	IN
high	JJ
temperature	NN
,	,
extensive	JJ
bleeding	NN
and	CC
symptoms	NNS
of	IN
shock	NN
.	.
The	DT
day	NN
before	IN
she	PRP
had	VBD
noticed	VBN
painful	JJ
legs	NNS
but	CC
no	DT
other	JJ
preceding	VBG
symptoms	NNS
were	VBD
reported	VBN
.	.
On	IN
admission	NN
,	,
she	PRP
displayed	VBD
all	DT
signs	NNS
of	IN
septic	JJ
shock	NN
and	CC
had	VBD
to	TO
be	VB
put	VBN
on	IN
a	DT
respirator	NN
immediately	RB
.	.
Extensive	JJ
bleeding	NN
into	IN
the	DT
skin	NN
and	CC
from	IN
orifices	NNS
was	VBD
noticed	VBN
.	.
She	PRP
suffered	VBD
from	IN
DIC	NNP
but	CC
her	PRP$
platelet	NN
count	NN
was	VBD
normal	JJ
;	:
leukocyte	NN
count	NN
,	,
liver	NN
enzyme	NN
and	CC
C-reactive	JJ
protein	NN
levels	NNS
were	VBD
unremarkable	JJ
.	.
Emergency	NN
testing	NN
-LRB-	-LRB-
serology	NN
and	CC
PCR	NN
-RRB-	-RRB-
at	IN
the	DT
Dept.	NNP
of	IN
Virology	NNP
of	IN
the	DT
Bernhard	NNP
Nocht-Institute	NNP
in	IN
Hamburg	NNP
-LRB-	-LRB-
Prof.	NNP
Schmitz	NNP
,	,
Dr.	NNP
Emmerich	NNP
-RRB-	-RRB-
found	VBD
no	DT
evidence	NN
of	IN
viral	JJ
haemorrhagic	JJ
fever	NN
agents	NNS
-LRB-	-LRB-
yellow	JJ
fever	NN
,	,
Lassa	NNP
,	,
Ebola	NNP
,	,
Marburg	NNP
,	,
Rift	NNP
Valley	NNP
,	,
Crimean	NNP
Congo	NNP
-RRB-	-RRB-
.	.
Despite	IN
immediate	JJ
commencement	NN
of	IN
antibiotic	JJ
treatment	NN
the	DT
patient	NN
's	POS
clinical	JJ
state	NN
deteriorated	VBD
further	RB
and	CC
she	PRP
died	VBD
26	CD
hours	NNS
after	IN
admission	NN
.	.
While	IN
blood	NN
cultures	NNS
remained	VBD
culture-negative	JJ
-LRB-	-LRB-
the	DT
reason	NN
being	VBG
immediate	JJ
antibiotic	JJ
administration	NN
during	IN
transfer	NN
in	IN
the	DT
ambulance	NN
car	NN
-RRB-	-RRB-
,	,
meningococcal	JJ
genome	NN
sequences	NNS
were	VBD
detected	VBN
in	IN
serum	NN
and	CC
in	IN
tracheal	JJ
secretions	NNS
by	IN
PCR	NN
.	.
Genotyping	VBG
revealed	VBD
_	CD
N.	NNP
meningitidis	VBZ
_	CD
serogroup	NN
A.	NN
Fortunately	RB
,	,
many	JJ
close	JJ
contacts	NNS
-LRB-	-LRB-
fellow	JJ
passengers	NNS
,	,
emergency	NN
service	NN
personnel	NNS
-RRB-	-RRB-
had	VBD
already	RB
been	VBN
given	VBN
ciprofloxacin	NN
prophylaxis	NN
.	.
In	IN
addition	NN
,	,
the	DT
patient	NN
was	VBD
found	VBN
to	TO
be	VB
HIV-infected	JJ
,	,
although	IN
her	PRP$
CD4	NN
count	NN
indicated	VBD
relatively	RB
intact	JJ
immunological	JJ
functions	NNS
.	.
One	CD
could	MD
perhaps	RB
speculate	VB
that	IN
the	DT
clinical	JJ
course	NN
in	IN
our	PRP$
patient	NN
was	VBD
more	RBR
fulminant	JJ
due	JJ
to	TO
her	PRP$
being	VBG
HIV	NN
infected	JJ
-LRB-	-LRB-
although	IN
data	NNS
in	IN
the	DT
literature	NN
describing	VBG
meningococcal	JJ
infection	NN
in	IN
HIV-infected	JJ
individuals	NNS
appear	VBP
to	TO
be	VB
sparse	JJ
-RRB-	-RRB-
,	,
although	IN
rapid	JJ
deterioration	NN
is	VBZ
not	RB
uncommon	JJ
in	IN
cases	NNS
of	IN
septicaemic	JJ
meningococcal	JJ
disease	NN
.	.
According	VBG
to	TO
today	NN
's	POS
-LRB-	-LRB-
17	CD
August	NNP
2000	CD
-RRB-	-RRB-
WHO	WP
Disease	NNP
Outbreak	NNP
report	NN
,	,
<	JJR
http://www.who.int/disease-outbreak-news/n2000/august/17august2000.html	CD
>	JJR
,	,
a	DT
total	NN
of	IN
855	CD
cases	NNS
and	CC
19	CD
deaths	NNS
have	VBP
been	VBN
reported	VBN
in	IN
Addis	NNP
Ababa	NNP
since	IN
the	DT
beginning	NN
of	IN
the	DT
current	JJ
outbreak	NN
of	IN
meningococcal	JJ
disease	NN
in	IN
Ethiopia	NNP
,	,
which	WDT
began	VBD
in	IN
March	NNP
2000	CD
,	,
with	IN
_	CD
N.	NNP
meningitidis	NNS
