---------------------------------------------------	O
.	O
Chinese	O
scientists	O
have	O
found	O
that	O
the	O
coronavirus	O
that	O
causes	O
severe	O
acute	O
respiratory	O
syndrome	O
-LRB-	O
SARS	O
-RRB-	O
is	O
also	O
carried	O
by	O
foxes	B-VIC
and	I-VIC
-LSB-	O
domestic	O
?	O
-RSB-	O
,	O
not	O
just	O
civets	O
,	O
according	O
to	O
the	O
Guangzhou	O
Evening	O
Newspaper	O
.	O
Lin	O
Jinyan	O
,	O
the	O
leader	O
of	O
a	O
SARS	O
control	O
and	O
prevention	O
research	O
team	O
in	O
south	O
China	O
's	O
Guangdong	O
Province	O
,	O
reported	O
in	O
a	O
seminar	O
held	O
in	O
Guangzhou	O
that	O
other	B-VIC
wild	I-VIC
animals	I-VIC
were	O
also	O
found	O
to	O
carry	O
the	O
virus	O
.	O
The	O
team	O
had	O
tested	O
thousands	O
of	O
people	O
-LSB-	O
for	O
-RSB-	O
SARS	O
antibodies	O
in	O
16	O
cities	O
in	O
Guangdong	O
and	O
found	O
that	O
among	O
994	O
people	O
working	O
in	O
animal	O
markets	O
,	O
10.6	B-VIC
percent	I-VIC
carried	O
positive	O
antibodies	O
,	O
and	O
among	O
123	O
civet	O
cat	O
husbandry	O
staff	O
,	O
only	O
3.25	B-VIC
percent	I-VIC
tested	O
positive	O
.	O
Experts	O
have	O
also	O
tested	O
foxes	O
,	O
hedge-shrews	B-VIC
and	I-VIC
cats	I-VIC
collected	O
in	O
the	O
province	O
and	O
discovered	O
that	O
some	O
carried	O
the	O
SARS	O
coronavirus	O
.	O
On	O
16	O
Jan	O
2004	O
,	O
World	O
Health	O
Organization	O
experts	O
claimed	O
that	O
the	O
SARS	O
coronavirus	O
or	O
a	O
SARS-like	O
coronavirus	O
was	O
linked	O
to	O
civet	B-VIC
cats	I-VIC
.	O
WHO	O
epidemiologist	O
Robert	O
Breiman	O
said	O
it	O
's	O
possible	O
that	O
other	B-VIC
animals	I-VIC
were	O
also	O
involved	O
in	O
the	O
spread	O
of	O
SARS	O
.	O
-LSB-	O
These	O
observations	O
extend	O
the	O
range	O
of	O
animal	O
species	O
known	O
to	O
harbour	O
the	O
SARS	O
coronavirus	O
-LRB-	O
or	O
a	O
closely	O
related	O
coronavirus	O
-RRB-	O
.	O
The	O
results	O
of	O
the	O
human	O
antibody	O
study	O
suggest	O
that	O
the	O
transmission	O
of	O
SARS	O
coronavirus	O
from	O
civets	O
to	O
humans	O
,	O
if	O
it	O
occurs	O
at	O
all	O
,	O
is	O
less	O
efficient	O
than	O
from	O
some	O
other	B-VIC
animals	I-VIC
.	O
What	O
is	O
certain	O
is	O
that	O
a	O
very	O
large	O
number	O
of	O
civet	B-VIC
cats	I-VIC
was	O
destroyed	O
unjustifiably	O
.	O
These	O
data	O
do	O
not	O
establish	O
the	O
direction	O
of	O
transmission	O
of	O
infection	O
--	O
from	O
animal	O
to	O
man	O
,	O
or	O
the	O
reverse	O
.	O
The	O
origin	O
of	O
the	O
SARS	O
coronavirus	O
remains	O
obscure	O
,	O
and	O
it	O
is	O
possible	O
that	O
the	O
virus	O
has	O
been	O
present	O
in	O
the	O
human	O
population	O
for	O
some	O
time	O
,	O
only	O
developing	O
virulence	O
recently	O
.	O
-	O
Mod.CP	O
-RSB-	O
-LSB-	O
Thanks	O
to	O
Alfonso	O
Rodriguez	O
,	O
who	O
sent	O
in	O
another	O
version	O
of	O
this	O
article	O
.	O
This	O
report	O
is	O
also	O
interesting	O
in	O
apparently	O
showing	O
a	O
significant	O
number	O
of	O
SARS	O
survivors	O
in	O
the	O
animal	O
handling	O
population	O
.	O
One	O
might	O
wonder	O
at	O
the	O
specificity	O
of	O
the	O
antibody	O
test	O
used	O
.	O
-	O
Mod.JW	O
-RSB-	O
