B-DIS 3:1 7:1 11:1 152:1 570:1 8249:1 8589:1 Highly
I-DIS 150:1 152:1 571:1 8247:1 8252:1 8590:1 pathogenic
I-DIS 26:1 150:1 151:1 6869:1 8248:1 8250:1 avian
I-DIS 24:1 89:1 151:1 6867:1 8251:1 influenza
O 25:1 26:1 87:1 6868:1 17189:1 -LRB-
O 11:1 24:1 88:1 95:1 17187:1 Senegal
O 25:1 50:1 93:1 3095:1 17188:1 -RRB-
O 48:1 62:1 94:1 3093:1 -------------------------------------------
O 4:1 8:1 49:1 60:1 3094:1 .
O 3:1 7:1 11:1 26:1 66:1 657:1 722:1 An
O 24:1 67:1 125:1 161:1 658:1 720:1 outbreak
O 25:1 123:1 159:1 572:1 721:1 827:1 of
O 124:1 152:1 160:1 570:1 825:1 8249:1 highly
B-DIS 150:1 152:1 571:1 826:1 8247:1 8252:1 pathogenic
I-DIS 26:1 150:1 151:1 6869:1 8248:1 8250:1 avian
I-DIS 24:1 125:1 151:1 236:1 6867:1 8251:1 influenza
O 17:1 25:1 123:1 234:1 6868:1 17189:1 in
O 11:1 15:1 83:1 124:1 235:1 479:1 17187:1 Senegal
O 16:1 81:1 140:1 477:1 4454:1 17188:1 is
O 82:1 125:1 138:1 236:1 478:1 4452:1 mentioned
O 68:1 123:1 139:1 173:1 234:1 4453:1 in
O 66:1 124:1 152:1 171:1 235:1 17192:1 the
O 26:1 67:1 77:1 150:1 172:1 17190:1 monthly
O 24:1 75:1 125:1 151:1 161:1 17191:1 report
O 25:1 68:1 76:1 123:1 159:1 650:1 of
O 26:1 66:1 124:1 160:1 648:1 2849:1 this
O 24:1 67:1 125:1 533:1 649:1 2847:1 country
O 17:1 25:1 123:1 531:1 2848:1 7421:1 for
O 11:1 15:1 50:1 124:1 532:1 806:1 7419:1 April
O 16:1 44:1 48:1 804:1 7420:1 2002
O 42:1 49:1 140:1 805:1 3161:1 ,
O 43:1 125:1 138:1 485:1 3159:1 received
O 68:1 123:1 139:1 173:1 483:1 3160:1 at
O 17:1 66:1 124:1 171:1 484:1 10997:1 the
O 11:1 15:1 26:1 67:1 172:1 10995:1 17195:1 OIE
O 11:1 16:1 24:1 125:1 206:1 10996:1 17193:1 Headquarters
O 17:1 25:1 123:1 204:1 1430:1 17194:1 from
O 11:1 15:1 17:1 124:1 205:1 1428:1 17198:1 Dr
O 11:1 15:1 16:1 17:1 1429:1 17196:1 17201:1 Abdoulaye
