---------------------------------------------	O
.	O
Sent	O
:	O
Thu	O
20	O
Dec	O
2001	O
7:52	O
AM	O
From	O
:	O
JoeParrish	O
<JoeParrish@compuserve.com>	O
Source	O
:	O
ENVIRONMENT	O
NEWS	O
SERVICE	O
-LRB-	O
ENS	O
-RRB-	O
-LSB-	O
edited	O
-RSB-	O
<	O
http://ens-news.com/ens/dec2001/2001L-12-19-06.html	O
>	O
WASHINGTON	O
DC	O
,	O
19	O
Dec	O
2001	O
-LRB-	O
ENS	O
-RRB-	O
:	O
Members	O
of	O
congress	O
and	O
others	O
who	O
may	O
have	O
been	O
exposed	O
to	O
anthrax	O
from	O
contaminated	O
letters	O
will	O
be	O
offered	O
a	O
controversial	O
anthrax	O
vaccine	O
,	O
the	O
United	O
States	O
Department	O
of	O
Health	O
and	O
Human	O
Services	O
-LRB-	O
HHS	O
-RRB-	O
said	O
on	O
Tuesday	O
.	O
The	O
vaccine	O
,	O
formerly	O
available	O
only	O
to	O
military	O
personnel	O
,	O
will	O
be	O
administered	O
as	O
part	O
of	O
an	O
experimental	O
study	O
.	O
Many	O
of	O
those	O
who	O
were	O
exposed	O
to	O
anthrax	O
spores	O
are	O
now	O
finishing	O
a	O
60	O
day	O
course	O
of	O
antibiotics	O
.	O
But	O
some	O
animal	O
studies	O
suggest	O
that	O
anthrax	O
spores	O
could	O
continue	O
to	O
survive	O
within	O
the	O
lungs	O
of	O
exposed	O
people	O
,	O
even	O
after	O
60	O
days	O
of	O
antibiotic	O
treatment	O
.	O
HHS	O
is	O
providing	O
2	O
additional	O
options	O
beyond	O
the	O
60	O
day	O
course	O
for	O
those	O
who	O
may	O
wish	O
to	O
pursue	O
them	O
:	O
an	O
extended	O
course	O
of	O
antibiotics	O
,	O
and	O
experimental	O
treatment	O
with	O
the	O
anthrax	O
vaccine	O
.	O
The	O
vaccine	O
,	O
developed	O
for	O
use	O
by	O
military	O
personnel	O
who	O
could	O
be	O
exposed	O
to	O
weapons-grade	O
anthrax	O
in	O
the	O
field	O
,	O
is	O
only	O
intended	O
to	O
protect	O
people	O
who	O
are	O
immunized	O
before	O
exposure	O
.	O
Its	O
use	O
to	O
combat	O
the	O
disease	O
in	O
people	O
who	O
have	O
already	O
been	O
exposed	O
is	O
therefore	O
considered	O
experimental	O
.	O
HHS	O
is	O
offering	O
the	O
vaccine	O
to	O
about	O
3000	O
people	O
--	O
members	O
of	O
congress	O
,	O
their	O
staff	O
,	O
postal	O
workers	O
,	O
and	O
journalists	O
who	O
could	O
have	O
encountered	O
spores	O
from	O
the	O
contaminated	O
letters	O
--	O
``	O
out	O
of	O
an	O
abundance	O
of	O
caution	O
,	O
''	O
said	O
HHS	O
secretary	O
Tommy	O
Thompson	O
.	O
``	O
Anthrax	O
is	O
a	O
rare	O
disease	O
,	O
and	O
so	O
that	O
the	O
vaccine	O
used	O
in	O
this	O
way	O
would	O
represent	O
a	O
different	O
way	O
of	O
using	O
vaccine	O
than	O
it	O
's	O
been	O
used	O
before	O
,	O
''	O
explained	O
Dr	O
D	O
A	O
Henderson	O
of	O
the	O
HHS	O
Office	O
of	O
Public	O
Health	O
Preparedness	O
.	O
``	O
Before	O
it	O
's	O
been	O
used	O
to	O
protect	O
people	O
before	O
exposure	O
.	O
Here	O
we	O
are	O
providing	O
vaccine	O
after	O
,	O
60	O
days	O
after	O
,	O
to	O
give	O
them	O
antibodies	O
,	O
so	O
that	O
they	O
might	O
be	O
protected	O
against	O
a	O
risk	O
.	O
''	O
Tommy	O
Thompson	O
said	O
,	O
``	O
As	O
an	O
investigational	O
new	O
drug	O
,	O
the	O
vaccine	O
would	O
have	O
to	O
be	O
given	O
with	O
the	O
full	O
informed	O
consent	O
of	O
the	O
individual	O
as	O
to	O
possible	O
risks	O
.	O
Those	O
receiving	O
the	O
vaccine	O
would	O
also	O
be	O
asked	O
to	O
take	O
part	O
in	O
a	O
follow-up	O
study	O
to	O
determine	O
the	O
effectiveness	O
of	O
the	O
vaccine	O
when	O
it	O
is	O
given	O
after	O
exposure	O
.	O
''	O
The	O
decision	O
to	O
use	O
the	O
vaccine	O
will	O
be	O
at	O
the	O
discretion	O
of	O
the	O
individual	O
,	O
in	O
consultation	O
with	O
his	O
or	O
her	O
physician	O
,	O
Thompson	O
said	O
.	O
HHS	O
says	O
that	O
the	O
vaccine	O
-LSB-	O
normally	O
given	O
in	O
a	O
series	O
of	O
6	O
injections	O
over	O
18	O
months	O
-RSB-	O
will	O
be	O
given	O
to	O
interested	O
volunteers	O
in	O
3	O
doses	O
,	O
spread	O
out	O
over	O
4	O
weeks	O
.	O
Anyone	O
accepting	O
the	O
vaccine	O
will	O
also	O
be	O
required	O
to	O
take	O
antibiotics	O
for	O
another	O
40	O
days	O
.	O
The	O
agency	O
explained	O
that	O
for	O
the	O
military	O
,	O
the	O
vaccine	O
is	O
given	O
in	O
a	O
manner	O
intended	O
to	O
provide	O
long	O
term	O
protection	O
over	O
many	O
years	O
.	O
-LSB-	O
In	O
fact	O
it	O
provides	O
about	O
12	O
months	O
protection	O
.	O
-	O
Mod.MHJ	O
-RSB-	O
In	O
the	O
current	O
case	O
,	O
HHS	O
hopes	O
to	O
stimulate	O
the	O
creation	O
of	O
antibodies	O
to	O
provide	O
short	O
term	O
protection	O
.	O
Based	O
on	O
studies	O
done	O
with	O
monkeys	O
,	O
HHS	O
believes	O
that	O
the	O
3	O
doses	O
will	O
be	O
enough	O
to	O
stimulate	O
antibody	O
production	O
.	O
In	O
addition	O
,	O
the	O
agency	O
feels	O
the	O
chance	O
of	O
anyone	O
developing	O
anthrax	O
this	O
long	O
after	O
exposure	O
is	O
very	O
low	O
.	O
``	O
The	O
possible	O
risk	O
of	O
cases	O
after	O
60	O
days	O
is	O
based	O
solely	O
on	O
a	O
very	O
limited	O
amount	O
of	O
data	O
from	O
animal	O
studies	O
,	O
''	O
said	O
Dr	O
Henderson	O
.	O
``	O
The	O
data	O
are	O
there	O
.	O
They	O
raise	O
a	O
question	O
of	O
possible	O
risk	O
,	O
but	O
this	O
is	O
the	O
best	O
we	O
have	O
to	O
go	O
on	O
.	O
''	O
Kathy	O
Zoon	O
from	O
the	O
Food	O
and	O
Drug	O
Administration	O
told	O
reporters	O
on	O
Tuesday	O
that	O
those	O
who	O
accept	O
the	O
vaccine	O
can	O
expect	O
some	O
mild	O
side	O
effects	O
,	O
include	O
``	O
redness	O
and	O
swelling	O
at	O
the	O
site	O
of	O
injection	O
,	O
''	O
lasting	O
from	O
days	O
to	O
weeks	O
.	O
The	O
HHS	O
has	O
paid	O
the	O
Department	O
of	O
Defense	O
$	O
598	O
000	O
for	O
about	O
219	O
000	O
doses	O
of	O
the	O
anthrax	O
vaccine	O
,	O
but	O
expects	O
to	O
use	O
fewer	O
than	O
3000	O
.	O
-LSB-	O
Byline	O
:	O
Cat	O
Lazaroff	O
-RSB-	O
******	O
-LSB-	O
2	O
-RSB-	O
In	O
a	O
message	O
dated	O
12/19/2001	O
10:12:39	O
AM	O
Eastern	O
Standard	O
Time	O
,	O
<promed@promed.isid.harvard.edu>	O
writes	O
:	O
``	O
The	O
US	O
government	O
may	O
offer	O
anthrax	O
vaccinations	O
to	O
some	O
people	O
exposed	O
to	O
the	O
biowarfare	O
agent	O
in	O
mail	O
attacks	O
so	O
they	O
would	O
not	O
get	O
sick	O
once	O
they	O
stop	O
taking	O
antibiotics	O
,	O
officials	O
said	O
on	O
Saturday	O
.	O
People	O
exposed	O
to	O
high	O
doses	O
may	O
still	O
have	O
potentially	O
deadly	O
anthrax	O
spores	O
in	O
their	O
lungs	O
after	O
taking	O
the	O
recommended	O
60-day	O
course	O
of	O
antibiotics	O
.	O
As	O
many	O
as	O
3000	O
people	O
are	O
at	O
the	O
highest	O
risk	O
of	O
having	O
lingering	O
spores	O
and	O
might	O
be	O
candidates	O
for	O
an	O
anthrax	O
vaccine	O
,	O
officials	O
said	O
.	O
''	O
I	O
recently	O
came	O
across	O
a	O
study	O
done	O
in	O
1986	O
that	O
compared	O
the	O
Sterne	O
and	O
acellular	O
vaccines	O
using	O
guinea	O
pigs	O
-LRB-	O
1	O
-RRB-	O
.	O
The	O
researchers	O
found	O
that	O
the	O
acellular	O
vaccine	O
,	O
which	O
is	O
very	O
similar	O
if	O
not	O
identical	O
to	O
the	O
one	O
in	O
use	O
today	O
,	O
gave	O
poor	O
protection	O
against	O
most	O
strains	O
of	O
anthrax	O
except	O
the	O
Vollum	O
and	O
Vollum	O
1B	O
strains	O
,	O
against	O
which	O
protection	O
was	O
100	O
per	O
cent	O
.	O
It	O
gave	O
no	O
protection	O
at	O
all	O
against	O
the	O
Ames	O
strain	O
,	O
which	O
is	O
the	O
same	O
one	O
used	O
for	O
the	O
recent	O
anthrax	O
attacks	O
.	O
I	O
would	O
be	O
interested	O
in	O
anyone	O
's	O
comments	O
on	O
this	O
and	O
whether	O
or	O
not	O
the	O
proposed	O
immunizations	O
would	O
be	O
of	O
any	O
benefit	O
at	O
all	O
.	O
1	O
.	O
Little	O
,	O
Knudson	O
.	O
Comparative	O
efficacy	O
of	O
Bacillus	O
anthracis	O
live	O
spore	O
vaccine	O
and	O
protective	O
antigen	O
vaccine	O
against	O
anthrax	O
in	O
the	O
guinea	O
pig	O
.	O
Infect	O
Immun	O
1986	O
;	O
52	O
-LRB-	O
2	O
-RRB-	O
:	O
509-12	O
.	O
******	O
For	O
a	O
reply	O
to	O
the	O
above	O
I	O
contacted	O
LtCol	O
John	O
Grabenstein	O
of	O
the	O
surgeon	O
general	O
's	O
office	O
:	O
-LSB-	O
3	O
-RSB-	O
Sent	O
:	O
Wed	O
19	O
Dec	O
2001	O
6:43	O
PM	O
From	O
:	O
Grabenstein	O
,	O
John	O
D	O
LTC	O
OTSG	O
<John.Grabenstein@otsg.amedd.army.mil>	O
The	O
quick	O
answer	O
is	O
that	O
the	O
guinea	O
pig	O
is	O
not	O
the	O
optimal	O
model	O
of	O
inhalational	O
anthrax	O
in	O
humans	O
.	O
On	O
a	O
histopathological	O
,	O
immunological	O
,	O
and	O
anatomical	O
basis	O
,	O
the	O
Rhesus	O
monkey	O
is	O
the	O
most	O
