bacteria	O
-----------------------------------	O
OTTAWA	O
-LRB-	O
CP	O
-RRB-	O
--	O
The	O
Canadian	O
Food	O
Inspection	O
Agency	O
warned	O
the	O
public	O
early	O
Saturday	O
that	O
some	O
kinds	O
of	O
pasta	O
products	O
bought	O
at	O
Costco	O
stores	O
may	O
contain	O
dangerous	O
bacteria	O
and	O
should	O
n't	O
be	O
eaten	O
.	O
There	O
have	O
been	O
several	B-VIC
reported	I-VIC
illnesses	I-VIC
possibly	O
linked	O
to	O
these	O
products	O
,	O
the	O
agency	O
said	O
in	O
a	O
release	O
.	O
Costco	O
Wholesale	O
Canada	O
Ltd.	O
has	O
voluntarily	O
recalled	O
Kirkland	O
Signature	O
brand	O
Cheese	O
Cannelloni	O
and	O
Meat	O
Lasagna	O
because	O
they	O
may	O
be	O
contaminated	O
with	O
Staphylococcus	O
bacteria	O
.	O
The	O
affected	O
products	O
,	O
with	O
best-before	O
dates	O
up	O
to	O
and	O
including	O
Sept.	O
25	O
,	O
2001	O
,	O
are	O
Cheese	O
Cannelloni	O
,	O
Item	O
No.	O
2793	O
;	O
Cheese	O
Cannelloni	O
,	O
Item	O
No.	O
19654	O
;	O
Meat	O
Lasagna	O
,	O
Item	O
No.	O
2792	O
;	O
Meat	O
Lasagna	O
,	O
Item	O
No.	O
19363	O
.	O
These	O
products	O
were	O
sold	O
in	O
Ontario	O
,	O
Quebec	O
and	O
New	O
Brunswick	O
.	O
Food	O
contaminated	O
with	O
Staphylococcus	O
bacteria	O
may	O
not	O
look	O
or	O
smell	O
spoiled	O
,	O
and	O
the	O
toxin	O
produced	O
by	O
the	O
bacteria	O
is	O
not	O
easily	O
destroyed	O
at	O
normal	O
cooking	O
temperatures	O
.	O
Consumers	O
should	O
dispose	O
of	O
remaining	O
product	O
immediately	O
,	O
or	O
return	O
it	O
to	O
a	O
Costco	O
Wholesale	O
warehouse	O
for	O
a	O
full	O
refund	O
.	O
Common	O
symptoms	O
of	O
Staphylococcus	O
poisoning	O
are	O
nausea	O
,	O
vomiting	O
,	O
abdominal	O
cramping	O
and	O
fever	O
.	O
In	O
severe	O
cases	O
,	O
headache	O
,	O
muscle	O
cramping	O
and	O
changes	O
in	O
blood	O
pressure	O
and	O
pulse	O
rate	O
may	O
occur	O
.	O
The	O
Canadian	O
Food	O
Inspection	O
Agency	O
is	O
continuing	O
with	O
the	O
investigation	O
and	O
is	O
monitoring	O
the	O
effectiveness	O
of	O
the	O
recall	O
.	O
For	O
more	O
information	O
,	O
call	O
Costco	O
Wholesale	O
Canada	O
Ltd.	O
at	O
613-221-2011	O
or	O
the	O
Canadian	O
Food	O
Inspection	O
Agency	O
at	O
1-800-561-3350	O
in	O
Quebec	O
and	O
1-800-442-2342	O
in	O
other	O
provinces	O
and	O
territories	O
.	O
...	O
mpp/jw	O
