after	IN
2	B-VIC
shiploads	I-VIC
of	IN
cattle	NNS
were	VBD
found	VBN
to	TO
be	VB
suffering	VBG
from	IN
foot	NN
and	CC
mouth	NN
disease	NN
in	IN
the	DT
past	JJ
6	CD
weeks	NNS
.	.
Discussions	NNS
are	VBP
being	VBG
held	VBN
by	IN
the	DT
General	NNP
Secretariat	NNP
of	IN
Municipalities	NNPS
and	CC
the	DT
Ministry	NNP
of	IN
Agriculture	NNP
and	CC
Fisheries	NNPS
to	TO
decide	VB
if	IN
the	DT
ban	NN
will	MD
be	VB
expanded	VBN
nationwide	JJ
.	.
The	DT
presence	NN
of	IN
the	DT
highly	RB
contagious	JJ
virus	NN
was	VBD
detected	VBN
in	IN
190	B-VIC
cattle	I-VIC
by	IN
Municipality	NN
and	CC
Dubai	NNP
Ports	NNS
and	CC
Customs	NNS
Authority	NNP
inspectors	NNS
.	.
A	DT
source	NN
said	VBD
,	,
``	``
The	DT
first	JJ
consignment	NN
of	IN
40	CD
cattle	NNS
suffering	VBG
from	IN
foot	NN
and	CC
mouth	NN
arrived	VBD
at	IN
Hamriya	NNP
Port	NNP
in	IN
the	DT
last	JJ
week	NN
of	IN
October	NNP
.	.
''	''
-LSB-	-LRB-
The	DT
article	NN
states	VBZ
that	IN
8	CD
Nov	NNP
2000	CD
is	VBZ
the	DT
second	JJ
shipment	NN
arrival	NN
date	NN
.	.
However	RB
,	,
when	WRB
you	PRP
do	VBP
the	DT
math	NN
for	IN
a	DT
6-week	JJ
interval	NN
,	,
8	CD
Dec	NNP
2000	CD
is	VBZ
probably	RB
the	DT
correct	JJ
date	NN
.	.
A	DT
simple	JJ
typo	NN
.	.
-	:
Mod.PC	NN
-RSB-	-RRB-
...	:
pc/pg/ds	NNS
