----------------------------------------------	O
.	O
Though	O
local	O
health	O
officials	O
stressed	O
that	O
any	O
links	O
with	O
terrorism	O
had	O
been	O
ruled	O
out	O
,	O
2	O
Italians	O
from	O
the	O
northern	O
region	O
of	O
Lombardy	O
were	O
undergoing	O
tests	O
Sunday	O
for	O
suspected	O
skin	O
anthrax	O
.	O
A	B-VIC
50-year-old	I-VIC
farmer	I-VIC
from	O
Bergamo	O
near	O
Milan	O
was	O
admitted	O
to	O
hospital	O
last	O
week	O
,	O
believed	O
to	O
be	O
suffering	O
from	O
a	O
mild	O
form	O
of	O
skin	O
anthrax	O
.	O
Hospital	O
officials	O
said	O
that	O
the	O
farmer	O
probably	O
contracted	O
the	O
disease	O
from	O
one	O
of	O
his	O
animals	O
and	O
was	O
responding	O
well	O
to	O
treatment	O
.	O
The	O
second	O
suspected	O
case	O
concerned	O
a	O
23-year-old	O
immigrant	O
from	O
Senegal	O
,	O
who	O
was	O
admitted	O
to	O
a	O
Como	O
hospital	O
3	O
days	O
ago	O
.	O
The	O
man	O
is	O
being	O
treated	O
with	O
antibiotics	O
while	O
doctors	O
wait	O
for	O
the	O
results	O
of	O
tests	O
for	O
anthrax	O
.	O
Here	O
's	O
what	O
I	O
have	O
learnt	O
from	O
my	O
colleague	O
Antonio	O
Lavazza	O
in	O
Brescia	O
-LRB-	O
Lombardy	O
-RRB-	O
.	O
The	O
immigrant	O
from	O
Senegal	O
seems	O
to	O
suffer	O
from	O
a	O
pustular	O
dermatitis	O
,	O
not	O
from	O
skin	O
anthrax	O
.	O
As	O
regards	O
the	O
farmer	O
in	O
Bergamo	O
,	O
no	O
confirmatory	O
test	O
results	O
are	O
available	O
at	O
present	O
.	O
As	O
regards	O
the	O
source	O
of	O
infection	O
-LRB-	O
the	O
direct	O
contact	O
with	O
a	O
contaminated	O
carcass	O
-RRB-	O
,	O
during	O
the	O
last	O
week	O
the	O
regional	O
Veterinary	O
Institute	O
-LRB-	O
IZS	O
-RRB-	O
has	O
not	O
received	O
any	O
animal	O
sample	O
for	O
anthrax	O
cultures	O
.	O
I	O
would	O
n't	O
be	O
surprised	O
if	O
it	O
is	O
skin	O
anthrax	O
.	O
-LSB-	O
Though	O
-RSB-	O
the	O
incidence	O
in	O
northern	O
Italy	O
may	O
be	O
insignificant	O
,	O
still	O
there	O
's	O
plenty	O
of	O
contaminated	O
pastures	O
.	O
-LSB-	O
Many	O
thanks	O
,	O
Antonio	O
,	O
for	O
the	O
prompt	O
and	O
informative	O
reply	O
.	O
It	O
seems	O
that	O
this	O
report	O
has	O
stimulated	O
a	O
lot	O
of	O
concern	O
within	O
the	O
country	O
.	O
The	O
areas	O
in	O
Italy	O
with	O
endemic	O
anthrax	O
in	O
the	O
livestock	O
are	O
south	O
of	O
Rome	O
,	O
and	O
in	O
Sicily	O
and	O
Sardinia	O
.	O
-	O
Mod.MHJ	O
-RSB-	O
...	O
mpp/pg/es	O
