B-DIS 3:1 7:1 11:1 150:1 152:1 1913:1 17298:1 Deadly
I-DIS 26:1 150:1 151:1 1911:1 17299:1 17303:1 black
I-DIS 24:1 83:1 151:1 1912:1 2180:1 17301:1 mold
O 25:1 26:1 81:1 2178:1 17302:1 17306:1 causes
O 24:1 82:1 125:1 161:1 2179:1 17304:1 evacuation
O 17:1 25:1 123:1 159:1 17305:1 17309:1 of
O 11:1 15:1 104:1 124:1 160:1 16244:1 17307:1 Texas
B-VIC 16:1 50:1 102:1 2249:1 16242:1 17308:1 families
O 48:1 62:1 103:1 2247:1 16243:1 ------------------------------------
O 4:1 8:1 49:1 60:1 2248:1 .
B-DIS 3:1 7:1 11:1 66:1 255:1 572:1 10673:1 A
I-DIS 67:1 152:1 256:1 570:1 1319:1 10671:1 potentially
I-DIS 150:1 152:1 571:1 1317:1 1913:1 10672:1 fatal
I-DIS 26:1 150:1 151:1 1318:1 1911:1 17303:1 black
I-DIS 24:1 83:1 151:1 293:1 1912:1 17301:1 mold
O 25:1 81:1 140:1 291:1 746:1 17302:1 has
O 82:1 125:1 138:1 292:1 485:1 744:1 forced
B-VIC 123:1 139:1 483:1 524:1 527:1 745:1 at
I-VIC 50:1 124:1 484:1 522:1 525:1 7349:1 least
I-VIC 48:1 104:1 523:1 526:1 7347:1 16244:1 19
I-VIC 49:1 102:1 125:1 236:1 7348:1 16242:1 families
O 103:1 123:1 234:1 572:1 8609:1 16243:1 in
O 124:1 152:1 235:1 570:1 8607:1 17312:1 usually
O 14:1 17:1 150:1 571:1 8608:1 17310:1 dry
O 11:1 12:1 15:1 17:1 151:1 17309:1 17311:1 West
O 11:1 13:1 15:1 16:1 113:1 116:1 17307:1 Texas
O 16:1 111:1 114:1 611:1 17308:1 17315:1 to
O 112:1 115:1 609:1 914:1 977:1 17313:1 evacuate
O 104:1 610:1 912:1 975:1 11240:1 17314:1 their
O 102:1 131:1 134:1 913:1 976:1 11238:1 homes
O 103:1 129:1 132:1 611:1 11239:1 13844:1 and
O 125:1 130:1 133:1 609:1 959:1 13842:1 move
O 26:1 123:1 610:1 957:1 13843:1 17318:1 into
O 24:1 104:1 124:1 958:1 15632:1 17316:1 hotel
O 25:1 62:1 102:1 15630:1 17317:1 rooms
O 4:1 8:1 60:1 103:1 15631:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 17303:1 The
B-DIS 24:1 64:1 67:1 758:1 761:1 17301:1 mold
O 25:1 152:1 756:1 759:1 3665:1 17302:1 's
O 26:1 150:1 757:1 760:1 1172:1 3663:1 potential
O 24:1 104:1 151:1 1170:1 3664:1 14864:1 health
O 25:1 102:1 353:1 671:1 1171:1 14862:1 effects
O 103:1 125:1 206:1 351:1 669:1 14863:1 range
O 123:1 152:1 204:1 352:1 670:1 1037:1 from
O 32:1 124:1 150:1 205:1 635:1 1035:1 cold
O 30:1 131:1 134:1 151:1 633:1 1036:1 -
O 31:1 129:1 132:1 152:1 634:1 17321:1 and
O 104:1 130:1 133:1 150:1 818:1 17319:1 allergic-type
O 102:1 113:1 116:1 151:1 816:1 17320:1 symptoms
O 26:1 103:1 111:1 114:1 817:1 3785:1 to
O 24:1 104:1 112:1 115:1 3783:1 17324:1 skin
O 25:1 44:1 102:1 3784:1 17322:1 rashes
O 26:1 42:1 103:1 7298:1 17323:1 ,
O 24:1 43:1 125:1 161:1 7296:1 inflammation
O 25:1 68:1 123:1 159:1 173:1 7297:1 of
O 66:1 124:1 152:1 160:1 171:1 1550:1 the
O 26:1 67:1 150:1 172:1 1548:1 4439:1 respiratory
O 24:1 44:1 151:1 1549:1 4437:1 tract
O 25:1 42:1 152:1 4438:1 15158:1 ,
O 43:1 104:1 150:1 15156:1 17327:1 bloody
O 44:1 102:1 151:1 15157:1 17325:1 noses
O 26:1 42:1 103:1 1541:1 17326:1 ,
O 24:1 43:1 44:1 1539:1 fever
O 25:1 42:1 104:1 1540:1 7316:1 ,
O 43:1 44:1 102:1 7314:1 headaches
O 26:1 42:1 103:1 7315:1 17330:1 ,
O 24:1 43:1 44:1 17328:1 malaise
O 25:1 42:1 152:1 3104:1 17329:1 ,
O 43:1 104:1 150:1 1553:1 3102:1 neurological
O 44:1 102:1 151:1 1551:1 3103:1 problems
O 42:1 103:1 131:1 134:1 1552:1 ,
O 26:1 43:1 129:1 132:1 17333:1 and
O 24:1 125:1 130:1 133:1 161:1 17331:1 suppression
O 25:1 68:1 123:1 159:1 173:1 17332:1 of
O 66:1 124:1 152:1 160:1 171:1 6899:1 the
O 26:1 67:1 150:1 172:1 6897:1 11858:1 immune
O 24:1 62:1 151:1 6898:1 11856:1 system
O 4:1 8:1 25:1 60:1 11857:1 .
B-DIS 3:1 7:1 11:1 66:1 255:1 572:1 2885:1 A
O 67:1 152:1 256:1 570:1 2883:1 17336:1 particularly
O 26:1 150:1 571:1 1166:1 2884:1 17334:1 rainy
O 24:1 83:1 151:1 293:1 1164:1 17335:1 year
O 25:1 81:1 140:1 291:1 1025:1 1165:1 has
O 82:1 104:1 138:1 292:1 1023:1 17339:1 caused
B-DIS 102:1 104:1 139:1 1024:1 1190:1 17337:1 stachybotrys
O 102:1 103:1 125:1 236:1 1188:1 17338:1 outbreaks
O 68:1 103:1 123:1 234:1 1189:1 2909:1 in
O 66:1 124:1 125:1 161:1 235:1 2907:1 some
O 67:1 68:1 123:1 159:1 173:1 2908:1 of
O 66:1 124:1 152:1 160:1 171:1 13931:1 the
O 17:1 35:1 67:1 150:1 172:1 13929:1 southern
O 11:1 15:1 33:1 38:1 41:1 151:1 13930:1 United
O 11:1 16:1 34:1 36:1 39:1 62:1 States
O 4:1 8:1 37:1 40:1 60:1 .
B-DIS 3:1 7:1 11:1 15:1 26:1 1665:1 17303:1 Stachybotrys
I-DIS 16:1 24:1 83:1 479:1 1666:1 17301:1 mold
O 25:1 81:1 477:1 572:1 1097:1 17302:1 is
O 82:1 152:1 478:1 570:1 1095:1 3380:1 not
O 44:1 150:1 571:1 1096:1 3378:1 rare
O 42:1 74:1 151:1 557:1 3379:1 ,
O 43:1 72:1 113:1 116:1 555:1 according
O 68:1 73:1 111:1 114:1 173:1 556:1 to
O 41:1 66:1 112:1 115:1 171:1 10292:1 the
O 11:1 39:1 67:1 125:1 172:1 533:1 10290:1 Centers
O 17:1 40:1 123:1 531:1 716:1 10291:1 for
O 11:1 15:1 17:1 124:1 532:1 714:1 10250:1 Disease
O 11:1 15:1 16:1 131:1 134:1 715:1 10248:1 Control
