O 3:1 7:1 11:1 17:1 24:1 693:1 698:1 Emergency
O 11:1 15:1 17:1 25:1 694:1 696:1 701:1 Dept.
O 11:1 15:1 16:1 125:1 143:1 697:1 699:1 Closed
O 16:1 17:1 123:1 141:1 700:1 704:1 by
O 11:1 15:1 17:1 124:1 142:1 702:1 707:1 Suspected
O 11:1 15:1 16:1 125:1 161:1 703:1 705:1 Outbreak
O 16:1 17:1 123:1 159:1 706:1 710:1 of
O 11:1 15:1 17:1 124:1 160:1 708:1 713:1 Winter
O 11:1 15:1 16:1 17:1 709:1 711:1 716:1 Vomiting
O 11:1 15:1 16:1 50:1 712:1 714:1 719:1 Disease
O 16:1 48:1 62:1 715:1 717:1 --------------------------------------------------
O 4:1 8:1 49:1 60:1 718:1 .
O 3:1 7:1 11:1 26:1 66:1 657:1 722:1 An
O 24:1 67:1 125:1 161:1 658:1 720:1 outbreak
O 25:1 123:1 159:1 721:1 725:1 728:1 of
O 83:1 124:1 160:1 479:1 723:1 726:1 what
O 81:1 140:1 477:1 724:1 727:1 731:1 is
O 82:1 113:1 116:1 138:1 478:1 729:1 suspected
O 111:1 114:1 139:1 611:1 730:1 734:1 to
O 26:1 112:1 115:1 609:1 732:1 737:1 be
O 24:1 74:1 610:1 733:1 735:1 740:1 winter
O 25:1 26:1 72:1 736:1 738:1 743:1 vomiting
O 24:1 73:1 110:1 739:1 741:1 746:1 disease
O 25:1 68:1 108:1 173:1 742:1 744:1 forced
O 26:1 66:1 109:1 171:1 745:1 749:1 the
O 24:1 67:1 125:1 161:1 172:1 747:1 closure
O 17:1 25:1 123:1 159:1 748:1 752:1 of
O 11:1 15:1 17:1 124:1 160:1 750:1 755:1 Sunnybrook
O 11:1 15:1 16:1 751:1 753:1 758:1 761:1 Hospital
O 16:1 26:1 754:1 756:1 759:1 764:1 's
O 24:1 26:1 757:1 760:1 762:1 767:1 emergency
O 24:1 25:1 125:1 763:1 765:1 770:1 department
O 17:1 25:1 123:1 766:1 768:1 773:1 on
O 11:1 15:1 26:1 124:1 769:1 771:1 776:1 Monday
O 16:1 24:1 62:1 772:1 774:1 morning
O 4:1 8:1 25:1 60:1 775:1 .
O 3:1 7:1 11:1 68:1 123:1 173:1 777:1 Over
O 26:1 66:1 124:1 171:1 778:1 782:1 the
O 24:1 44:1 67:1 172:1 780:1 weekend
O 25:1 42:1 68:1 287:1 781:1 ,
O 26:1 43:1 66:1 285:1 548:1 a
O 24:1 67:1 125:1 161:1 286:1 546:1 number
O 25:1 104:1 123:1 159:1 545:1 547:1 of
O 102:1 124:1 131:1 134:1 160:1 543:1 patients
O 26:1 103:1 129:1 132:1 544:1 785:1 and
O 24:1 110:1 130:1 133:1 203:1 783:1 staff
O 25:1 108:1 140:1 201:1 784:1 788:1 were
O 109:1 125:1 138:1 143:1 202:1 786:1 stricken
O 104:1 123:1 139:1 141:1 787:1 791:1 by
O 102:1 124:1 125:1 142:1 161:1 789:1 bouts
O 74:1 103:1 123:1 159:1 740:1 790:1 of
O 72:1 124:1 131:1 134:1 160:1 738:1 vomiting
O 26:1 73:1 129:1 132:1 739:1 794:1 and
O 24:1 62:1 130:1 133:1 792:1 diarrhea
O 4:1 8:1 25:1 60:1 793:1 .
O 3:1 7:1 11:1 17:1 123:1 773:1 795:1 By
O 11:1 15:1 26:1 124:1 771:1 796:1 800:1 Monday
O 16:1 24:1 50:1 772:1 798:1 803:1 afternoon
O 17:1 25:1 48:1 53:1 799:1 801:1 25
O 11:1 15:1 49:1 50:1 51:1 802:1 806:1 Nov
O 16:1 44:1 48:1 52:1 804:1 2002
O 42:1 49:1 50:1 805:1 809:1 ,
