O 3:1 7:1 11:1 15:1 83:1 15432:1 15437:1 Chile
O 11:1 16:1 81:1 113:1 116:1 15433:1 15435:1 Struggles
O 82:1 111:1 114:1 611:1 15436:1 15440:1 to
O 11:1 112:1 115:1 125:1 398:1 609:1 15438:1 Cope
O 26:1 123:1 396:1 610:1 707:1 15439:1 with
O 11:1 24:1 124:1 125:1 161:1 397:1 705:1 Outbreak
O 25:1 123:1 152:1 159:1 706:1 15443:1 of
B-DIS 11:1 23:1 26:1 124:1 150:1 160:1 15441:1 Respiratory
I-DIS 11:1 21:1 24:1 50:1 151:1 15442:1 15446:1 Virus
O 22:1 25:1 48:1 62:1 15444:1 ----------------------------------------------------------
O 4:1 8:1 49:1 60:1 15445:1 .
O 3:1 7:1 11:1 15:1 32:1 15447:1 SANTIAGO
O 16:1 30:1 104:1 15448:1 15452:1 :
O 11:1 31:1 102:1 125:1 236:1 15450:1 Hospitals
O 68:1 103:1 123:1 173:1 234:1 15451:1 in
O 66:1 124:1 152:1 171:1 235:1 15455:1 the
O 11:1 26:1 67:1 150:1 172:1 10247:1 15453:1 Chilean
O 24:1 44:1 151:1 10245:1 15454:1 capital
O 17:1 25:1 42:1 10246:1 15458:1 ,
O 11:1 15:1 43:1 44:1 15456:1 Santiago
O 16:1 42:1 671:1 1052:1 15457:1 ,
O 43:1 74:1 669:1 1050:1 14657:1 are
O 72:1 113:1 116:1 670:1 1051:1 14655:1 struggling
O 73:1 111:1 114:1 611:1 14656:1 15461:1 to
O 112:1 115:1 125:1 398:1 609:1 15459:1 cope
O 68:1 123:1 173:1 396:1 610:1 15460:1 with
O 26:1 66:1 124:1 171:1 397:1 2849:1 the
O 24:1 67:1 172:1 758:1 761:1 2847:1 country
O 25:1 527:1 756:1 759:1 2848:1 12305:1 's
O 26:1 525:1 722:1 757:1 760:1 12303:1 worst
O 24:1 125:1 161:1 526:1 720:1 12304:1 outbreak
O 25:1 68:1 123:1 159:1 287:1 721:1 of
B-DIS 66:1 124:1 152:1 160:1 285:1 1550:1 a
I-DIS 26:1 67:1 86:1 150:1 286:1 1548:1 respiratory
I-DIS 24:1 26:1 84:1 151:1 401:1 1549:1 virus
I-DIS 24:1 25:1 62:1 85:1 399:1 infection
O 4:1 8:1 25:1 60:1 400:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 86:1 The
B-DIS 24:1 64:1 67:1 84:1 572:1 2963:1 virus
O 25:1 83:1 85:1 570:1 2961:1 3650:1 mainly
O 81:1 104:1 571:1 2962:1 3648:1 15464:1 affects
B-VIC 82:1 102:1 140:1 3649:1 6203:1 15462:1 babies
O 103:1 125:1 138:1 1337:1 6201:1 15463:1 aged
O 50:1 123:1 139:1 251:1 1335:1 6202:1 under
O 48:1 104:1 124:1 249:1 1336:1 7439:1 6
O 49:1 102:1 131:1 134:1 250:1 7437:1 months
O 83:1 103:1 129:1 132:1 479:1 7438:1 and
O 74:1 81:1 130:1 133:1 477:1 15467:1 is
O 72:1 82:1 122:1 125:1 478:1 15465:1 raging
O 68:1 73:1 120:1 123:1 173:1 15466:1 through
O 26:1 66:1 121:1 124:1 171:1 1406:1 the
O 24:1 67:1 172:1 758:1 761:1 1404:1 city
O 25:1 152:1 756:1 759:1 1405:1 15470:1 's
O 104:1 150:1 757:1 760:1 15468:1 15473:1 suburban
O 44:1 102:1 151:1 15469:1 15471:1 slums
O 42:1 103:1 821:1 824:1 15472:1 ,
O 43:1 668:1 671:1 819:1 822:1 which
O 140:1 296:1 666:1 669:1 820:1 823:1 have
