-------------------------------------------	O
.	O
A	B-VIC
man	I-VIC
has	O
been	O
admitted	O
to	O
hospital	O
in	O
Scotland	O
with	O
an	O
acute	O
neurological	O
illness	O
that	O
is	O
being	O
investigated	O
as	O
a	O
suspected	O
case	O
of	O
rabies	O
-LRB-	O
1,2	O
-RRB-	O
.	O
The	O
possible	O
diagnosis	O
of	O
a	O
rabies-like	O
illness	O
is	O
being	O
considered	O
because	O
of	O
some	O
aspects	O
of	O
the	O
clinical	O
presentation	O
and	O
because	O
the	B-VIC
man	I-VIC
is	O
a	B-VIC
bat	I-VIC
handler	O
who	O
has	O
been	O
bitten	O
by	O
a	B-VIC
bat	I-VIC
in	O
Scotland	O
on	O
at	O
least	O
one	O
occasion	O
within	O
the	O
possible	O
incubation	O
period	O
for	O
rabies	O
.	O
There	O
is	O
no	O
documented	O
evidence	O
that	O
the	B-VIC
patient	I-VIC
has	O
ever	O
received	O
rabies	O
immunisation	O
or	O
has	O
travelled	O
abroad	O
since	O
1996	O
.	O
Although	O
the	O
clinical	O
features	O
of	O
the	B-VIC
man	I-VIC
's	O
illness	O
are	O
compatible	O
with	O
some	O
aspects	O
of	O
rabies	O
,	O
none	O
of	O
the	O
laboratory	O
investigations	O
yet	O
indicates	O
that	O
a	O
rabies-like	O
virus	O
is	O
responsible	O
.	O
Testing	O
for	O
rabies	O
and	O
rabies-like	O
virus	O
is	O
not	O
,	O
however	O
,	O
straightforward	O
and	O
more	O
tests	O
are	O
being	O
undertaken	O
.	O
The	O
case	O
has	O
raised	O
awareness	O
of	O
the	O
possibility	O
of	O
rabies-like	O
virus	O
infection	O
of	O
bats	O
in	O
the	O
United	O
Kingdom	O
-LRB-	O
UK	O
-RRB-	O
-LRB-	O
3	O
-RRB-	O
.	O
European	O
bat	O
lyssavirus	O
:	O
The	O
rabies-like	O
viruses	O
carried	O
by	O
insectivorous	O
bats	O
in	O
Europe	O
are	O
referred	O
to	O
as	O
European	O
bat	O
lyssaviruses	O
-LRB-	O
EBLs	O
-RRB-	O
.	O
These	O
are	O
from	O
the	O
same	O
family	O
of	O
viruses	O
that	O
cause	O
rabies	O
in	O
terrestrial	O
mammals	O
and	O
in	O
bats	O
in	O
the	O
Americas	O
,	O
but	O
differ	O
in	O
genotype	O
and	O
serotype	O
.	O
They	O
are	O
EBL	O
1	O
and	O
2	O
,	O
and	O
are	O
of	O
rabies	O
virus	O
genotype	O
5	O
and	O
6	O
,	O
respectively	O
.	O
Classical	O
rabies	O
is	O
due	O
to	O
rabies	O
virus	O
genotype	O
1	O
.	O
Between	O
1977	O
and	O
2000	O
,	O
630	O
cases	O
of	O
EBL	O
infection	O
in	O
bats	O
were	O
reported	O
in	O
Europe	O
,	O
mostly	O
in	O
Denmark	O
,	O
the	O
Netherlands	O
,	O
and	O
Germany	O
-LRB-	O
4	O
-RRB-	O
.	O
Only	O
2	O
EBL	O
infections	O
have	O
been	O
confirmed	O
in	O
UK	B-VIC
bats	I-VIC
:	O
one	O
on	O
the	O
south	O
coast	O
of	O
England	O
in	O
1996	O
-LRB-	O
5	O
-RRB-	O
and	O
another	O
in	O
northwest	O
England	O
in	O
2002	O
-LRB-	O
6,7	O
-RRB-	O
.	O
Both	O
of	O
these	O
bat	O
rabies	O
infections	O
were	O
in	O
the	O
same	O
species	O
--	O
the	O
Daubenton	O
's	O
bat	O
.	O
In	O
the	O
case	O
in	O
1996	O
it	O
was	O
thought	O
that	O
the	B-VIC
bat	I-VIC
might	O
have	O
migrated	O
from	O
continental	O
Europe	O
.	O
The	O
location	O
of	O
the	O
2002	O
Lancashire	O
case	O
is	O
,	O
however	O
,	O
more	O
consistent	O
with	O
EBLs	O
being	O
present	O
in	O
a	B-VIC
bat	I-VIC
species	I-VIC
in	O
the	B-VIC
UK	I-VIC
.	O
The	O
Veterinary	O
Laboratories	O
Agency	O
in	O
the	B-VIC
UK	I-VIC
tests	O
about	O
200	O
bats	O
every	O
year	O
for	O
EBL	O
,	O
but	O
has	O
not	O
so	O
far	O
detected	O
the	O
virus	O
other	O
than	O
the	O
2	O
cases	O
in	O
1996	O
and	O
2002	O
-LRB-	O
8	O
-RRB-	O
.	O
EBLs	O
do	O
not	O
readily	O
cross	O
the	B-VIC
species	I-VIC
barrier	O
,	O
and	O
even	O
in	O
parts	O
of	O
Europe	O
where	O
bats	O
are	O
known	O
to	O
carry	O
EBLs	O
,	O
it	O
is	O
very	O
rare	O
for	O
other	O
animals	O
to	O
be	O
infected	O
-LRB-	O
9	O
-RRB-	O
.	O
The	O
risk	O
of	O
EBL	O
infection	O
being	O
passed	O
to	O
domestic	O
pets	O
such	O
as	O
dogs	O
and	O
cats	O
,	O
and	O
to	O
wild	O
terrestrial	O
mammals	O
,	O
is	O
very	O
low	O
,	O
and	O
the	O
rabies-free	O
status	O
of	O
the	B-VIC
UK	I-VIC
has	O
been	O
unaffected	O
by	O
the	O
previous	O
isolation	O
of	O
EBL	O
in	O
2	O
bats	O
in	O
the	B-VIC
UK	I-VIC
.	O
As	O
EBL	O
does	O
not	O
transmit	O
readily	O
to	O
other	O
species	O
,	O
infection	O
in	O
humans	O
is	O
extremely	O
rare	O
.	O
Only	O
3	O
human	O
cases	O
have	O
been	O
reported	O
in	O
Europe	O
since	O
1977	O
,	O
one	O
in	O
Finland	O
and	O
2	O
in	O
the	O
former	O
Soviet	O
Union	O
.	O
All	O
3	O
have	O
been	O
in	O
people	O
who	O
had	O
been	O
in	O
close	O
contact	O
with	O
bats	O
.	O
One	O
was	O
a	B-VIC
bat	I-VIC
handler	O
and	O
the	O
other	O
2	O
had	O
been	O
bitten	O
-LRB-	O
10-13	O
-RRB-	O
.	O
15-year-old	O
girl	O
died	O
about	O
5	O
weeks	O
after	O
being	O
bitten	O
by	O
a	B-VIC
bat	I-VIC
on	O
the	O
finger	O
in	O
the	O
Ukraine	O
in	O
1977	O
-LRB-	O
13	O
-RRB-	O
.	O
In	O
Russia	O
in	O
1985	O
an	O
11-year-old	O
girl	O
died	O
4	O
weeks	O
after	O
being	O
bitten	O
on	O
the	O
lower	O
lip	O
by	O
a	B-VIC
bat	I-VIC
-LRB-	O
13	O
-RRB-	O
.	O
Also	O
in	O
1985	O
,	O
a	O
30-year-old	O
Finnish	O
man	O
presented	O
with	O
ascending	O
paralysis	O
and	O
pain	O
in	O
the	O
arm	O
and	O
neck	O
51	O
days	O
following	O
a	B-VIC
bat	I-VIC
bite	O
in	O
Finland	O
-LRB-	O
11	O
-RRB-	O
.	O
He	O
progressed	O
to	O
becoming	O
agitated	O
,	O
with	O
hyperventilation	O
and	O
spasms	O
,	O
and	O
died	O
20	O
days	O
following	O
admission	O
.	O
None	O
of	O
these	O
patients	O
had	O
received	O
specific	O
treatment	O
after	O
their	O
exposure	O
.	O
The	O
different	O
rabies-like	O
viruses	O
and	O
bat	B-VIC
species	I-VIC
found	O
in	O
Europe	O
distinguish	O
this	O
region	O
from	O
the	O
Americas	O
,	O
where	O
the	O
risk	O
of	O
rabies	O
following	O
human	O
contact	O
with	O
bats	O
is	O
higher	O
-LRB-	O
14	O
-RRB-	O
.	O
Prevention	O
of	O
European	O
bat	O
lyssavirus	O
infection	O
in	O
humans	O
:	O
Bats	O
present	O
virtually	O
no	O
risk	O
to	O
the	O
general	O
public	O
and	O
are	O
protected	O
by	O
law	O
in	O
the	B-VIC
UK	I-VIC
.	O
If	O
a	O
member	O
of	O
the	O
public	O
comes	O
across	O
a	B-VIC
bat	I-VIC
,	O
for	O
example	O
because	O
it	O
is	O
injured	O
,	O
they	O
should	O
not	O
touch	O
the	B-VIC
bat	I-VIC
but	O
seek	O
help	O
.	O
Only	O
licensed	O
or	O
volunteer	O
bat	O
handlers	O
should	O
routinely	O
come	O
into	O
contact	O
with	O
bats	O
,	O
and	O
they	O
should	O
take	O
suitable	O
precautions	O
,	O
including	O
wearing	O
bite-proof	O
gloves	O
.	O
The	O
Department	O
of	O
Health	O
for	O
England	O
has	O
advised	O
that	O
all	O
bat	O
handlers	O
,	O
whether	O
licensed	O
or	O
not	O
,	O
should	O
have	O
pre-exposure	O
immunization	O
against	O
rabies	O
-LRB-	O
15	O
-RRB-	O
.	O
Bat	O
handlers	O
should	O
have	O
booster	O
rabies	O
vaccination	O
every	O
3	O
to	O
5	O
years	O
.	O
Post-exposure	O
prophylaxis	O
:	O
The	O
change	O
in	O
policy	O
also	O
affects	O
management	O
of	O
close	O
exposures	O
to	O
bats	O
in	O
the	B-VIC
UK	I-VIC
.	O
Prophylaxis	O
for	O
exposure	O
to	O
EBL	O
is	O
the	O
same	O
as	O
that	O
recommended	O
for	O
other	O
potential	O
rabies	O
virus	O
exposures	O
and	O
appears	O
to	O
be	O
highly	O
effective	O
-LRB-	O
16	O
-RRB-	O
.	O
Vaccine	O
failures	O
are	O
very	O
rare	O
if	O
an	O
appropriate	O
post-exposure	O
regimen	O
is	O
followed	O
-LRB-	O
17	O
-RRB-	O
.	O
Experience	O
has	O
been	O
gained	O
in	O
The	O
Netherlands	O
,	O
where	O
EBLs	O
are	O
prevalent	O
.	O
There	O
,	O
as	O
in	O
the	B-VIC
UK	I-VIC
,	O
people	O
who	O
have	O
been	O
bitten	O
by	O
an	O
EBL	O
virus-positive	O
bat	O
are	O
advised	O
to	O
be	O
vaccinated	O
with	O
rabies	O
vaccine	O
as	O
for	O
classical	O
-LRB-	O
genotype	O
1	O
-RRB-	O
strains	O
.	O
It	O
has	O
been	O
shown	O
that	O
there	O
is	O
cross-immunity	O
between	O
genotype	O
1	O
and	O
genotype	O
5	O
-LRB-	O
EBL	O
1	O
-RRB-	O
and	O
genotype	O
6	O
-LRB-	O
EBL	O
2	O
-RRB-	O
strains	O
-LRB-	O
18	O
-RRB-	O
,	O
but	O
it	O
is	O
not	O
known	O
whether	O
rabies	O
vaccines	O
are	O
completely	O
protective	O
against	O
EBLs	O
.	O
Over	O
the	O
last	O
2	O
decades	O
several	O
hundred	O
people	O
in	O
the	O
Netherlands	O
have	O
been	O
vaccinated	O
with	O
genotype	O
1	O
rabies	O
virus	O
vaccines	O
after	O
being	O
bitten	O
by	O
an	O
EBL-positive	O
bat	O
,	O
and	O
