-------------------------------------------------	CD
.	.
The	DT
Minas	NNP
Gerais	NNP
State	NNP
Secretary	NNP
of	IN
Health	NNP
confirms	VBZ
16	B-VIC
cases	I-VIC
-LRB-	-LRB-
8	CD
fatal	JJ
-RRB-	-RRB-
due	JJ
to	TO
hantavirus	NN
infection	NN
in	IN
the	DT
state	NN
so	RB
far	RB
in	IN
2003	CD
,	,
with	IN
another	B-VIC
6	I-VIC
suspect	I-VIC
cases	I-VIC
under	IN
investigation	NN
.	.
The	DT
results	NNS
of	IN
confirmatory	JJ
laboratory	NN
tests	NNS
will	MD
be	VB
available	JJ
in	IN
10	CD
days	NNS
.	.
In	IN
all	DT
of	IN
2002	CD
there	EX
were	VBD
14	B-VIC
cases	I-VIC
with	IN
7	CD
deaths	NNS
.	.
The	DT
outbreak	NN
is	VBZ
being	VBG
studied	VBN
by	IN
specialists	NNS
from	IN
the	DT
Instituto	NNP
Adolfo	NNP
Lutz	NNP
of	IN
Sao	NNP
Paulo	NNP
.	.
