-----------------------------	CD
.	.
I	PRP
'm	VBP
an	DT
interested	JJ
lay	JJ
person	NN
with	IN
a	DT
question	NN
.	.
In	IN
the	DT
ProMED-mail	NNP
post	NN
entitled	VBN
:	:
Norwalk-like	JJ
virus	NN
,	,
cruise	NN
ship	NN
-	:
USA	NNP
-LRB-	-LRB-
FL	NN
-RRB-	-RRB-
-LRB-	-LRB-
11	CD
-RRB-	-RRB-
it	PRP
is	VBZ
stated	VBN
that	IN
:	:
''	''
Passengers	NNPS
on	IN
the	DT
Oceana	NNP
began	VBD
reporting	VBG
classic	JJ
symptoms	NNS
of	IN
Norwalk	NNP
virus	NN
infection	NN
...	:
...	:
within	IN
hours	NNS
of	IN
the	DT
ship	NN
setting	VBG
sail	NN
.	.
''	''
I	PRP
do	VBP
n't	RB
know	VB
what	WP
the	DT
incubation	NN
period	NN
is	VBZ
for	IN
this	DT
illness	NN
,	,
but	CC
has	VBZ
anyone	NN
looked	VBD
at	IN
the	DT
possibility	NN
that	IN
the	DT
exposure	NN
to	TO
this	DT
illness	NN
is	VBZ
occurring	VBG
at	IN
one	CD
or	CC
more	JJR
hotels	NNS
in	IN
the	DT
vicinity	NN
of	IN
these	DT
ports	NNS
where	WRB
passengers	NNS
are	VBP
lodging	VBG
prior	RB
to	TO
boarding	VBG
ship	NN
?	.
-LSB-	-LRB-
All	PDT
the	B-VIC
passengers	I-VIC
on	IN
the	DT
Oceana	NNP
were	VBD
from	IN
the	DT
United	NNP
Kingdom	NNP
,	,
and	CC
all	B-VIC
the	I-VIC
sick	I-VIC
passengers	I-VIC
had	VBD
flown	VBN
to	TO
Florida	NNP
on	IN
the	DT
same	JJ
charter	NN
flight	NN
.	.
As	IN
some	DT
of	IN
the	B-VIC
passengers	I-VIC
became	VBD
ill	RB
during	IN
the	DT
first	JJ
day	NN
of	IN
the	DT
cruise	NN
it	PRP
is	VBZ
likely	JJ
that	IN
they	PRP
were	VBD
exposed	VBN
to	TO
the	DT
virus	NN
prior	RB
to	TO
boarding	VBG
the	DT
ship	NN
,	,
either	CC
en	IN
route	NN
or	CC
in	IN
Florida	NNP
prior	RB
to	TO
embarkation	NN
.	.
These	DT
circumstances	NNS
should	MD
enable	VB
those	DT
investigating	VBG
these	DT
outbreaks	NNS
to	TO
provide	VB
an	DT
answer	NN
to	TO
the	DT
correspondent	NN
's	POS
question	NN
-	:
Mod.CP	NN
-RSB-	-RRB-
