O 3:1 7:1 11:1 24:1 125:1 161:1 705:1 Outbreak
O 25:1 26:1 123:1 159:1 706:1 14420:1 of
B-DIS 24:1 124:1 125:1 160:1 236:1 14418:1 legionellosis
O 17:1 25:1 123:1 234:1 14419:1 14423:1 in
O 11:1 15:1 44:1 124:1 235:1 14421:1 Stavanger
O 16:1 17:1 42:1 11660:1 14422:1 ,
O 11:1 15:1 43:1 50:1 11658:1 14426:1 Norway
O 16:1 48:1 62:1 11659:1 14424:1 ----------------------------------------------
O 4:1 8:1 49:1 60:1 14425:1 .
O 3:1 7:1 11:1 63:1 66:1 152:1 512:1 The
O 64:1 67:1 150:1 510:1 572:1 3158:1 first
O 26:1 151:1 511:1 570:1 722:1 3156:1 ever
O 24:1 125:1 161:1 571:1 720:1 3157:1 outbreak
O 25:1 26:1 123:1 159:1 721:1 14420:1 of
B-DIS 24:1 107:1 124:1 140:1 160:1 14418:1 legionellosis
O 25:1 105:1 125:1 138:1 236:1 14419:1 reported
O 17:1 106:1 123:1 139:1 234:1 11660:1 in
O 11:1 15:1 83:1 124:1 235:1 293:1 11658:1 Norway
O 16:1 81:1 140:1 291:1 296:1 11659:1 has
O 82:1 138:1 140:1 292:1 294:1 3353:1 been
O 125:1 138:1 139:1 236:1 295:1 3351:1 detected
O 68:1 123:1 139:1 173:1 234:1 3352:1 in
O 26:1 66:1 124:1 171:1 235:1 1406:1 the
O 24:1 67:1 125:1 161:1 172:1 1404:1 city
O 17:1 25:1 123:1 159:1 1405:1 14423:1 of
O 11:1 15:1 44:1 124:1 160:1 14421:1 Stavanger
O 16:1 42:1 821:1 824:1 14422:1 ,
O 43:1 83:1 479:1 819:1 822:1 which
O 81:1 125:1 477:1 770:1 820:1 823:1 is
O 68:1 82:1 123:1 173:1 478:1 768:1 on
O 26:1 66:1 124:1 171:1 769:1 13367:1 the
O 24:1 26:1 67:1 172:1 3050:1 13365:1 west
O 24:1 25:1 131:1 134:1 3048:1 13366:1 coast
O 25:1 83:1 129:1 132:1 293:1 3049:1 and
O 68:1 81:1 130:1 133:1 287:1 291:1 has
O 26:1 66:1 82:1 285:1 292:1 4409:1 a
O 24:1 67:1 125:1 161:1 286:1 4407:1 population
O 25:1 50:1 123:1 159:1 2057:1 4408:1 of
O 48:1 50:1 124:1 160:1 2055:1 9752:1 100
O 48:1 49:1 62:1 2056:1 9750:1 000
O 4:1 8:1 49:1 60:1 9751:1 .
O 3:1 7:1 11:1 123:1 125:1 161:1 1137:1 As
O 50:1 123:1 124:1 159:1 1138:1 2255:1 of
O 26:1 48:1 124:1 160:1 2253:1 10835:1 29
O 11:1 24:1 49:1 50:1 56:1 2254:1 10833:1 Aug
O 25:1 44:1 48:1 54:1 10834:1 2001
O 42:1 49:1 50:1 55:1 416:1 ,
B-VIC 43:1 48:1 104:1 191:1 414:1 14
I-VIC 49:1 102:1 110:1 189:1 415:1 1610:1 cases
O 103:1 108:1 140:1 190:1 296:1 1608:1 had
O 107:1 109:1 138:1 140:1 294:1 1609:1 been
O 44:1 105:1 138:1 139:1 295:1 reported
O 42:1 106:1 125:1 139:1 398:1 ,
O 43:1 68:1 123:1 173:1 396:1 with
O 66:1 124:1 152:1 171:1 397:1 512:1 the
O 26:1 67:1 150:1 172:1 510:1 866:1 first
O 24:1 125:1 151:1 511:1 770:1 864:1 case
O 25:1 50:1 123:1 404:1 768:1 865:1 on
O 17:1 48:1 124:1 374:1 402:1 769:1 26
O 11:1 15:1 49:1 50:1 56:1 372:1 403:1 Jul
O 16:1 48:1 54:1 62:1 373:1 2001
O 4:1 8:1 49:1 55:1 60:1 .
O 3:1 7:1 11:1 66:1 104:1 191:1 1995:1 All
B-VIC 67:1 102:1 189:1 668:1 671:1 1996:1 cases
O 103:1 140:1 190:1 666:1 669:1 1610:1 have
O 68:1 138:1 287:1 667:1 670:1 1608:1 had
O 66:1 139:1 152:1 285:1 629:1 1609:1 a
O 26:1 67:1 150:1 286:1 627:1 3128:1 clinical
O 24:1 151:1 152:1 628:1 3126:1 3179:1 presentation
O 25:1 125:1 150:1 398:1 3127:1 3177:1 compatible
O 26:1 123:1 151:1 396:1 3178:1 14420:1 with
B-DIS 24:1 62:1 124:1 397:1 14418:1 legionellosis
O 4:1 8:1 25:1 60:1 14419:1 .
O 3:1 7:1 11:1 26:1 66:1 255:1 260:1 A
O 24:1 67:1 125:1 161:1 256:1 258:1 total
O 25:1 50:1 123:1 159:1 167:1 259:1 of
O 48:1 104:1 124:1 160:1 165:1 191:1 13
B-VIC 49:1 102:1 166:1 189:1 668:1 671:1 cases
O 103:1 140:1 190:1 296:1 666:1 669:1 have
O 138:1 140:1 294:1 578:1 667:1 670:1 been
O 125:1 138:1 139:1 143:1 295:1 576:1 confirmed
O 26:1 123:1 139:1 141:1 577:1 14429:1 by
O 24:1 26:1 124:1 142:1 14427:1 14432:1 legionella
O 24:1 25:1 26:1 1943:1 14428:1 14430:1 antigen
O 24:1 25:1 125:1 236:1 1941:1 14431:1 test
O 25:1 26:1 123:1 234:1 1942:1 14435:1 in
O 24:1 89:1 124:1 235:1 503:1 14433:1 urine
O 25:1 87:1 134:1 501:1 14434:1 14438:1 -LSB-
O 62:1 88:1 132:1 502:1 950:1 14436:1 and/or
O 4:1 8:1 60:1 133:1 948:1 14437:1 ?
O 3:1 7:1 11:1 24:1 95:1 641:1 13584:1 Mod.SH
O 25:1 93:1 125:1 143:1 639:1 13585:1 -RSB-
O 26:1 94:1 123:1 141:1 640:1 1925:1 by
O 24:1 124:1 125:1 142:1 161:1 1923:1 culture
O 25:1 123:1 152:1 159:1 1550:1 1924:1 of
O 104:1 124:1 150:1 160:1 1548:1 14441:1 respiratory
O 89:1 102:1 151:1 1549:1 14439:1 secretions
O 50:1 87:1 103:1 3494:1 14440:1 -LRB-
B-VIC 48:1 88:1 104:1 335:1 3492:1 11
I-VIC 49:1 102:1 131:1 134:1 333:1 3493:1 men
I-VIC 50:1 103:1 129:1 132:1 185:1 334:1 and
I-VIC 48:1 104:1 130:1 133:1 183:1 14444:1 3
I-VIC 44:1 49:1 102:1 184:1 14442:1 women
O 42:1 103:1 152:1 6203:1 14443:1 ,
O 43:1 50:1 150:1 6201:1 14447:1 aged
O 48:1 104:1 151:1 350:1 6202:1 14445:1 20-94
O 49:1 95:1 102:1 348:1 14446:1 years
O 62:1 93:1 103:1 349:1 -RRB-
O 4:1 8:1 60:1 94:1 .
O 3:1 7:1 11:1 48:1 110:1 537:1 578:1 One
O 49:1 108:1 131:1 134:1 538:1 576:1 confirmed
O 50:1 109:1 129:1 132:1 577:1 2609:1 and
O 48:1 130:1 133:1 140:1 731:1 2607:1 one
O 26:1 49:1 138:1 729:1 866:1 2608:1 suspected
O 24:1 139:1 668:1 671:1 730:1 864:1 case
O 25:1 140:1 386:1 666:1 669:1 865:1 have
O 62:1 138:1 384:1 667:1 670:1 died
O 4:1 8:1 60:1 139:1 385:1 .
O 3:1 7:1 11:1 48:1 125:1 161:1 14448:1 Nine
O 49:1 68:1 123:1 159:1 173:1 14449:1 of
O 66:1 104:1 124:1 160:1 171:1 545:1 the
O 67:1 102:1 172:1 543:1 671:1 1052:1 patients
O 103:1 104:1 544:1 669:1 1050:1 2546:1 are
O 102:1 125:1 161:1 670:1 1051:1 2544:1 residents
O 17:1 103:1 123:1 159:1 2545:1 14423:1 of
O 11:1 15:1 124:1 134:1 160:1 2072:1 14421:1 Stavanger
O 16:1 132:1 152:1 2070:1 10463:1 14422:1 but
O 133:1 150:1 572:1 1331:1 2071:1 10461:1 live
O 151:1 570:1 572:1 1329:1 10462:1 10655:1 far
O 62:1 570:1 571:1 1330:1 10653:1 apart
O 4:1 8:1 60:1 571:1 10654:1 .
O 3:1 7:1 11:1 63:1 66:1 104:1 6476:1 The
O 64:1 67:1 102:1 668:1 671:1 6474:1 others
O 103:1 140:1 666:1 669:1 6475:1 14453:1 have
O 17:1 138:1 667:1 670:1 14423:1 14451:1 visited
O 11:1 15:1 125:1 139:1 2579:1 14421:1 14452:1 Stavanger
O 16:1 26:1 123:1 2577:1 14422:1 14456:1 since
O 24:1 62:1 124:1 2578:1 14454:1 mid-July
O 4:1 8:1 25:1 60:1 14455:1 .
O 3:1 7:1 11:1 63:1 66:1 152:1 4940:1 The
O 26:1 64:1 67:1 150:1 1172:1 4938:1 local
O 24:1 104:1 151:1 1170:1 1415:1 4939:1 health
O 25:1 102:1 671:1 1052:1 1171:1 1413:1 authorities
O 74:1 103:1 669:1 1050:1 1414:1 2678:1 are
O 68:1 72:1 173:1 670:1 1051:1 2676:1 investigating
O 26:1 66:1 73:1 171:1 722:1 2677:1 the
O 24:1 67:1 125:1 172:1 236:1 720:1 outbreak
O 25:1 26:1 123:1 234:1 721:1 2672:1 in
O 24:1 124:1 125:1 235:1 398:1 2670:1 collaboration
O 25:1 123:1 152:1 396:1 2671:1 14459:1 with
O 11:1 26:1 124:1 150:1 397:1 14457:1 14462:1 Statens
O 24:1 125:1 151:1 533:1 14458:1 14460:1 institutt
O 25:1 26:1 123:1 531:1 14461:1 14465:1 for
O 24:1 89:1 124:1 532:1 14463:1 folkehelse
O 17:1 25:1 87:1 5495:1 14464:1 -LRB-
O 11:1 15:1 17:1 88:1 4064:1 5493:1 National
O 11:1 15:1 16:1 125:1 161:1 4062:1 5494:1 Institute
O 16:1 17:1 123:1 159:1 3887:1 4063:1 of
O 11:1 15:1 17:1 124:1 160:1 1310:1 3885:1 Public
O 11:1 15:1 16:1 44:1 1308:1 3886:1 Health
O 16:1 26:1 42:1 1309:1 14468:1 ,
O 11:1 24:1 43:1 95:1 14466:1 NIPH
O 25:1 93:1 125:1 236:1 14467:1 -RRB-
O 17:1 94:1 123:1 234:1 14471:1 in
O 11:1 15:1 62:1 124:1 235:1 14469:1 Oslo
O 4:1 8:1 16:1 60:1 14470:1 .
O 3:1 7:1 11:1 15:1 83:1 479:1 14421:1 Stavanger
O 16:1 68:1 81:1 173:1 477:1 14422:1 is
O 26:1 66:1 82:1 171:1 478:1 14474:1 the
O 24:1 26:1 67:1 172:1 14472:1 14477:1 land
O 24:1 25:1 125:1 533:1 14473:1 14475:1 base
O 25:1 68:1 123:1 173:1 531:1 14476:1 for
O 66:1 124:1 152:1 171:1 532:1 14480:1 the
O 26:1 67:1 150:1 172:1 14478:1 14483:1 offshore
O 24:1 26:1 151:1 8180:1 14479:1 14481:1 oil
O 24:1 25:1 125:1 236:1 8178:1 14482:1 industry
O 17:1 25:1 123:1 234:1 8179:1 11660:1 in
O 11:1 15:1 124:1 131:1 134:1 235:1 11658:1 Norway
O 16:1 129:1 132:1 572:1 1442:1 11659:1 and
O 83:1 130:1 133:1 570:1 1440:1 14486:1 also
O 81:1 152:1 571:1 1441:1 4745:1 14484:1 receives
O 82:1 104:1 150:1 4743:1 5714:1 14485:1 large
O 102:1 125:1 151:1 161:1 4744:1 5712:1 numbers
O 103:1 104:1 123:1 159:1 5713:1 14489:1 of
O 102:1 124:1 125:1 160:1 236:1 14487:1 tourists
O 68:1 103:1 123:1 173:1 234:1 14488:1 in
O 26:1 66:1 124:1 171:1 235:1 1205:1 the
O 24:1 62:1 67:1 172:1 1203:1 summer
O 4:1 8:1 25:1 60:1 1204:1 .
O 3:1 7:1 11:1 24:1 1007:1 1010:1 14466:1 NIPH
O 25:1 611:1 1005:1 1008:1 5345:1 14467:1 would
O 113:1 116:1 609:1 1006:1 1009:1 5343:1 like
O 111:1 114:1 610:1 611:1 3866:1 5344:1 to
O 112:1 115:1 152:1 609:1 3864:1 12014:1 receive
O 104:1 150:1 610:1 3865:1 6392:1 12012:1 immediate
O 102:1 125:1 151:1 161:1 6390:1 12013:1 reports
O 103:1 104:1 123:1 159:1 191:1 6391:1 of
B-VIC 102:1 124:1 160:1 189:1 728:1 998:1 cases
O 103:1 190:1 668:1 671:1 726:1 996:1 who
O 140:1 666:1 669:1 727:1 997:1 14453:1 have
O 17:1 138:1 667:1 670:1 14423:1 14451:1 visited
