B-DIS 3:1 7:1 11:1 24:1 83:1 3942:1 13178:1 Rabies
O 25:1 81:1 152:1 3943:1 11222:1 13176:1 kills
B-VIC 17:1 82:1 150:1 443:1 11220:1 13177:1 northern
I-VIC 11:1 15:1 26:1 151:1 441:1 3098:1 11221:1 Virginia
I-VIC 16:1 24:1 50:1 442:1 3096:1 14561:1 man
O 25:1 48:1 62:1 3097:1 14559:1 -------------------------
O 4:1 8:1 49:1 60:1 14560:1 .
B-VIC 3:1 7:1 11:1 66:1 152:1 255:1 11222:1 A
I-VIC 17:1 67:1 150:1 256:1 443:1 11220:1 northern
I-VIC 11:1 15:1 26:1 151:1 441:1 3098:1 11221:1 Virginia
I-VIC 16:1 24:1 83:1 442:1 479:1 3096:1 man
O 25:1 81:1 152:1 477:1 3097:1 4316:1 is
O 82:1 125:1 150:1 206:1 478:1 4314:1 dead
O 17:1 123:1 151:1 204:1 3110:1 4315:1 from
O 15:1 44:1 124:1 205:1 3108:1 rabies
O 16:1 42:1 68:1 173:1 3109:1 ,
O 26:1 43:1 66:1 171:1 518:1 the
O 24:1 67:1 172:1 516:1 758:1 761:1 state
O 25:1 152:1 512:1 517:1 756:1 759:1 's
O 150:1 152:1 510:1 757:1 760:1 1319:1 first
O 26:1 150:1 151:1 511:1 866:1 1317:1 fatal
O 24:1 125:1 151:1 236:1 864:1 1318:1 case
O 25:1 123:1 234:1 572:1 865:1 13301:1 in
O 50:1 124:1 235:1 570:1 1892:1 13299:1 nearly
O 48:1 104:1 350:1 571:1 1890:1 13300:1 5
O 49:1 62:1 102:1 348:1 1891:1 years
O 4:1 8:1 60:1 103:1 349:1 .
B-VIC 3:1 7:1 11:1 26:1 63:1 66:1 3098:1 The
I-VIC 24:1 64:1 67:1 110:1 386:1 3096:1 man
O 25:1 108:1 125:1 236:1 384:1 3097:1 died
O 109:1 123:1 152:1 234:1 385:1 14564:1 in
O 50:1 124:1 150:1 235:1 1334:1 14562:1 mid-March
O 44:1 48:1 151:1 1332:1 14563:1 2003
O 42:1 49:1 134:1 1333:1 2072:1 ,
O 43:1 68:1 132:1 173:1 2070:1 but
O 26:1 66:1 133:1 171:1 2071:1 2300:1 the
O 24:1 67:1 110:1 172:1 275:1 2298:1 diagnosis
O 25:1 108:1 273:1 572:1 851:1 2299:1 was
O 109:1 140:1 274:1 570:1 578:1 849:1 n't
O 125:1 138:1 143:1 571:1 576:1 850:1 confirmed
O 68:1 123:1 139:1 141:1 173:1 577:1 by
O 41:1 66:1 124:1 142:1 171:1 10292:1 the
O 11:1 39:1 67:1 125:1 172:1 533:1 10290:1 Centers
O 17:1 40:1 123:1 531:1 716:1 10291:1 for
O 11:1 15:1 17:1 124:1 532:1 714:1 10250:1 Disease
O 11:1 15:1 16:1 125:1 715:1 923:1 10248:1 Control
O 16:1 68:1 123:1 650:1 921:1 10249:1 until
O 26:1 66:1 124:1 176:1 648:1 922:1 this
O 24:1 62:1 67:1 174:1 649:1 week
O 4:1 8:1 25:1 60:1 175:1 .
B-VIC 3:1 7:1 11:1 17:1 63:1 66:1 443:1 The
I-VIC 11:1 15:1 17:1 64:1 67:1 441:1 1589:1 Virginia
O 11:1 15:1 16:1 125:1 161:1 442:1 1587:1 Department
O 16:1 17:1 123:1 159:1 1310:1 1588:1 of
O 11:1 15:1 124:1 160:1 1010:1 1308:1 10385:1 Health
O 16:1 572:1 851:1 1008:1 1309:1 10383:1 wo
O 570:1 611:1 849:1 1009:1 4463:1 10384:1 n't
O 571:1 572:1 609:1 850:1 4461:1 14567:1 say
O 570:1 610:1 1046:1 3371:1 4462:1 14565:1 exactly
O 125:1 236:1 571:1 1044:1 3369:1 14566:1 where
O 123:1 152:1 234:1 1045:1 3370:1 11222:1 in
B-VIC 17:1 124:1 150:1 235:1 443:1 11220:1 northern
I-VIC 11:1 15:1 68:1 151:1 173:1 441:1 11221:1 Virginia
O 16:1 26:1 66:1 171:1 442:1 3098:1 the
B-VIC 24:1 67:1 110:1 172:1 275:1 3096:1 man
O 25:1 108:1 125:1 206:1 273:1 3097:1 was
O 44:1 109:1 123:1 204:1 274:1 from
O 42:1 124:1 134:1 197:1 205:1 ,
O 43:1 132:1 195:1 611:1 11813:1 or
O 68:1 133:1 173:1 196:1 609:1 11811:1 give
O 66:1 152:1 171:1 610:1 11812:1 14570:1 the
O 26:1 67:1 150:1 172:1 5657:1 14568:1 precise
O 24:1 125:1 151:1 161:1 5655:1 14569:1 date
O 25:1 26:1 123:1 159:1 662:1 5656:1 of
O 24:1 89:1 124:1 160:1 503:1 660:1 death
O 25:1 87:1 134:1 197:1 501:1 661:1 -LSB-
O 88:1 125:1 132:1 195:1 502:1 3617:1 or
O 68:1 123:1 133:1 173:1 196:1 3615:1 whether
O 66:1 124:1 140:1 171:1 731:1 3616:1 the
O 26:1 67:1 138:1 172:1 729:1 2375:1 suspected
O 24:1 110:1 139:1 275:1 730:1 2373:1 source
O 25:1 108:1 152:1 273:1 2374:1 14573:1 was
O 109:1 134:1 150:1 197:1 274:1 14571:1 canine
O 26:1 132:1 151:1 195:1 3131:1 14572:1 or
O 24:1 26:1 133:1 196:1 3129:1 3491:1 bat
O 24:1 25:1 62:1 950:1 3130:1 3489:1 bite
O 4:1 8:1 25:1 60:1 948:1 3490:1 ?
O 3:1 7:1 26:1 30:1 633:1 4814:1 -
O 11:1 24:1 31:1 95:1 634:1 641:1 4812:1 Mod.JW
O 25:1 62:1 93:1 639:1 4813:1 -RSB-
O 4:1 8:1 60:1 94:1 640:1 .
O 3:1 7:1 11:1 15:1 17:1 14574:1 14579:1 Spokeswoman
O 11:1 15:1 16:1 17:1 14575:1 14577:1 14582:1 Lucy
O 11:1 15:1 16:1 83:1 10322:1 14578:1 14580:1 Caldwell
O 16:1 26:1 81:1 1172:1 10320:1 14581:1 says
O 24:1 82:1 104:1 1170:1 1592:1 10321:1 health
O 25:1 102:1 671:1 1052:1 1171:1 1590:1 officials
O 103:1 572:1 669:1 1050:1 1259:1 1591:1 are
O 74:1 570:1 670:1 1051:1 1257:1 4637:1 now
O 72:1 125:1 398:1 571:1 1258:1 4635:1 working
O 73:1 104:1 123:1 396:1 1049:1 4636:1 with
O 102:1 124:1 397:1 728:1 998:1 1047:1 people
O 103:1 110:1 726:1 996:1 1048:1 14585:1 who
O 108:1 140:1 296:1 727:1 997:1 14583:1 'd
O 109:1 125:1 138:1 236:1 294:1 14584:1 been
O 123:1 139:1 152:1 234:1 295:1 3431:1 in
O 26:1 124:1 150:1 235:1 839:1 3429:1 close
O 24:1 125:1 151:1 398:1 837:1 3430:1 contact
O 25:1 123:1 396:1 838:1 848:1 14588:1 with
O 62:1 124:1 397:1 846:1 14586:1 him
O 4:1 8:1 60:1 847:1 14587:1 .
O 3:1 7:1 11:1 671:1 846:1 3267:1 9569:1 They
O 572:1 669:1 847:1 1442:1 3268:1 9567:1 're
O 74:1 570:1 670:1 1440:1 9568:1 10787:1 also
O 72:1 113:1 116:1 571:1 1441:1 10785:1 trying
O 73:1 111:1 114:1 611:1 10786:1 14591:1 to
O 112:1 115:1 609:1 2393:1 2396:1 14589:1 figure
O 610:1 1046:1 2391:1 2394:1 5213:1 14590:1 out
O 848:1 1044:1 2392:1 2395:1 5036:1 5211:1 how
O 110:1 846:1 1045:1 5034:1 5212:1 14594:1 he
O 17:1 108:1 847:1 3110:1 5035:1 14592:1 got
O 15:1 44:1 109:1 3108:1 14593:1 rabies
O 16:1 42:1 821:1 824:1 3109:1 ,
O 17:1 43:1 819:1 822:1 14582:1 which
O 11:1 15:1 83:1 820:1 823:1 10322:1 14580:1 Caldwell
O 16:1 68:1 81:1 287:1 10320:1 14581:1 says
O 26:1 66:1 82:1 285:1 1034:1 10321:1 a
O 24:1 67:1 286:1 1010:1 1032:1 1082:1 person
O 25:1 611:1 668:1 1008:1 1033:1 1080:1 can
O 131:1 134:1 609:1 666:1 1009:1 1081:1 have
O 129:1 132:1 572:1 610:1 667:1 1097:1 and
O 130:1 133:1 570:1 611:1 1095:1 7073:1 not
O 62:1 571:1 609:1 1096:1 7071:1 realize
O 4:1 8:1 60:1 610:1 7072:1 .
B-VIC 3:1 7:1 11:1 63:1 66:1 152:1 1085:1 The
O 64:1 67:1 150:1 152:1 1083:1 1319:1 last
O 17:1 150:1 151:1 1084:1 1317:1 3110:1 fatal
O 15:1 104:1 151:1 191:1 1318:1 3108:1 rabies
O 16:1 102:1 125:1 189:1 236:1 3109:1 cases
O 17:1 103:1 123:1 190:1 234:1 443:1 in
B-VIC 11:1 15:1 110:1 124:1 235:1 275:1 441:1 Virginia
O 16:1 108:1 125:1 236:1 273:1 442:1 was
O 17:1 109:1 123:1 234:1 274:1 5531:1 in
O 11:1 15:1 50:1 124:1 235:1 2177:1 5529:1 December
O 16:1 44:1 48:1 2175:1 5530:1 1998
O 42:1 49:1 1043:1 1046:1 2176:1 ,
O 43:1 68:1 287:1 1041:1 1044:1 when
O 26:1 66:1 285:1 1042:1 1045:1 14597:1 a
O 24:1 67:1 110:1 286:1 386:1 14595:1 prisoner
O 25:1 108:1 125:1 384:1 485:1 14596:1 died
O 68:1 109:1 123:1 173:1 385:1 483:1 at
O 17:1 66:1 124:1 171:1 484:1 14600:1 the
O 11:1 15:1 17:1 67:1 172:1 14598:1 14603:1 Nottoway
