0 3:1 7:1 11:1 15:1 17:1 2567:1 16563:1
0 11:1 15:1 16:1 32:1 2565:1 16564:1
0 16:1 26:1 30:1 2566:1 16568:1
0 11:1 24:1 31:1 125:1 161:1 16566:1
0 14:1 17:1 25:1 123:1 159:1 16567:1
0 11:1 12:1 15:1 17:1 20:1 124:1 160:1
0 11:1 13:1 15:1 16:1 18:1 23:1 26:1
0 11:1 16:1 19:1 21:1 24:1 104:1 16571:1
0 11:1 22:1 25:1 102:1 125:1 236:1 16569:1
0 17:1 103:1 123:1 234:1 7850:1 16570:1
0 11:1 15:1 50:1 124:1 235:1 7848:1 14630:1
0 16:1 48:1 62:1 7849:1 14628:1
0 4:1 8:1 49:1 60:1 14629:1
0 3:1 7:1 11:1 15:1 17:1 16572:1 16577:1
0 11:1 15:1 16:1 32:1 16573:1 16575:1
0 16:1 17:1 30:1 65:1 16576:1
0 11:1 15:1 17:1 31:1 63:1 2525:1
0 11:1 15:1 16:1 64:1 125:1 161:1 2523:1
0 16:1 17:1 123:1 159:1 1310:1 2524:1
0 11:1 15:1 110:1 124:1 160:1 1308:1 10295:1
0 16:1 68:1 108:1 1022:1 1309:1 10293:1
0 66:1 109:1 152:1 1020:1 10294:1 11504:1
0 67:1 150:1 152:1 1021:1 1475:1 11502:1
0 26:1 150:1 151:1 1473:1 6500:1 11503:1
0 24:1 125:1 151:1 533:1 1474:1 6498:1
0 25:1 123:1 152:1 531:1 6499:1 16580:1
0 104:1 124:1 150:1 532:1 16578:1 16583:1
0 102:1 125:1 151:1 236:1 16579:1 16581:1
0 103:1 104:1 123:1 234:1 2183:1 16582:1
0 102:1 124:1 125:1 235:1 2015:1 2181:1
0 74:1 103:1 123:1 2013:1 2182:1 4310:1
0 72:1 104:1 124:1 2014:1 4308:1 4628:1
0 73:1 102:1 125:1 3626:1 4309:1 4626:1
0 14:1 17:1 103:1 123:1 3624:1 4627:1
0 11:1 12:1 15:1 17:1 20:1 124:1 3625:1
0 11:1 13:1 15:1 16:1 18:1 26:1 86:1
0 16:1 19:1 24:1 84:1 89:1
0 25:1 26:1 85:1 87:1 92:1
0 11:1 24:1 88:1 90:1 95:1
0 25:1 91:1 93:1 125:1 236:1
0 94:1 104:1 123:1 234:1 248:1
0 102:1 124:1 125:1 235:1 236:1 246:1
0 68:1 103:1 123:1 173:1 234:1 247:1
0 17:1 66:1 124:1 171:1 235:1 7880:1
0 11:1 15:1 17:1 67:1 172:1 7878:1 16586:1
0 11:1 15:1 16:1 17:1 5495:1 7879:1 16584:1
0 11:1 15:1 16:1 17:1 4502:1 5493:1 16585:1
0 11:1 15:1 16:1 62:1 4500:1 5494:1
0 4:1 8:1 16:1 60:1 4501:1
0 3:1 7:1 11:1 12:1 15:1 17:1 20:1
0 11:1 13:1 15:1 16:1 18:1 26:1 86:1
0 16:1 19:1 24:1 26:1 84:1 401:1
0 24:1 25:1 83:1 85:1 399:1 479:1
0 25:1 81:1 140:1 400:1 477:1 1031:1
0 82:1 113:1 116:1 138:1 478:1 1029:1
0 104:1 111:1 114:1 139:1 1030:1 2183:1
0 102:1 112:1 115:1 122:1 125:1 2181:1
0 83:1 103:1 120:1 123:1 2182:1 7283:1
0 81:1 121:1 124:1 125:1 206:1 7281:1
0 68:1 82:1 123:1 173:1 204:1 7282:1
0 26:1 66:1 124:1 171:1 205:1 269:1
0 24:1 50:1 67:1 172:1 267:1 1268:1
0 17:1 25:1 48:1 268:1 1266:1 14726:1
0 11:1 15:1 17:1 49:1 1267:1 14724:1 16589:1
0 11:1 15:1 16:1 26:1 1268:1 14725:1 16587:1
0 16:1 24:1 821:1 824:1 1266:1 16588:1
0 25:1 83:1 479:1 819:1 822:1 1267:1
0 81:1 152:1 477:1 820:1 823:1 16592:1
0 82:1 125:1 150:1 236:1 478:1 16590:1
0 68:1 123:1 151:1 173:1 234:1 16591:1
0 26:1 66:1 124:1 171:1 235:1 2849:1
0 24:1 62:1 67:1 172:1 2847:1
0 4:1 8:1 25:1 60:1 2848:1
0 3:1 7:1 11:1 15:1 104:1 1308:1 1415:1
0 16:1 102:1 110:1 1309:1 1413:1 16595:1
0 68:1 103:1 108:1 173:1 1414:1 16593:1
0 66:1 109:1 152:1 171:1 2612:1 16594:1
0 67:1 150:1 172:1 572:1 1097:1 2610:1
0 113:1 116:1 151:1 570:1 1095:1 2611:1
0 111:1 114:1 571:1 611:1 734:1 1096:1
0 112:1 115:1 140:1 609:1 732:1 16598:1
0 44:1 138:1 610:1 733:1 16596:1
0 42:1 134:1 139:1 2072:1 16597:1
0 43:1 113:1 116:1 132:1 2070:1
0 111:1 114:1 133:1 611:1 2071:1 3596:1
0 112:1 115:1 152:1 609:1 3594:1 5501:1
0 104:1 150:1 610:1 2507:1 3595:1 5499:1
0 44:1 102:1 151:1 2505:1 5500:1
0 42:1 103:1 152:1 2506:1 3395:1
