O 3:1 7:1 11:1 15:1 17:1 2567:1 16563:1 Dominican
O 11:1 15:1 16:1 32:1 2565:1 16564:1 Republic
O 16:1 26:1 30:1 2566:1 16568:1 :
O 11:1 24:1 31:1 125:1 161:1 16566:1 Detection
O 14:1 17:1 25:1 123:1 159:1 16567:1 of
O 11:1 12:1 15:1 17:1 20:1 124:1 160:1 West
O 11:1 13:1 15:1 16:1 18:1 23:1 26:1 Nile
O 11:1 16:1 19:1 21:1 24:1 104:1 16571:1 Virus
O 11:1 22:1 25:1 102:1 125:1 236:1 16569:1 Antibodies
O 17:1 103:1 123:1 234:1 7850:1 16570:1 in
O 11:1 15:1 50:1 124:1 235:1 7848:1 14630:1 Birds
O 16:1 48:1 62:1 7849:1 14628:1 --------------------------------------------------------------------
O 4:1 8:1 49:1 60:1 14629:1 .
O 3:1 7:1 11:1 15:1 17:1 16572:1 16577:1 SANTO
O 11:1 15:1 16:1 32:1 16573:1 16575:1 DOMINGO
O 16:1 17:1 30:1 65:1 16576:1 :
O 11:1 15:1 17:1 31:1 63:1 2525:1 The
O 11:1 15:1 16:1 64:1 125:1 161:1 2523:1 Ministry
O 16:1 17:1 123:1 159:1 1310:1 2524:1 of
O 11:1 15:1 110:1 124:1 160:1 1308:1 10427:1 Health
O 16:1 68:1 108:1 1022:1 1309:1 10425:1 issued
O 66:1 109:1 152:1 1020:1 10426:1 11504:1 an
O 67:1 150:1 152:1 1021:1 1475:1 11502:1 epidemiologic
O 26:1 150:1 151:1 1473:1 6500:1 11503:1 alert
O 24:1 125:1 151:1 533:1 1474:1 6498:1 yesterday
O 25:1 123:1 152:1 531:1 6499:1 16580:1 for
O 104:1 124:1 150:1 532:1 16578:1 16583:1 febrile
O 102:1 125:1 151:1 236:1 16579:1 16581:1 illnesses
O 103:1 104:1 123:1 234:1 2183:1 16582:1 in
O 102:1 124:1 125:1 235:1 2015:1 2181:1 humans
O 74:1 103:1 123:1 2013:1 2182:1 4310:1 after
O 72:1 104:1 124:1 2014:1 4308:1 4628:1 finding
O 73:1 102:1 125:1 3626:1 4309:1 4626:1 antibodies
O 14:1 17:1 103:1 123:1 3624:1 4627:1 against
O 11:1 12:1 15:1 17:1 20:1 124:1 3625:1 West
O 11:1 13:1 15:1 16:1 18:1 26:1 86:1 Nile
O 16:1 19:1 24:1 84:1 89:1 virus
O 25:1 26:1 85:1 87:1 92:1 -LRB-
O 11:1 24:1 88:1 90:1 95:1 WNV
O 25:1 91:1 93:1 125:1 236:1 -RRB-
O 94:1 104:1 123:1 234:1 248:1 in
O 102:1 124:1 125:1 235:1 236:1 246:1 birds
O 68:1 103:1 123:1 173:1 234:1 247:1 in
O 17:1 66:1 124:1 171:1 235:1 7880:1 the
O 11:1 15:1 17:1 67:1 172:1 7878:1 16586:1 Los
O 11:1 15:1 16:1 17:1 5495:1 7879:1 16584:1 Haitises
O 11:1 15:1 16:1 17:1 4502:1 5493:1 16585:1 National
O 11:1 15:1 16:1 62:1 4500:1 5494:1 Park
O 4:1 8:1 16:1 60:1 4501:1 .
O 3:1 7:1 11:1 12:1 15:1 17:1 20:1 West
O 11:1 13:1 15:1 16:1 18:1 26:1 86:1 Nile
O 16:1 19:1 24:1 26:1 84:1 401:1 virus
O 24:1 25:1 83:1 85:1 399:1 479:1 infection
O 25:1 81:1 140:1 400:1 477:1 1031:1 is
O 82:1 113:1 116:1 138:1 478:1 1029:1 transmitted
O 104:1 111:1 114:1 139:1 1030:1 2183:1 to
O 102:1 112:1 115:1 122:1 125:1 2181:1 humans
O 83:1 103:1 120:1 123:1 2182:1 7283:1 through
O 81:1 121:1 124:1 125:1 206:1 7281:1 bites
O 68:1 82:1 123:1 173:1 204:1 7282:1 from
O 26:1 66:1 124:1 171:1 205:1 269:1 the
O 24:1 50:1 67:1 172:1 267:1 1268:1 mosquito
O 17:1 25:1 48:1 268:1 1266:1 14726:1 _
O 11:1 15:1 17:1 49:1 1267:1 14724:1 16589:1 Culex
O 11:1 15:1 16:1 26:1 1268:1 14725:1 16587:1 Quinquefasciatus
O 16:1 24:1 821:1 824:1 1266:1 16588:1 _
O 25:1 83:1 479:1 819:1 822:1 1267:1 which
O 81:1 152:1 477:1 820:1 823:1 16592:1 is
O 82:1 125:1 150:1 236:1 478:1 16590:1 abundant
O 68:1 123:1 151:1 173:1 234:1 16591:1 in
O 26:1 66:1 124:1 171:1 235:1 2849:1 the
O 24:1 62:1 67:1 172:1 2847:1 country
O 4:1 8:1 25:1 60:1 2848:1 .
O 3:1 7:1 11:1 15:1 104:1 1308:1 1415:1 Health
O 16:1 102:1 110:1 1309:1 1413:1 16595:1 authorities
O 68:1 103:1 108:1 173:1 1414:1 16593:1 cautioned
O 66:1 109:1 152:1 171:1 2612:1 16594:1 the
O 67:1 150:1 172:1 572:1 1097:1 2610:1 public
O 113:1 116:1 151:1 570:1 1095:1 2611:1 not
O 111:1 114:1 571:1 611:1 734:1 1096:1 to
O 112:1 115:1 140:1 609:1 732:1 16598:1 be
O 44:1 138:1 610:1 733:1 16596:1 alarmed
O 42:1 134:1 139:1 2072:1 16597:1 ,
O 43:1 113:1 116:1 132:1 2070:1 but
O 111:1 114:1 133:1 611:1 2071:1 3596:1 to
O 112:1 115:1 152:1 609:1 3594:1 5501:1 take
O 104:1 150:1 610:1 2507:1 3595:1 5499:1 precautionary
O 44:1 102:1 151:1 2505:1 5500:1 measures
O 42:1 103:1 152:1 2506:1 3395:1 ,
O 43:1 125:1 150:1 158:1 3393:1 such
O 26:1 123:1 151:1 156:1 3394:1 16601:1 as
O 24:1 124:1 125:1 157:1 161:1 16599:1 elimination
O 25:1 26:1 123:1 159:1 269:1 16600:1 of
O 24:1 74:1 124:1 160:1 267:1 11051:1 mosquito
O 25:1 72:1 104:1 268:1 8795:1 11049:1 breeding
O 44:1 73:1 102:1 8793:1 11050:1 sites
O 42:1 74:1 103:1 932:1 8794:1 ,
O 26:1 43:1 72:1 930:1 11063:1 cleaning
O 24:1 73:1 104:1 931:1 11061:1 16604:1 household
O 25:1 102:1 131:1 134:1 11062:1 16602:1 surroundings
O 74:1 103:1 129:1 132:1 16603:1 16607:1 and
O 72:1 130:1 133:1 152:1 4961:1 16605:1 seeking
O 26:1 73:1 150:1 4959:1 11885:1 16606:1 medical
O 24:1 151:1 1043:1 1046:1 4960:1 11883:1 attention
O 25:1 74:1 1041:1 1044:1 4769:1 11884:1 when
O 72:1 104:1 818:1 1042:1 1045:1 4767:1 developing
O 73:1 102:1 152:1 816:1 3395:1 4768:1 symptoms
O 103:1 125:1 150:1 158:1 817:1 3393:1 such
O 26:1 123:1 151:1 156:1 1541:1 3394:1 as
O 24:1 44:1 124:1 157:1 1539:1 fever
O 25:1 26:1 42:1 1538:1 1540:1 ,
O 24:1 43:1 44:1 1536:1 headache
O 25:1 42:1 131:1 134:1 1537:1 ,
O 43:1 129:1 132:1 152:1 16610:1 and
O 104:1 130:1 133:1 150:1 16608:1 16613:1 muscular
O 62:1 102:1 151:1 16609:1 16611:1 pains
O 4:1 8:1 60:1 103:1 16612:1 .
O 3:1 7:1 11:1 26:1 66:1 86:1 2139:1 This
O 24:1 67:1 83:1 84:1 2140:1 2195:1 virus
O 25:1 81:1 85:1 104:1 2193:1 7313:1 produces
O 82:1 102:1 515:1 824:1 2194:1 7311:1 diseases
O 103:1 513:1 671:1 822:1 7312:1 7676:1 that
O 68:1 173:1 514:1 669:1 823:1 7674:1 affect
O 66:1 152:1 171:1 670:1 2753:1 7675:1 the
O 67:1 150:1 152:1 172:1 2751:1 7697:1 central
O 26:1 150:1 151:1 2752:1 7695:1 11858:1 nervous
O 24:1 131:1 134:1 151:1 7696:1 11856:1 system
O 25:1 83:1 129:1 132:1 479:1 11857:1 and
O 81:1 130:1 133:1 477:1 1058:1 1061:1 is
O 82:1 152:1 478:1 1056:1 1059:1 1076:1 more
O 125:1 150:1 236:1 1057:1 1060:1 1074:1 severe
O 104:1 123:1 151:1 234:1 383:1 1075:1 in
O 102:1 124:1 125:1 161:1 235:1 381:1 persons
O 103:1 123:1 159:1 382:1 491:1 16616:1 of
O 26:1 124:1 160:1 344:1 489:1 16614:1 older
O 24:1 104:1 342:1 490:1 1859:1 16615:1 age
O 25:1 102:1 134:1 197:1 343:1 1857:1 groups
O 68:1 103:1 132:1 195:1 1858:1 3827:1 or
O 66:1 125:1 133:1 196:1 398:1 3825:1 those
O 67:1 104:1 123:1 396:1 3826:1 16583:1 with
O 102:1 124:1 397:1 515:1 824:1 16581:1 illnesses
O 103:1 513:1 671:1 822:1 7676:1 16582:1 that
O 514:1 669:1 823:1 914:1 977:1 7674:1 affect
O 152:1 670:1 912:1 975:1 6899:1 7675:1 their
O 104:1 150:1 913:1 976:1 1634:1 6897:1 immune
O 62:1 102:1 151:1 1632:1 6898:1 systems
O 4:1 8:1 60:1 103:1 1633:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 2849:1 The
O 24:1 64:1 67:1 83:1 293:1 2847:1 country
O 25:1 81:1 291:1 572:1 1442:1 2848:1 has
O 82:1 140:1 292:1 570:1 1440:1 10427:1 also
O 83:1 138:1 571:1 1441:1 10425:1 16619:1 issued
O 81:1 113:1 116:1 139:1 10426:1 16617:1 alerts
O 68:1 82:1 111:1 114:1 173:1 16618:1 to
O 41:1 66:1 112:1 115:1 171:1 16622:1 the
O 11:1 39:1 67:1 125:1 161:1 172:1 16620:1 Ministries
O 17:1 40:1 123:1 159:1 1310:1 16621:1 of
O 11:1 15:1 124:1 125:1 160:1 161:1 1308:1 Health
O 16:1 74:1 123:1 159:1 1309:1 4493:1 of
O 72:1 104:1 124:1 160:1 3890:1 4491:1 surrounding
O 44:1 73:1 102:1 3888:1 4492:1 countries
O 42:1 103:1 125:1 158:1 3889:1 ,
O 43:1 68:1 123:1 156:1 650:1 as
O 66:1 83:1 124:1 157:1 479:1 648:1 this
O 67:1 68:1 81:1 173:1 477:1 649:1 is
O 66:1 82:1 152:1 171:1 478:1 512:1 the
O 26:1 67:1 150:1 172:1 510:1 4310:1 first
O 24:1 125:1 151:1 161:1 511:1 4308:1 finding
O 25:1 26:1 92:1 123:1 159:1 4309:1 of
O 11:1 24:1 90:1 124:1 125:1 160:1 10796:1 WNV
O 25:1 91:1 123:1 125:1 161:1 10794:1 outside
O 68:1 123:1 124:1 159:1 173:1 10795:1 of
O 66:1 124:1 152:1 160:1 171:1 3329:1 the
O 26:1 67:1 150:1 172:1 3327:1 15581:1 continental
O 24:1 125:1 151:1 161:1 3328:1 15579:1 territory
O 25:1 68:1 123:1 159:1 173:1 15580:1 of
O 17:1 35:1 66:1 124:1 160:1 171:1 the
O 11:1 15:1 33:1 38:1 41:1 67:1 172:1 United
O 11:1 16:1 34:1 36:1 39:1 89:1 503:1 States
O 37:1 40:1 68:1 87:1 501:1 650:1 -LSB-
O 66:1 88:1 502:1 648:1 1010:1 3569:1 this
O 67:1 518:1 611:1 649:1 1008:1 3567:1 should
O 152:1 516:1 609:1 1009:1 3329:1 3568:1 state
O 17:1 150:1 434:1 517:1 610:1 3327:1 continental
O 11:1 15:1 17:1 151:1 432:1 1187:1 3328:1 North
O 11:1 15:1 16:1 125:1 158:1 433:1 1185:1 America
O 16:1 68:1 123:1 156:1 173:1 1186:1 as
O 26:1 66:1 86:1 124:1 157:1 171:1 the
O 24:1 67:1 83:1 84:1 172:1 293:1 virus
O 25:1 81:1 85:1 140:1 291:1 296:1 has
O 82:1 138:1 140:1 292:1 294:1 8402:1 been
O 125:1 138:1 139:1 236:1 295:1 8400:1 identified
O 17:1 123:1 139:1 234:1 5684:1 8401:1 in
O 11:1 15:1 124:1 125:1 235:1 236:1 5682:1 Canada
O 16:1 50:1 123:1 234:1 806:1 5683:1 in
O 44:1 48:1 124:1 235:1 804:1 2002
O 42:1 49:1 131:1 134:1 805:1 ,
O 43:1 125:1 129:1 132:1 236:1 and
O 68:1 123:1 130:1 133:1 173:1 234:1 in
O 66:1 124:1 152:1 171:1 235:1 5720:1 the
O 67:1 150:1 152:1 172:1 3737:1 5718:1 past
O 104:1 150:1 151:1 1358:1 3735:1 5719:1 several
O 102:1 125:1 151:1 236:1 1356:1 3736:1 days
O 17:1 103:1 123:1 234:1 1357:1 16625:1 in
O 11:1 15:1 17:1 124:1 235:1 6515:1 16623:1 Northern
O 11:1 15:1 16:1 125:1 6386:1 6513:1 16624:1 Mexico
O 16:1 68:1 123:1 173:1 6384:1 6514:1 near
O 26:1 66:1 124:1 171:1 4859:1 6385:1 the
O 24:1 67:1 125:1 172:1 398:1 4857:1 border
O 25:1 68:1 123:1 173:1 396:1 4858:1 with
O 26:1 66:1 124:1 171:1 397:1 4190:1 the
O 11:1 24:1 67:1 89:1 172:1 503:1 4188:1 USA
O 25:1 87:1 501:1 608:1 611:1 4189:1 -LSB-
O 17:1 88:1 502:1 606:1 609:1 677:1 see
O 11:1 15:1 74:1 607:1 610:1 647:1 675:1 ProMED-mail
O 16:1 32:1 72:1 645:1 676:1 posting
O 14:1 17:1 30:1 73:1 646:1 :
O 11:1 12:1 15:1 17:1 20:1 31:1 West
O 11:1 13:1 15:1 16:1 18:1 26:1 86:1 Nile
O 16:1 19:1 24:1 44:1 84:1 virus
O 25:1 42:1 85:1 104:1 248:1 ,
O 32:1 43:1 102:1 246:1 635:1 birds
O 17:1 30:1 103:1 247:1 633:1 6515:1 -
O 11:1 15:1 31:1 89:1 634:1 6513:1 Mexico
O 16:1 87:1 572:1 4343:1 6514:1 -LRB-
O 88:1 95:1 570:1 4341:1 north
O 50:1 93:1 571:1 4342:1 16628:1 -RRB-
O 48:1 62:1 94:1 16626:1 20030315.0640
O 4:1 8:1 49:1 60:1 16627:1 .
O 3:1 7:1 26:1 30:1 633:1 3080:1 -
O 11:1 24:1 31:1 95:1 634:1 641:1 3078:1 Mod.MPP
O 25:1 93:1 131:1 134:1 639:1 3079:1 -RSB-
O 94:1 129:1 132:1 572:1 640:1 8504:1 and
O 130:1 133:1 570:1 914:1 1823:1 8502:1 therefore
O 89:1 503:1 571:1 912:1 1821:1 8503:1 its
O 26:1 87:1 92:1 501:1 913:1 1822:1 -LSB-
O 11:1 24:1 88:1 90:1 95:1 502:1 641:1 WNV
O 25:1 26:1 91:1 93:1 639:1 10928:1 -RSB-
O 24:1 94:1 125:1 236:1 640:1 10926:1 behavior
O 25:1 68:1 123:1 173:1 234:1 10927:1 in
O 26:1 66:1 124:1 171:1 235:1 2054:1 the
O 24:1 67:1 83:1 172:1 479:1 2052:1 region
O 25:1 81:1 477:1 572:1 1097:1 2053:1 is
O 82:1 478:1 570:1 572:1 857:1 1095:1 not
O 140:1 570:1 571:1 855:1 1096:1 3374:1 yet
O 62:1 138:1 571:1 856:1 3372:1 known
O 4:1 8:1 60:1 139:1 3373:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 86:1 The
O 24:1 64:1 67:1 84:1 110:1 275:1 virus
O 25:1 85:1 108:1 140:1 273:1 8402:1 was
O 109:1 125:1 138:1 274:1 533:1 8400:1 identified
O 68:1 123:1 139:1 173:1 531:1 8401:1 for
O 66:1 124:1 152:1 171:1 512:1 532:1 the
O 26:1 67:1 150:1 172:1 510:1 2498:1 first
O 24:1 125:1 151:1 236:1 511:1 2496:1 time
O 17:1 25:1 123:1 234:1 2497:1 16631:1 in
O 11:1 15:1 124:1 125:1 235:1 236:1 16629:1 Uganda
O 16:1 50:1 123:1 234:1 16466:1 16630:1 in
O 32:1 48:1 124:1 235:1 338:1 16464:1 1937
O 30:1 49:1 125:1 236:1 336:1 16465:1 ;
O 31:1 68:1 123:1 173:1 234:1 337:1 in
O 66:1 104:1 124:1 171:1 235:1 16634:1 the
