O 3:1 7:1 11:1 26:1 150:1 743:1 7368:1 Meningococcal
O 24:1 125:1 151:1 236:1 741:1 7369:1 disease
O 17:1 25:1 123:1 234:1 742:1 5693:1 in
O 11:1 15:1 44:1 124:1 235:1 5691:1 France
O 16:1 17:1 35:1 42:1 5692:1 ,
O 11:1 15:1 17:1 33:1 43:1 3218:1 United
O 11:1 15:1 16:1 34:1 44:1 3216:1 Kingdom
O 16:1 17:1 42:1 3217:1 7373:1 ,
O 11:1 15:1 43:1 44:1 7371:1 Oman
O 16:1 17:1 42:1 7372:1 7376:1 ,
O 11:1 15:1 17:1 43:1 7374:1 7379:1 Saudi
O 11:1 15:1 16:1 44:1 7375:1 7377:1 Arabia
O 16:1 17:1 42:1 3293:1 7378:1 ,
O 11:1 15:1 43:1 1364:1 3149:1 3291:1 Netherlands
O 11:1 16:1 668:1 671:1 1362:1 3147:1 3292:1 There
O 140:1 296:1 666:1 669:1 1363:1 3148:1 have
O 68:1 138:1 287:1 294:1 667:1 670:1 been
O 26:1 66:1 139:1 285:1 295:1 548:1 a
O 24:1 67:1 125:1 161:1 286:1 546:1 number
O 25:1 104:1 123:1 159:1 191:1 547:1 of
O 102:1 124:1 125:1 160:1 161:1 189:1 cases
O 103:1 123:1 152:1 159:1 190:1 7382:1 of
O 26:1 124:1 150:1 160:1 743:1 7380:1 meningococcal
O 24:1 151:1 741:1 821:1 824:1 7381:1 disease
O 25:1 671:1 742:1 819:1 822:1 1052:1 which
O 140:1 669:1 820:1 823:1 1050:1 2324:1 are
O 125:1 138:1 398:1 670:1 1051:1 2322:1 associated
O 104:1 123:1 139:1 396:1 2323:1 7385:1 with
O 102:1 124:1 125:1 206:1 397:1 7383:1 returnees
O 68:1 103:1 123:1 173:1 204:1 7384:1 from
O 26:1 66:1 124:1 171:1 205:1 7388:1 the
O 11:1 24:1 67:1 131:1 134:1 172:1 7386:1 Haj
O 25:1 129:1 132:1 914:1 977:1 7387:1 and
O 130:1 133:1 152:1 912:1 975:1 3431:1 their
O 104:1 150:1 913:1 976:1 3429:1 7391:1 close
O 62:1 102:1 151:1 3430:1 7389:1 contacts
O 4:1 8:1 60:1 103:1 7390:1 .
O 3:1 7:1 11:1 15:1 32:1 635:1 5691:1 France
O 16:1 17:1 30:1 633:1 5692:1 7394:1 -
O 11:1 15:1 31:1 62:1 634:1 7392:1 Update
O 4:1 8:1 16:1 60:1 7393:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 548:1 The
O 24:1 64:1 67:1 125:1 161:1 546:1 number
O 25:1 104:1 123:1 159:1 191:1 547:1 of
O 102:1 124:1 125:1 160:1 161:1 189:1 cases
O 103:1 123:1 152:1 159:1 190:1 7382:1 of
O 26:1 124:1 150:1 160:1 743:1 7380:1 meningococcal
O 24:1 140:1 151:1 741:1 2324:1 7381:1 disease
O 25:1 125:1 138:1 398:1 742:1 2322:1 associated
O 104:1 123:1 139:1 396:1 2323:1 7397:1 with
O 102:1 124:1 397:1 728:1 998:1 7395:1 pilgrims
O 103:1 668:1 671:1 726:1 996:1 7396:1 who
O 140:1 666:1 669:1 727:1 997:1 3167:1 have
O 125:1 138:1 533:1 667:1 670:1 3165:1 travelled
O 68:1 123:1 139:1 173:1 531:1 3166:1 for
O 17:1 66:1 124:1 171:1 532:1 7388:1 the
O 11:1 15:1 67:1 83:1 172:1 293:1 7386:1 Haj
O 16:1 81:1 140:1 291:1 7387:1 7400:1 has
O 44:1 82:1 138:1 292:1 7398:1 increased
O 42:1 131:1 134:1 139:1 7399:1 ,
O 43:1 68:1 129:1 132:1 173:1 and
O 66:1 130:1 133:1 152:1 171:1 260:1 the
O 26:1 67:1 150:1 172:1 258:1 548:1 total
O 24:1 125:1 151:1 161:1 259:1 546:1 number
O 25:1 104:1 123:1 159:1 191:1 547:1 of
O 102:1 113:1 116:1 124:1 160:1 189:1 cases
O 26:1 103:1 111:1 114:1 190:1 5657:1 to
O 24:1 83:1 112:1 115:1 479:1 5655:1 date
O 25:1 50:1 81:1 416:1 477:1 5656:1 is
O 44:1 48:1 82:1 414:1 478:1 14
O 42:1 49:1 74:1 415:1 1535:1 ,
O 43:1 50:1 72:1 554:1 1533:1 including
O 48:1 73:1 104:1 551:1 552:1 1534:1 4
O 49:1 62:1 102:1 549:1 553:1 deaths
O 4:1 8:1 60:1 103:1 550:1 .
O 3:1 7:1 11:1 48:1 125:1 161:1 7401:1 Eleven
O 49:1 68:1 123:1 159:1 173:1 7402:1 of
O 66:1 124:1 140:1 160:1 171:1 578:1 the
O 67:1 104:1 138:1 172:1 191:1 576:1 confirmed
O 102:1 110:1 139:1 189:1 203:1 577:1 cases
O 103:1 108:1 125:1 161:1 190:1 201:1 were
O 109:1 123:1 152:1 159:1 202:1 7382:1 of
O 26:1 124:1 150:1 160:1 7380:1 7406:1 meningococcal
O 24:1 26:1 151:1 7381:1 7404:1 7409:1 serogroup
O 11:1 24:1 25:1 62:1 7405:1 7407:1 W135
O 4:1 8:1 25:1 60:1 7408:1 .
O 3:1 7:1 11:1 15:1 17:1 33:1 3218:1 United
O 11:1 15:1 16:1 32:1 34:1 635:1 3216:1 Kingdom
O 16:1 17:1 30:1 633:1 3217:1 7394:1 -
O 11:1 15:1 31:1 62:1 634:1 7392:1 Update
O 4:1 8:1 16:1 60:1 7393:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 548:1 The
O 24:1 64:1 67:1 125:1 161:1 546:1 number
O 25:1 104:1 123:1 159:1 191:1 547:1 of
O 102:1 124:1 125:1 160:1 161:1 189:1 cases
O 103:1 123:1 152:1 159:1 190:1 7382:1 of
O 26:1 124:1 150:1 160:1 743:1 7380:1 meningococcal
O 24:1 140:1 151:1 741:1 1445:1 7381:1 disease
O 25:1 113:1 116:1 138:1 742:1 1443:1 linked
O 104:1 111:1 114:1 139:1 1444:1 7397:1 to
O 83:1 102:1 112:1 115:1 293:1 7395:1 pilgrims
O 81:1 103:1 140:1 291:1 7396:1 7400:1 has
O 44:1 82:1 138:1 292:1 7398:1 increased
O 42:1 131:1 134:1 139:1 7399:1 ,
O 43:1 83:1 129:1 132:1 479:1 and
O 81:1 130:1 133:1 477:1 572:1 1259:1 is
O 50:1 82:1 478:1 570:1 1257:1 7412:1 now
O 48:1 125:1 398:1 571:1 1258:1 7410:1 22
O 49:1 50:1 123:1 396:1 554:1 7411:1 with
O 48:1 104:1 124:1 397:1 551:1 552:1 4
O 49:1 62:1 102:1 549:1 553:1 deaths
O 4:1 8:1 60:1 103:1 550:1 .
O 3:1 7:1 11:1 48:1 125:1 161:1 7413:1 Twenty
O 49:1 68:1 123:1 159:1 173:1 7414:1 of
O 66:1 124:1 140:1 160:1 171:1 578:1 the
O 67:1 104:1 138:1 172:1 191:1 576:1 confirmed
O 102:1 139:1 189:1 577:1 671:1 1052:1 cases
O 103:1 125:1 161:1 190:1 669:1 1050:1 are
O 123:1 152:1 159:1 670:1 1051:1 7382:1 of
O 26:1 124:1 150:1 160:1 7380:1 7406:1 meningococcal
O 24:1 26:1 151:1 7381:1 7404:1 7409:1 serogroup
O 11:1 24:1 25:1 131:1 134:1 7405:1 7407:1 W135
O 25:1 50:1 129:1 132:1 224:1 7408:1 and
O 48:1 125:1 130:1 133:1 161:1 222:1 1
O 49:1 50:1 123:1 159:1 223:1 1268:1 of
O 17:1 48:1 124:1 160:1 1266:1 3995:1 _
O 11:1 15:1 49:1 104:1 1267:1 3993:1 7418:1 N.
B-DIS 16:1 102:1 671:1 1268:1 3994:1 7416:1 meningitidis
O 26:1 103:1 669:1 1266:1 7406:1 7417:1 _
O 24:1 26:1 257:1 670:1 1267:1 7404:1 serogroup
B-VIC 11:1 24:1 25:1 62:1 255:1 7405:1 A
O 4:1 8:1 25:1 60:1 256:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 368:1 The
O 24:1 64:1 67:1 125:1 161:1 366:1 onset
O 25:1 68:1 123:1 159:1 173:1 367:1 of
O 66:1 124:1 152:1 160:1 171:1 1085:1 the
O 26:1 67:1 150:1 172:1 866:1 1083:1 last
O 24:1 125:1 151:1 161:1 864:1 1084:1 case
O 25:1 123:1 152:1 159:1 865:1 7382:1 of
O 26:1 124:1 150:1 160:1 743:1 7380:1 meningococcal
O 24:1 107:1 110:1 151:1 741:1 7381:1 disease
O 25:1 105:1 108:1 113:1 116:1 742:1 reported
O 26:1 106:1 109:1 111:1 114:1 5657:1 to
O 24:1 89:1 112:1 115:1 5655:1 date
O 25:1 87:1 125:1 236:1 5656:1 -LRB-
O 68:1 88:1 123:1 234:1 287:1 in
O 26:1 66:1 124:1 235:1 285:1 839:1 a
O 24:1 67:1 95:1 286:1 837:1 contact
O 25:1 93:1 110:1 275:1 838:1 -RRB-
O 94:1 108:1 125:1 273:1 770:1 was
O 50:1 109:1 123:1 274:1 768:1 3494:1 on
O 17:1 48:1 124:1 769:1 3492:1 7421:1 11
O 11:1 15:1 49:1 62:1 3493:1 7419:1 April
O 4:1 8:1 16:1 60:1 7420:1 .
O 3:1 7:1 11:1 668:1 671:1 1362:1 3147:1 There
O 140:1 296:1 666:1 669:1 1363:1 3148:1 have
O 50:1 138:1 294:1 299:1 667:1 670:1 been
O 48:1 104:1 139:1 191:1 295:1 297:1 12
O 49:1 102:1 113:1 116:1 189:1 298:1 cases
O 26:1 103:1 111:1 114:1 190:1 5657:1 to
O 24:1 44:1 112:1 115:1 5655:1 date
O 25:1 42:1 68:1 413:1 5656:1 ,
O 43:1 66:1 411:1 668:1 671:1 all
O 67:1 140:1 412:1 666:1 669:1 7424:1 have
O 62:1 138:1 667:1 670:1 7422:1 recovered
O 4:1 8:1 60:1 139:1 7423:1 .
O 3:1 7:1 11:1 68:1 123:1 323:1 5115:1 Of
O 44:1 66:1 124:1 321:1 5116:1 these
O 42:1 50:1 67:1 185:1 322:1 ,
O 43:1 48:1 110:1 183:1 203:1 3
O 49:1 104:1 108:1 184:1 201:1 7397:1 were
O 89:1 102:1 109:1 202:1 7395:1 pilgrims
O 50:1 87:1 103:1 215:1 7396:1 -LRB-
B-DIS 48:1 88:1 104:1 213:1 3056:1 2
O 49:1 102:1 152:1 214:1 3054:1 6203:1 males
O 50:1 103:1 150:1 3055:1 3980:1 6201:1 aged
O 48:1 131:1 134:1 151:1 3978:1 6202:1 40
O 49:1 50:1 129:1 132:1 3979:1 7427:1 and
B-VIC 48:1 104:1 130:1 133:1 350:1 7425:1 55
O 49:1 102:1 131:1 134:1 348:1 7426:1 years
O 50:1 103:1 129:1 132:1 224:1 349:1 and
O 48:1 130:1 133:1 152:1 222:1 7430:1 1
B-VIC 49:1 150:1 152:1 223:1 6203:1 7428:1 female
O 50:1 150:1 151:1 4385:1 6201:1 7429:1 aged
