results	O
of	O
the	O
investigation	O
by	O
the	O
Japanese	O
delegation	O
to	O
the	O
Netherlands	O
regarding	O
the	O
animal	O
fat	O
have	O
not	O
been	O
disclosed	O
.	O
This	O
is	O
not	O
correct	O
.	O
The	O
results	O
were	O
press-released	O
from	O
the	O
Ministry	O
of	O
Agriculture	O
,	O
Forestry	O
&	O
Fisheries	O
on	O
21	O
Jun	O
2002	O
.	O
However	O
,	O
the	O
mass	O
media	O
did	O
not	O
report	O
this	O
.	O
The	O
following	O
is	O
a	O
brief	O
summary	O
of	O
the	O
press	O
release	O
.	O
The	O
investigation	O
was	O
conducted	O
from	O
8-15	O
Jun	O
2002	O
by	O
the	O
2	O
governments	O
'	O
staffs	O
.	O
1	O
.	O
The	O
Netherlands	O
staff	O
expressed	O
the	O
opinion	O
that	O
milk	O
replacer	O
as	O
a	O
source	O
of	O
infection	O
appears	O
to	O
be	O
unlikely	O
,	O
and	O
that	O
cross	O
contamination	O
with	O
meat	O
and	O
bone	O
meal	O
during	O
feed	O
production	O
is	O
more	O
likely	O
.	O
2	O
.	O
The	O
animal	O
fat	O
exported	O
to	O
Japan	O
was	O
used	O
to	O
feed	O
some	O
of	O
the	B-VIC
BSE	I-VIC
cases	I-VIC
in	O
the	O
Netherlands	O
,	O
but	O
the	O
same	O
manufacturer	O
has	O
a	O
-LSB-	O
market	O
?	O
-RSB-	O
share	O
of	O
over	O
50	O
percent	O
in	O
the	O
Netherlands	O
,	O
and	O
millions	O
of	O
calves	O
have	O
been	O
fed	O
the	O
animal	O
fat	O
produced	O
by	O
this	O
manufacturer	O
.	O
Therefore	O
,	O
they	O
insisted	O
that	O
no	O
epidemiological	O
relationship	O
between	O
the	O
milk	O
replacer	O
and	O
BSE	O
can	O
be	O
observed	O
.	O
-LSB-	O
They	O
may	O
insist	O
all	O
they	O
like	O
,	O
but	O
just	O
because	O
they	O
have	O
over	O
50	O
percent	O
market	O
share	O
in	O
the	O
Netherlands	O
does	O
not	O
mean	O
they	O
were	O
not	O
be	O
the	O
source	O
.	O
This	O
statement	O
is	O
only	O
circumstantial	O
and	O
is	O
not	O
proof	O
.	O
-	O
Mod.TG	O
-RSB-	O
3	O
.	O
The	O
animal	O
fat	O
has	O
been	O
produced	O
for	O
animal	O
use	O
and	O
not	O
for	O
human	O
consumption	O
.	O
The	O
source	O
of	O
the	O
animal	O
fat	O
was	O
healthy	O
cattle	O
,	O
and	O
the	O
brain	O
,	O
spinal	O
cord	O
,	O
and	O
eyes	O
were	O
removed	O
-LSB-	O
by	O
the	O
processor	O
-RSB-	O
voluntarily	O
.	O
As	O
the	O
-LSB-	O
fat	O
-RSB-	O
production	O
line	O
was	O
completely	O
separated	O
from	O
the	O
other	O
lines	O
,	O
the	O
possibility	O
that	O
it	O
contaminated	O
the	O
other	O
animal	O
protein	O
-LSB-	O
meat	O
&	O
bone	O
meal	O
-RSB-	O
is	O
extremely	O
remote	O
.	O
Based	O
on	O
these	O
results	O
,	O
the	O
report	O
concluded	O
that	O
they	O
could	O
not	O
obtain	O
evidence	O
for	O
contamination	O
of	O
the	O
animal	O
fat	O
by	O
animal	O
protein	O
that	O
can	O
cause	O
BSE	O
.	O
