O 3:1 7:1 11:1 44:1 138:1 177:1 Wed
O 42:1 50:1 139:1 178:1 416:1 ,
O 17:1 43:1 48:1 414:1 602:1 14
O 11:1 15:1 49:1 50:1 415:1 600:1 4682:1 Jan
O 16:1 48:1 50:1 601:1 4680:1 19946:1 2004
O 48:1 49:1 50:1 4681:1 19944:1 19949:1 15:40:52
O 48:1 49:1 125:1 8291:1 19945:1 19947:1 +0000
O 11:1 32:1 49:1 123:1 8289:1 19948:1 From
O 26:1 30:1 124:1 8290:1 19952:1 :
O 11:1 24:1 31:1 32:1 19950:1 ProMED-mailpromed@promedmail.orgSource
O 17:1 25:1 30:1 19951:1 19955:1 :
O 11:1 15:1 17:1 31:1 18404:1 19953:1 ABC
O 11:1 15:1 16:1 17:1 18402:1 19954:1 19958:1 Regional
O 11:1 15:1 16:1 89:1 503:1 18403:1 19956:1 Online
O 16:1 87:1 140:1 501:1 2417:1 19957:1 -LSB-
O 88:1 95:1 138:1 502:1 641:1 2415:1 edited
O 93:1 139:1 488:1 491:1 639:1 2416:1 -RSB-
O 50:1 94:1 486:1 489:1 640:1 19961:1 <
O 48:1 487:1 490:1 491:1 497:1 19959:1 http://www.abc.net.au/tasmania/news/200401/s1024519.htm
O 49:1 104:1 489:1 495:1 19960:1 19964:1 >
O 11:1 102:1 490:1 496:1 671:1 4463:1 19962:1 Researchers
O 103:1 669:1 1361:1 1364:1 4461:1 19963:1 say
O 83:1 479:1 670:1 1359:1 1362:1 4462:1 there
O 68:1 81:1 287:1 477:1 1360:1 1363:1 is
O 26:1 66:1 82:1 285:1 478:1 9839:1 a
O 24:1 67:1 113:1 116:1 286:1 9837:1 lot
O 25:1 111:1 114:1 611:1 9838:1 19967:1 to
O 112:1 115:1 125:1 473:1 609:1 19965:1 learn
O 68:1 123:1 287:1 471:1 610:1 19966:1 about
O 66:1 124:1 152:1 285:1 472:1 1532:1 a
O 26:1 67:1 150:1 286:1 743:1 1530:1 flu-like
B-DIS 24:1 125:1 151:1 206:1 741:1 1531:1 disease
O 17:1 25:1 123:1 204:1 742:1 19970:1 from
B-DIS 11:1 15:1 17:1 124:1 205:1 464:1 19968:1 Flinders
I-DIS 11:1 15:1 16:1 462:1 515:1 824:1 19969:1 Island
O 16:1 83:1 293:1 463:1 513:1 822:1 that
O 81:1 140:1 291:1 514:1 823:1 1109:1 has
O 82:1 138:1 292:1 914:1 1107:1 1823:1 made
O 26:1 139:1 912:1 1108:1 1821:1 5372:1 its
O 24:1 113:1 116:1 913:1 1822:1 5370:1 way
O 25:1 26:1 111:1 114:1 5371:1 16895:1 to
O 17:1 24:1 112:1 115:1 16893:1 19973:1 mainland
O 11:1 15:1 25:1 62:1 16894:1 19971:1 Tasmania
O 4:1 8:1 16:1 60:1 19972:1 .
B-DIS 3:1 7:1 11:1 15:1 17:1 464:1 19968:1 Flinders
I-DIS 11:1 15:1 16:1 110:1 462:1 17771:1 19969:1 Island
I-DIS 16:1 26:1 108:1 463:1 1541:1 17769:1 spotted
I-DIS 24:1 44:1 109:1 1539:1 17770:1 fever
O 25:1 42:1 821:1 824:1 1540:1 ,
O 43:1 83:1 479:1 819:1 822:1 which
O 68:1 81:1 287:1 477:1 820:1 823:1 is
O 26:1 66:1 82:1 285:1 478:1 2063:1 a
O 24:1 67:1 125:1 161:1 286:1 2061:1 strain
O 25:1 26:1 123:1 159:1 2062:1 19976:1 of
O 24:1 89:1 124:1 160:1 503:1 19974:1 rickettsiosis
O 25:1 50:1 87:1 501:1 1268:1 19975:1 -LSB-
O 26:1 48:1 88:1 502:1 1266:1 19979:1 _
O 11:1 24:1 49:1 104:1 1267:1 19977:1 19982:1 Rickettsia
B-DIS 25:1 102:1 671:1 1268:1 19978:1 19980:1 honei
O 95:1 103:1 641:1 669:1 1266:1 19981:1 _
O 44:1 93:1 639:1 670:1 1267:1 -RSB-
O 42:1 83:1 94:1 293:1 640:1 ,
O 43:1 81:1 140:1 291:1 296:1 has
O 82:1 138:1 140:1 292:1 294:1 2216:1 been
O 125:1 138:1 139:1 236:1 295:1 2214:1 found
O 104:1 123:1 139:1 234:1 2215:1 19985:1 in
B-VIC 74:1 102:1 124:1 235:1 19983:1 19988:1 ticks
O 72:1 103:1 125:1 770:1 19984:1 19986:1 feasting
O 73:1 104:1 123:1 768:1 19987:1 19991:1 on
O 62:1 102:1 124:1 769:1 19989:1 snakes
O 4:1 8:1 60:1 103:1 19990:1 .
O 3:1 7:1 11:1 26:1 63:1 66:1 743:1 The
B-DIS 24:1 64:1 67:1 83:1 479:1 741:1 disease
O 25:1 81:1 140:1 477:1 742:1 1031:1 is
O 82:1 113:1 116:1 138:1 478:1 1029:1 transmitted
O 104:1 111:1 114:1 139:1 1030:1 2183:1 to
O 102:1 112:1 115:1 122:1 125:1 2181:1 humans
O 26:1 103:1 120:1 123:1 2182:1 19994:1 through
O 24:1 83:1 121:1 124:1 7283:1 19992:1 tick
O 25:1 62:1 81:1 7281:1 19993:1 bites
O 4:1 8:1 60:1 82:1 7282:1 .
O 3:1 7:1 11:1 15:1 17:1 1421:1 19995:1 Queen
O 11:1 15:1 16:1 17:1 1419:1 19996:1 20000:1 Victoria
O 11:1 15:1 16:1 131:1 134:1 1420:1 19998:1 Museum
O 16:1 17:1 129:1 132:1 19999:1 20003:1 and
O 11:1 15:1 17:1 130:1 133:1 20001:1 20006:1 Art
O 11:1 15:1 16:1 26:1 20002:1 20004:1 20009:1 Gallery
O 16:1 24:1 26:1 4964:1 20005:1 20007:1 snake
O 17:1 24:1 25:1 4962:1 8327:1 20008:1 expert
