O 3:1 7:1 11:1 15:1 32:1 6513:1 Mexico
O 14:1 16:1 17:1 30:1 6514:1 :
B-VIC 11:1 12:1 15:1 17:1 20:1 31:1 West
I-VIC 11:1 13:1 15:1 16:1 18:1 23:1 26:1 Nile
O 11:1 16:1 19:1 21:1 24:1 26:1 3089:1 Virus
O 11:1 17:1 22:1 24:1 25:1 3087:1 4301:1 Infection
O 11:1 15:1 17:1 25:1 3088:1 4299:1 6155:1 Surveillance
O 11:1 15:1 16:1 125:1 158:1 4300:1 6153:1 Data
O 16:1 123:1 125:1 156:1 161:1 6154:1 as
O 26:1 123:1 124:1 157:1 159:1 6518:1 of
O 11:1 24:1 50:1 124:1 160:1 251:1 6516:1 Mon
O 25:1 26:1 48:1 249:1 377:1 6517:1 6
O 11:1 24:1 49:1 50:1 250:1 375:1 1334:1 Oct
O 25:1 48:1 50:1 376:1 1332:1 6521:1 2003
O 48:1 49:1 62:1 1333:1 6519:1 ------------------------------------------------------------------------
O 4:1 8:1 49:1 60:1 6520:1 .
O 3:1 7:1 11:1 63:1 66:1 71:1 152:1 The
O 64:1 67:1 69:1 104:1 150:1 563:1 following
O 70:1 102:1 151:1 561:1 671:1 1052:1 figures
O 103:1 140:1 562:1 669:1 1050:1 6524:1 are
O 125:1 138:1 206:1 670:1 1051:1 6522:1 reproduced
O 68:1 123:1 139:1 173:1 204:1 6523:1 from
O 17:1 66:1 124:1 171:1 205:1 6527:1 the
O 11:1 15:1 17:1 67:1 172:1 6525:1 6530:1 Resumen
O 11:1 15:1 16:1 74:1 6526:1 6528:1 6533:1 Epidemiologica
O 16:1 68:1 72:1 173:1 6529:1 6531:1 accompanying
O 66:1 73:1 104:1 171:1 6532:1 6536:1 the
O 11:1 67:1 102:1 125:1 161:1 172:1 6534:1 Maps
O 14:1 17:1 103:1 123:1 159:1 6535:1 of
B-VIC 11:1 12:1 15:1 17:1 20:1 124:1 160:1 West
I-VIC 11:1 13:1 15:1 16:1 18:1 23:1 26:1 Nile
O 11:1 16:1 19:1 21:1 24:1 26:1 29:1 Virus
O 11:1 22:1 24:1 25:1 27:1 125:1 236:1 Activity
O 17:1 25:1 28:1 123:1 234:1 6515:1 in
O 11:1 15:1 124:1 125:1 235:1 1139:1 6513:1 Mexico
O 11:1 16:1 123:1 125:1 161:1 1137:1 6514:1 As
O 26:1 123:1 124:1 159:1 1138:1 6518:1 of
O 11:1 24:1 50:1 124:1 160:1 251:1 6516:1 Mon
O 25:1 26:1 48:1 249:1 377:1 6517:1 6
O 11:1 24:1 49:1 50:1 250:1 375:1 1334:1 Oct
O 25:1 44:1 48:1 376:1 1332:1 2003
O 42:1 49:1 68:1 287:1 1333:1 ,
O 26:1 43:1 66:1 260:1 285:1 a
O 24:1 67:1 125:1 161:1 258:1 286:1 total
O 25:1 50:1 123:1 159:1 259:1 6539:1 of
O 48:1 104:1 124:1 160:1 3854:1 6537:1 481
O 49:1 102:1 152:1 3852:1 6538:1 6542:1 individuals
O 103:1 125:1 150:1 236:1 3853:1 6540:1 resident
O 50:1 123:1 151:1 234:1 3512:1 6541:1 in
O 48:1 124:1 125:1 161:1 235:1 3510:1 20
O 49:1 68:1 123:1 159:1 173:1 3511:1 of
O 50:1 66:1 124:1 160:1 171:1 6545:1 the
O 48:1 67:1 104:1 146:1 172:1 6543:1 32
O 49:1 102:1 144:1 668:1 671:1 6544:1 states
O 103:1 140:1 145:1 296:1 666:1 669:1 have
O 138:1 140:1 294:1 667:1 670:1 4622:1 been
O 125:1 138:1 139:1 295:1 533:1 4620:1 tested
O 26:1 123:1 139:1 531:1 2129:1 4621:1 for
O 24:1 124:1 125:1 161:1 532:1 2127:1 evidence
O 14:1 17:1 25:1 123:1 159:1 2128:1 of
B-VIC 11:1 12:1 15:1 17:1 20:1 124:1 160:1 West
I-VIC 11:1 13:1 15:1 16:1 18:1 26:1 86:1 Nile
I-VIC 16:1 19:1 24:1 26:1 84:1 401:1 virus
I-DIS 24:1 25:1 32:1 85:1 399:1 infection
O 25:1 30:1 50:1 400:1 6548:1 :
O 31:1 48:1 110:1 203:1 6546:1 477
O 49:1 108:1 152:1 201:1 6547:1 6551:1 were
O 109:1 131:1 134:1 150:1 202:1 6549:1 seronegative
O 129:1 132:1 151:1 152:1 6550:1 6554:1 and
O 130:1 131:1 133:1 134:1 150:1 6552:1 asymptomatic
O 50:1 129:1 132:1 151:1 554:1 6553:1 and
B-VIC 48:1 110:1 130:1 133:1 203:1 552:1 4
O 49:1 108:1 140:1 201:1 553:1 6557:1 were
